modification,parent,index,visited_children,walls,special_cells,leaf,sum_reward,count,layer
4,0,29,"[30, 69, 112, 146, 156, 203, 262, 301, 356, 401, 466, 534, 599, 602, 649, 706, 746, 777, 854, 914, 946, 987, 1121, 1165]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]",[],False,3.7266666666666683,29,1
17,29,30,[31],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(2, 1)]",False,0.29666666666666686,1,2
19,30,31,[32],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(2, 1), (2, 3)]",False,0.29666666666666686,1,3
25,31,32,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(2, 1), (2, 3), (3, 4)]",True,0.29666666666666686,1,4
6,0,33,"[87, 115, 157, 217, 282, 349, 402, 405, 406, 409, 410, 462, 511, 567, 617, 663, 728, 776, 850, 901, 972, 1092]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 0)]",False,3.210000000000001,29,1
19,0,34,"[90, 132, 180, 248, 313, 379, 442, 518, 612]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3)]",False,0,17,1
16,0,35,"[36, 74, 119, 163, 235, 299, 369, 435, 506, 584, 666, 744]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 0)]",False,0.10999999999999943,18,1
18,35,36,"[37, 845]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 0), (2, 2)]",False,0.086666666666666,2,2
21,36,37,[38],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 0), (2, 2), (3, 0)]",False,0.086666666666666,1,3
30,37,38,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 0), (2, 2), (3, 0), (4, 4)]",True,0.086666666666666,1,4
7,0,39,"[91, 133, 181, 249, 289, 355, 415, 473, 546, 632, 673, 740, 836, 910, 988, 1131, 1246, 1399]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 1)]",False,0.6433333333333326,19,1
8,0,40,"[92, 134, 182, 252, 314, 380, 443, 519, 594, 605, 685, 745, 846, 849, 888, 969, 1093, 1157, 1294, 1569]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 2)]",False,0.9833333333333325,21,1
5,0,41,"[42, 62, 101, 142, 159, 216, 269, 329, 368, 413, 479, 544, 618, 688, 741, 774, 864, 937, 1034, 1126, 1233, 1366, 1598]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]",[],False,1.3133333333333344,23,1
17,41,42,[43],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(2, 1)]",False,0.8399999999999999,1,2
23,42,43,[44],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(2, 1), (3, 2)]",False,0.8399999999999999,1,3
30,43,44,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(2, 1), (3, 2), (4, 4)]",True,0.8399999999999999,1,4
12,0,45,"[46, 75, 120, 166, 237, 296, 335, 366, 421, 424, 447, 505, 564, 616, 667, 731]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 1)]",False,3.9066666666666645,29,1
16,45,46,"[47, 861]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 1), (2, 0)]",False,0.06333333333333258,2,2
17,46,47,[48],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 1), (2, 0), (2, 1)]",False,0.06333333333333258,1,3
30,47,48,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 1), (2, 0), (2, 1), (4, 4)]",True,0.06333333333333258,1,4
25,0,49,"[93, 135, 183]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 4)]",False,0,17,1
20,0,50,"[94, 136, 184, 254, 316, 382, 445, 523]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 4)]",False,0,17,1
18,0,51,"[52, 70, 116, 158, 218, 283, 348, 398, 448, 525]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2)]",False,1.493333333333334,21,1
21,51,52,"[53, 603]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (3, 0)]",False,0.4299999999999997,2,2
23,52,53,[54],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (3, 0), (3, 2)]",False,0.25,1,3
25,53,54,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (3, 0), (3, 2), (3, 4)]",True,0.25,1,4
11,0,55,"[95, 137, 165, 236, 300, 370, 390, 461, 537, 624, 658, 736, 826, 900, 984, 1123, 1237]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 0)]",False,0.9400000000000013,20,1
17,0,56,"[57, 66, 108, 149, 198, 256, 276, 279, 325, 354, 394]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1)]",False,6.463333333333331,34,1
20,56,57,"[58, 542, 978]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (2, 4)]",False,0.6533333333333324,3,2
24,57,58,[59],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (2, 4), (3, 3)]",False,0.3733333333333331,1,3
29,58,59,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (2, 4), (3, 3), (4, 3)]",True,0.3733333333333331,1,4
23,0,60,"[96, 140, 185, 255, 317]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 2)]",False,0,17,1
13,0,61,"[97, 141, 186, 189, 221, 275, 344, 389, 449, 452, 475, 536, 593, 656, 726]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 2)]",False,2.3066666666666666,26,1
26,41,62,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(4, 0)]",True,0,1,2
20,17,63,[928],"[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 4)]",False,0,2,2
14,11,64,[1374],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 3), (1, 3)]",False,0,2,2
22,2,65,[730],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 4), (3, 1)]",False,0,2,2
25,56,66,"[67, 587, 1185]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (3, 4)]",False,0.456666666666667,3,2
29,66,67,[68],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (3, 4), (4, 3)]",False,0.16666666666666607,1,3
30,67,68,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (3, 4), (4, 3), (4, 4)]",True,0.16666666666666607,1,4
28,29,69,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(4, 2)]",True,0,1,2
23,51,70,[824],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (3, 2)]",False,0,2,2
7,7,71,"[72, 493, 801, 841, 1001, 1090, 1205, 1314, 1411, 1492, 1494, 1496, 1503, 1567, 1655, 1694, 1748, 1819, 1865, 1952, 2020, 2028]","[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 1)]",False,14.946666666666669,30,2
18,71,72,"[73, 2137]","[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 1), (2, 2)]",False,1.583333333333334,2,3
28,72,73,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 1), (2, 2), (4, 2)]",True,0.7966666666666669,1,4
19,35,74,[1044],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 0), (2, 3)]",False,0,2,2
22,45,75,[1039],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 1), (3, 1)]",False,0,2,2
17,22,76,[77],"[(1, 4), (2, 4), (4, 2), (5, 2), (5, 6)]","[(2, 1)]",False,0.44333333333333336,1,2
21,76,77,[78],"[(1, 4), (2, 4), (4, 2), (5, 2), (5, 6)]","[(2, 1), (3, 0)]",False,0.44333333333333336,1,3
22,77,78,[],"[(1, 4), (2, 4), (4, 2), (5, 2), (5, 6)]","[(2, 1), (3, 0), (3, 1)]",True,0.44333333333333336,1,4
7,1,79,[1242],"[(1, 4), (2, 4), (4, 6), (5, 2), (5, 6)]","[(0, 1)]",False,0,2,2
25,6,80,"[305, 609, 961]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (3, 4)]",False,0,4,2
21,15,81,[1610],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 4), (3, 0)]",False,0,2,2
28,16,82,[440],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 1), (4, 2)]",False,0,3,2
28,21,83,[176],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(4, 0), (4, 2)]",False,0,8,2
19,26,84,"[721, 1292]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (2, 3)]",False,0,3,2
24,27,85,"[517, 1176]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0), (3, 3)]",False,0,3,2
28,28,86,[131],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(4, 1), (4, 2)]",False,0,16,2
12,33,87,"[88, 1368]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 0), (1, 1)]",False,0.7000000000000011,2,2
19,87,88,[89],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 0), (1, 1), (2, 3)]",False,0.26333333333333364,1,3
20,88,89,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 0), (1, 1), (2, 3), (2, 4)]",True,0.26333333333333364,1,4
21,34,90,[695],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3), (3, 0)]",False,0,2,2
25,39,91,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 1), (3, 4)]",True,0,1,2
15,40,92,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 2), (1, 4)]",True,0,1,2
28,49,93,[253],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 4), (4, 2)]",False,0,6,2
23,50,94,[614],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 4), (3, 2)]",False,0,2,2
12,55,95,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 0), (1, 1)]",True,0,1,2
28,60,96,[383],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 2), (4, 2)]",False,0,4,2
16,61,97,[876],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 2), (2, 0)]",False,0,2,2
14,7,98,"[99, 483, 627, 799, 879, 957, 1022, 1030, 1082, 1115, 1201, 1238, 1306, 1330, 1389]","[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3)]",False,56.84666666666668,77,2
18,98,99,"[100, 1459, 1843, 1860, 2101, 2132, 2258, 2275]","[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (2, 2)]",False,8.436666666666666,8,3
19,99,100,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (2, 2), (2, 3)]",True,1.0099999999999998,1,4
28,41,101,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(4, 2)]",True,0,1,2
25,17,102,[967],"[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 4)]",False,0,2,2
22,11,103,[1597],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 3), (3, 1)]",False,0,2,2
23,2,104,[784],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 4), (3, 2)]",False,0,2,2
21,7,105,"[106, 576, 881, 1035, 1193, 1263, 1404, 1512]","[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0)]",False,3.5266666666666637,14,2
25,105,106,"[107, 1706]","[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0), (3, 4)]",False,0.6466666666666665,2,3
29,106,107,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0), (3, 4), (4, 3)]",True,0.35999999999999943,1,4
28,56,108,[109],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (4, 2)]",False,0.129999999999999,3,2
29,108,109,[110],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (4, 2), (4, 3)]",False,0.129999999999999,3,3
30,109,110,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (4, 2), (4, 3), (4, 4)]",True,0.129999999999999,3,4
7,22,111,[],"[(1, 4), (2, 4), (4, 2), (5, 2), (5, 6)]","[(0, 1)]",True,0,1,2
18,29,112,"[113, 1575]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(2, 2)]",False,1.0466666666666669,2,2
19,112,113,[114],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(2, 2), (2, 3)]",False,0.39000000000000057,1,3
28,113,114,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(2, 2), (2, 3), (4, 2)]",True,0.39000000000000057,1,4
15,33,115,[1595],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 0), (1, 4)]",False,0,2,2
20,51,116,"[117, 738]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (2, 4)]",False,0.05666666666666664,2,2
27,116,117,[118],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (2, 4), (4, 1)]",False,0.013333333333333641,1,3
30,117,118,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (2, 4), (4, 1), (4, 4)]",True,0.013333333333333641,1,4
21,35,119,[1148],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 0), (3, 0)]",False,0,2,2
20,45,120,[1127],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 1), (2, 4)]",False,0.026666666666667282,2,2
16,7,121,"[122, 689, 889, 1049, 1221, 1346, 1456, 1581, 1658, 1765, 1912, 2051, 2053]","[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 0)]",False,6.76333333333333,20,2
25,121,122,[123],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 0), (3, 4)]",False,0.17333333333333378,1,3
26,122,123,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 0), (3, 4), (4, 0)]",True,0.17333333333333378,1,4
11,1,124,[1348],"[(1, 4), (2, 4), (4, 6), (5, 2), (5, 6)]","[(1, 0)]",False,0,2,2
26,6,125,"[375, 691, 1094]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (4, 0)]",False,0,4,2
20,15,126,[1611],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 4), (2, 4)]",False,0,2,2
26,16,127,"[515, 1095]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 1), (4, 0)]",False,0,3,2
27,21,128,"[245, 377]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(4, 0), (4, 1)]",False,0,8,2
25,26,129,"[722, 1349]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (3, 4)]",False,0,3,2
23,27,130,"[611, 1363]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0), (3, 2)]",False,0,3,2
29,86,131,[179],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(4, 1), (4, 2), (4, 3)]",False,0,15,3
27,34,132,[758],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3), (4, 1)]",False,0,2,2
16,39,133,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 1), (2, 0)]",True,0,1,2
24,40,134,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 2), (3, 3)]",True,0,1,2
27,49,135,"[315, 522]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 4), (4, 1)]",False,0,5,2
21,50,136,[696],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 4), (3, 0)]",False,0,2,2
13,55,137,[138],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 0), (1, 2)]",False,0.07000000000000028,1,2
19,137,138,[139],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 0), (1, 2), (2, 3)]",False,0.07000000000000028,1,3
21,138,139,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 0), (1, 2), (2, 3), (3, 0)]",True,0.07000000000000028,1,4
24,60,140,"[446, 873]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 2), (3, 3)]",False,0,3,2
22,61,141,[944],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 2), (3, 1)]",False,0,2,2
9,41,142,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(0, 3)]",True,0,1,2
24,17,143,[980],"[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3)]",False,0,2,2
28,11,144,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 3), (4, 2)]",True,0,1,2
25,2,145,[865],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 4), (3, 4)]",False,0,2,2
10,29,146,"[147, 1236]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(0, 4)]",False,0.6300000000000008,2,2
12,146,147,[148],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(0, 4), (1, 1)]",False,0.6300000000000008,1,3
14,147,148,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(0, 4), (1, 1), (1, 3)]",True,0.6300000000000008,1,4
19,56,149,"[150, 686, 1267]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (2, 3)]",False,0.5866666666666678,3,2
22,149,150,[151],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (2, 3), (3, 1)]",False,0.09333333333333371,1,3
26,150,151,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (2, 3), (3, 1), (4, 0)]",True,0.09333333333333371,1,4
22,22,152,[],"[(1, 4), (2, 4), (4, 2), (5, 2), (5, 6)]","[(3, 1)]",True,0,1,2
22,7,153,"[154, 715, 942, 1108, 1275, 1383, 1518]","[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 1)]",False,1.9500000000000028,12,2
28,153,154,"[155, 1889]","[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 1), (4, 2)]",False,0.18666666666666742,2,3
29,154,155,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 1), (4, 2), (4, 3)]",True,0.13000000000000078,1,4
27,29,156,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(4, 1)]",True,0,1,2
19,33,157,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 0), (2, 3)]",True,0,1,2
27,51,158,[897],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (4, 1)]",False,0,2,2
11,41,159,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(1, 0)]",True,0,1,2
8,17,160,"[161, 855]","[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 2)]",False,1.086666666666666,2,2
14,160,161,[162],"[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 2), (1, 3)]",False,0.3133333333333326,1,3
25,161,162,[],"[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 2), (1, 3), (3, 4)]",True,0.3133333333333326,1,4
26,35,163,[1297],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 0), (4, 0)]",False,0,2,2
25,11,164,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 3), (3, 4)]",True,0,1,2
22,55,165,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 0), (3, 1)]",True,0,1,2
26,45,166,[1181],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 1), (4, 0)]",False,0,2,2
