vector,average
"[(0, 0, 1), (0, 1, 4), (1, 4, 1)]",10.5
"[(0, 1, 3), (0, 4, 6), (1, 2, 5)]",10.928571428571429
"[(0, 1, 1), (0, 3, 7), (1, 2, 4)]",10.785714285714286
"[(0, 6, 1), (1, 0, 4), (1, 4, 5)]",10.547619047619047
"[(0, 0, 5), (0, 5, 3), (1, 4, 5)]",10.833333333333334
"[(1, 1, 1), (1, 2, 5), (1, 2, 6)]",10.952380952380953
"[(0, 0, 4), (0, 3, 5), (1, 6, 1)]",10.928571428571429
"[(1, 2, 1), (1, 2, 3), (1, 2, 6)]",11.023809523809524
"[(0, 2, 1), (1, 0, 5), (1, 2, 2)]",10.642857142857142
"[(0, 0, 2), (0, 1, 7), (0, 5, 2)]",11.238095238095237
"[(1, 1, 2), (1, 2, 3), (1, 4, 3)]",10.5
"[(0, 1, 1), (1, 0, 3), (1, 5, 0)]",10.428571428571429
"[(0, 3, 0), (1, 3, 3), (1, 4, 3)]",10.571428571428571
"[(0, 0, 5), (0, 3, 7), (0, 5, 0)]",10.952380952380953
"[(1, 0, 4), (1, 2, 2), (1, 4, 7)]",10.452380952380953
"[(0, 3, 7), (1, 0, 4), (1, 3, 6)]",11.119047619047619
"[(0, 5, 0), (1, 3, 5), (1, 3, 7)]",11.119047619047619
"[(0, 1, 0), (0, 6, 2), (1, 1, 3)]",10.619047619047619
"[(0, 1, 3), (0, 2, 6), (0, 6, 0)]",10.857142857142858
"[(0, 0, 1), (1, 1, 4), (1, 6, 0)]",10.404761904761905
"[(0, 3, 0), (0, 3, 5), (1, 2, 4)]",11.0
"[(0, 1, 7), (0, 4, 4), (1, 4, 7)]",10.952380952380953
"[(0, 5, 0), (1, 0, 1), (1, 2, 5)]",10.80952380952381
"[(0, 0, 4), (0, 0, 5), (1, 5, 0)]",10.761904761904763
"[(0, 0, 4), (1, 2, 1), (1, 3, 1)]",10.547619047619047
"[(0, 3, 4), (0, 3, 6), (0, 4, 4)]",10.666666666666666
"[(0, 1, 3), (0, 4, 7), (1, 2, 7)]",10.595238095238095
"[(0, 2, 5), (1, 1, 5), (1, 3, 7)]",10.571428571428571
"[(1, 0, 0), (1, 2, 7), (1, 6, 2)]",10.19047619047619
"[(0, 2, 0), (0, 2, 6), (0, 3, 5)]",11.023809523809524
"[(0, 0, 2), (1, 3, 3), (1, 4, 1)]",10.404761904761905
"[(0, 2, 0), (0, 4, 0), (1, 3, 5)]",11.023809523809524
"[(0, 0, 0), (1, 0, 2), (1, 1, 4)]",10.333333333333334
"[(0, 0, 1), (0, 3, 6), (1, 1, 0)]",10.666666666666666
"[(0, 1, 5), (0, 5, 3), (1, 2, 4)]",11.047619047619047
"[(0, 0, 5), (0, 4, 5), (1, 0, 4)]",11.0
"[(0, 1, 3), (0, 4, 2), (0, 5, 1)]",10.880952380952381
"[(0, 1, 3), (0, 2, 6), (1, 2, 6)]",10.880952380952381
"[(0, 6, 1), (1, 4, 1), (1, 4, 3)]",10.928571428571429
"[(0, 0, 1), (0, 1, 5), (0, 2, 0)]",10.976190476190476
"[(0, 2, 2), (1, 2, 4), (1, 3, 3)]",10.452380952380953
"[(1, 3, 4), (1, 4, 6), (1, 6, 0)]",10.476190476190476
"[(0, 4, 0), (1, 4, 4), (1, 5, 1)]",10.738095238095237
"[(0, 1, 0), (1, 4, 5), (1, 5, 1)]",10.523809523809524
"[(0, 5, 1), (1, 3, 3), (1, 5, 3)]",11.119047619047619
"[(1, 1, 4), (1, 2, 7), (1, 3, 7)]",10.428571428571429
"[(0, 2, 5), (0, 5, 0), (1, 0, 3)]",10.571428571428571
"[(1, 1, 7), (1, 2, 4), (1, 4, 6)]",10.30952380952381
"[(0, 5, 2), (1, 2, 6), (1, 3, 5)]",11.833333333333334
"[(1, 2, 3), (1, 2, 5), (1, 5, 0)]",10.80952380952381
"[(0, 0, 3), (0, 1, 0), (0, 2, 1)]",10.619047619047619
"[(0, 0, 4), (1, 2, 4), (1, 3, 1)]",10.785714285714286
"[(0, 1, 5), (1, 0, 5), (1, 6, 2)]",11.047619047619047
"[(0, 1, 1), (0, 5, 1), (0, 6, 2)]",11.071428571428571
"[(0, 4, 5), (0, 5, 3), (1, 4, 1)]",11.142857142857142
"[(0, 1, 6), (0, 2, 0), (0, 4, 6)]",10.928571428571429
"[(0, 2, 4), (1, 2, 1), (1, 4, 5)]",10.404761904761905
"[(0, 1, 0), (1, 4, 0), (1, 5, 3)]",10.5
"[(0, 2, 4), (1, 1, 1), (1, 4, 4)]",10.5
"[(0, 2, 0), (0, 3, 3), (0, 4, 4)]",10.80952380952381
"[(0, 6, 2), (1, 3, 3), (1, 4, 3)]",10.714285714285714
"[(0, 3, 5), (0, 6, 0), (1, 1, 3)]",11.0
"[(0, 1, 0), (0, 1, 4), (1, 4, 0)]",10.357142857142858
"[(0, 2, 5), (0, 3, 3), (1, 2, 2)]",10.880952380952381
"[(0, 3, 3), (1, 1, 2), (1, 5, 2)]",10.738095238095237
"[(0, 4, 5), (1, 0, 2), (1, 4, 2)]",10.80952380952381
"[(0, 5, 3), (0, 6, 2), (1, 3, 3)]",10.642857142857142
"[(0, 4, 1), (1, 1, 5), (1, 2, 2)]",10.69047619047619
"[(0, 4, 7), (0, 6, 2), (1, 1, 2)]",10.880952380952381
"[(0, 2, 5), (1, 0, 3), (1, 3, 4)]",10.595238095238095
"[(0, 3, 6), (1, 0, 5), (1, 3, 3)]",10.976190476190476
"[(0, 2, 2), (0, 4, 1), (1, 0, 2)]",10.642857142857142
"[(0, 4, 5), (1, 1, 0), (1, 2, 6)]",10.952380952380953
"[(1, 0, 1), (1, 2, 0), (1, 4, 5)]",10.119047619047619
"[(0, 2, 6), (1, 1, 3), (1, 4, 3)]",10.761904761904763
"[(0, 3, 0), (0, 5, 2), (1, 0, 2)]",11.0
"[(0, 3, 2), (1, 2, 5), (1, 3, 7)]",11.214285714285714
"[(0, 3, 5), (1, 1, 2), (1, 2, 7)]",10.785714285714286
"[(1, 2, 7), (1, 4, 0), (1, 5, 0)]",10.285714285714286
"[(0, 4, 0), (1, 2, 1), (1, 5, 2)]",10.5
"[(0, 3, 5), (0, 4, 2), (1, 2, 5)]",11.452380952380953
"[(0, 1, 4), (0, 1, 7), (0, 3, 4)]",10.714285714285714
"[(0, 2, 4), (1, 1, 2), (1, 3, 0)]",10.523809523809524
"[(0, 0, 0), (0, 1, 7), (1, 1, 1)]",10.595238095238095
"[(0, 1, 7), (1, 0, 2), (1, 3, 4)]",10.738095238095237
"[(1, 1, 1), (1, 2, 4), (1, 3, 4)]",10.428571428571429
"[(0, 3, 5), (1, 2, 0), (1, 5, 0)]",10.952380952380953
"[(0, 1, 6), (1, 0, 0), (1, 2, 7)]",10.69047619047619
"[(0, 0, 0), (0, 1, 0), (0, 3, 4)]",10.452380952380953
"[(0, 3, 7), (0, 6, 1), (1, 6, 0)]",10.880952380952381
"[(0, 0, 1), (0, 0, 4), (1, 2, 4)]",10.738095238095237
"[(0, 4, 0), (0, 5, 0), (1, 1, 2)]",10.333333333333334
"[(0, 3, 0), (0, 3, 1), (1, 4, 3)]",10.761904761904763
"[(1, 1, 6), (1, 2, 6), (1, 4, 7)]",11.071428571428571
"[(0, 3, 7), (1, 0, 1), (1, 3, 3)]",10.642857142857142
"[(1, 3, 7), (1, 4, 2), (1, 5, 1)]",10.619047619047619
"[(0, 1, 5), (0, 2, 2), (0, 4, 4)]",11.0
"[(0, 6, 2), (1, 3, 6), (1, 4, 1)]",11.071428571428571
"[(0, 4, 4), (1, 1, 0), (1, 1, 5)]",10.452380952380953
"[(0, 0, 0), (0, 2, 0), (0, 3, 3)]",10.785714285714286
"[(0, 2, 3), (0, 4, 5), (1, 3, 2)]",11.095238095238095
"[(0, 4, 1), (1, 0, 1), (1, 4, 0)]",10.595238095238095
"[(0, 1, 3), (0, 3, 5), (0, 4, 4)]",10.928571428571429
"[(0, 2, 0), (1, 0, 5), (1, 2, 3)]",10.619047619047619
"[(0, 3, 4), (1, 0, 1), (1, 3, 1)]",10.380952380952381
"[(0, 3, 0), (0, 3, 1), (1, 0, 1)]",10.547619047619047
"[(0, 2, 3), (0, 3, 2), (0, 5, 0)]",10.702380952380953
"[(1, 1, 4), (1, 1, 6), (1, 4, 3)]",11.0
"[(0, 1, 0), (0, 1, 5), (0, 3, 2)]",11.30952380952381
"[(0, 2, 5), (1, 1, 0), (1, 1, 4)]",10.547619047619047
"[(1, 2, 3), (1, 4, 3), (1, 4, 5)]",10.5
"[(0, 0, 1), (0, 3, 1), (0, 4, 5)]",11.19047619047619
"[(0, 1, 5), (1, 1, 3), (1, 4, 2)]",10.761904761904763
"[(0, 3, 2), (0, 6, 0), (1, 4, 1)]",10.857142857142858
"[(0, 2, 5), (0, 4, 1), (0, 6, 0)]",10.976190476190476
"[(0, 0, 3), (0, 1, 7), (1, 1, 7)]",10.80952380952381
"[(0, 2, 1), (1, 1, 5), (1, 6, 0)]",10.5
"[(0, 1, 2), (0, 2, 4), (1, 1, 2)]",10.547619047619047
"[(0, 4, 4), (0, 4, 7), (1, 2, 2)]",10.642857142857142
"[(0, 1, 5), (1, 3, 0), (1, 3, 5)]",11.5
"[(0, 1, 7), (1, 1, 7), (1, 4, 4)]",10.619047619047619
"[(0, 3, 0), (1, 2, 1), (1, 3, 5)]",10.857142857142858
"[(0, 1, 0), (0, 2, 0), (1, 1, 3)]",10.261904761904763
"[(0, 4, 7), (1, 3, 5), (1, 4, 1)]",11.30952380952381
"[(0, 2, 2), (0, 3, 3), (1, 6, 1)]",10.642857142857142
"[(0, 1, 0), (1, 1, 4), (1, 3, 4)]",10.523809523809524
"[(0, 4, 4), (1, 2, 5), (1, 6, 0)]",10.69047619047619
"[(1, 0, 2), (1, 1, 2), (1, 2, 3)]",10.261904761904763
"[(0, 4, 2), (0, 5, 1), (1, 1, 5)]",10.928571428571429
"[(0, 1, 0), (0, 2, 1), (1, 3, 3)]",10.523809523809524
"[(0, 4, 1), (1, 2, 2), (1, 3, 5)]",11.261904761904763
"[(0, 1, 7), (0, 4, 6), (1, 0, 5)]",11.071428571428571
"[(0, 3, 5), (1, 3, 5), (1, 4, 3)]",11.095238095238095
"[(0, 0, 2), (0, 6, 2), (1, 5, 0)]",10.904761904761905
"[(0, 2, 7), (1, 2, 1), (1, 2, 7)]",10.571428571428571
"[(1, 2, 0), (1, 4, 4), (1, 4, 7)]",10.666666666666666
"[(1, 1, 1), (1, 3, 1), (1, 4, 4)]",10.404761904761905
"[(0, 1, 6), (0, 4, 6), (1, 3, 0)]",10.928571428571429
"[(0, 2, 6), (0, 5, 1), (1, 4, 3)]",11.095238095238095
"[(0, 0, 3), (0, 2, 7), (1, 0, 4)]",10.857142857142858
"[(0, 4, 6), (1, 1, 1), (1, 3, 7)]",10.285714285714286
"[(0, 4, 0), (1, 4, 1), (1, 4, 4)]",10.547619047619047
"[(0, 5, 1), (1, 3, 7), (1, 6, 1)]",11.0
"[(0, 1, 3), (1, 0, 4), (1, 5, 3)]",10.452380952380953
"[(0, 0, 3), (1, 4, 1), (1, 6, 2)]",10.666666666666666
"[(0, 1, 1), (0, 4, 2), (1, 3, 5)]",11.404761904761905
"[(0, 3, 0), (0, 3, 1), (0, 5, 0)]",10.666666666666666
"[(0, 1, 4), (0, 4, 4), (1, 6, 1)]",10.357142857142858
"[(0, 2, 2), (0, 3, 4), (0, 4, 3)]",10.857142857142858
"[(0, 4, 2), (1, 1, 1), (1, 3, 7)]",10.761904761904763
"[(0, 1, 0), (0, 1, 7), (1, 3, 5)]",11.023809523809524
"[(0, 2, 1), (0, 4, 4), (1, 2, 1)]",10.452380952380953
"[(0, 1, 5), (0, 5, 0), (1, 4, 4)]",10.904761904761905
"[(0, 4, 3), (0, 4, 4), (0, 4, 6)]",11.0
"[(0, 1, 2), (0, 3, 5), (0, 4, 5)]",10.928571428571429
"[(0, 1, 3), (0, 2, 7), (0, 4, 6)]",10.880952380952381
"[(0, 3, 4), (1, 2, 3), (1, 3, 2)]",10.404761904761905
"[(1, 0, 3), (1, 1, 4), (1, 4, 5)]",10.261904761904763
"[(0, 1, 5), (1, 0, 5), (1, 4, 4)]",11.047619047619047
"[(0, 5, 1), (1, 0, 4), (1, 1, 5)]",10.928571428571429
"[(0, 0, 0), (0, 0, 2), (0, 3, 3)]",10.880952380952381
"[(0, 0, 1), (0, 1, 0), (1, 2, 0)]",10.333333333333334
"[(0, 6, 0), (1, 3, 1), (1, 4, 5)]",10.428571428571429
"[(0, 4, 2), (1, 1, 4), (1, 4, 3)]",10.785714285714286
"[(0, 3, 4), (0, 3, 7), (1, 2, 0)]",10.642857142857142
"[(0, 0, 1), (0, 3, 3), (1, 6, 0)]",10.738095238095237
"[(0, 0, 2), (1, 0, 1), (1, 2, 2)]",10.261904761904763
"[(0, 0, 3), (0, 4, 6), (1, 1, 1)]",10.571428571428571
"[(0, 3, 7), (0, 4, 4), (0, 5, 1)]",11.452380952380953
"[(1, 1, 1), (1, 4, 0), (1, 6, 0)]",10.214285714285714
"[(0, 3, 6), (1, 2, 1), (1, 6, 0)]",10.452380952380953
"[(0, 2, 7), (0, 6, 0), (1, 1, 6)]",11.285714285714286
"[(0, 6, 2), (1, 3, 4), (1, 5, 0)]",10.845238095238095
"[(0, 1, 5), (1, 3, 5), (1, 6, 1)]",11.428571428571429
"[(1, 0, 4), (1, 2, 1), (1, 3, 5)]",10.785714285714286
"[(0, 0, 0), (0, 0, 5), (1, 0, 4)]",10.571428571428571
"[(0, 3, 1), (0, 4, 3), (0, 4, 7)]",11.547619047619047
"[(0, 3, 2), (0, 4, 0), (0, 4, 2)]",11.047619047619047
"[(0, 1, 3), (0, 4, 3), (1, 2, 6)]",11.30952380952381
"[(0, 0, 4), (0, 3, 6), (1, 5, 0)]",10.904761904761905
"[(0, 0, 3), (1, 0, 2), (1, 4, 2)]",10.595238095238095
"[(1, 1, 4), (1, 2, 5), (1, 4, 7)]",11.095238095238095
"[(0, 0, 2), (0, 3, 3), (0, 4, 4)]",10.833333333333334
"[(0, 3, 2), (1, 3, 1), (1, 3, 5)]",11.261904761904763
"[(0, 1, 1), (0, 4, 7), (0, 5, 3)]",11.023809523809524
"[(1, 3, 1), (1, 4, 3), (1, 5, 3)]",10.523809523809524
"[(0, 2, 1), (0, 3, 3), (1, 2, 7)]",10.833333333333334
"[(0, 2, 3), (0, 4, 2), (1, 1, 7)]",10.785714285714286
"[(0, 3, 3), (1, 0, 3), (1, 3, 6)]",11.261904761904763
"[(0, 1, 3), (0, 5, 3), (1, 0, 1)]",10.642857142857142
"[(0, 4, 7), (1, 3, 7), (1, 5, 1)]",10.785714285714286
"[(0, 1, 4), (0, 3, 0), (1, 1, 3)]",10.380952380952381
"[(0, 1, 7), (0, 2, 6), (1, 4, 1)]",10.761904761904763
"[(0, 3, 3), (1, 2, 3), (1, 3, 4)]",10.761904761904763
"[(0, 2, 4), (1, 1, 3), (1, 4, 4)]",10.5
"[(0, 1, 1), (0, 1, 2), (1, 3, 7)]",10.428571428571429
"[(0, 1, 4), (0, 5, 3), (1, 0, 5)]",10.833333333333334
"[(0, 2, 5), (1, 0, 0), (1, 5, 0)]",10.5
"[(0, 2, 7), (1, 1, 3), (1, 4, 5)]",10.571428571428571
"[(0, 0, 1), (0, 0, 5), (1, 1, 6)]",11.023809523809524
"[(1, 0, 3), (1, 3, 1), (1, 4, 6)]",10.261904761904763
"[(0, 1, 5), (0, 4, 2), (1, 5, 3)]",11.047619047619047
"[(0, 0, 4), (0, 3, 0), (1, 4, 3)]",10.80952380952381
"[(0, 0, 0), (0, 0, 2), (0, 4, 2)]",10.880952380952381
"[(1, 1, 0), (1, 1, 7), (1, 3, 6)]",10.785714285714286
"[(0, 0, 3), (0, 1, 2), (0, 1, 3)]",10.547619047619047
"[(0, 2, 2), (1, 0, 2), (1, 5, 3)]",10.452380952380953
"[(1, 1, 5), (1, 2, 7), (1, 6, 2)]",10.452380952380953
"[(0, 3, 5), (1, 2, 1), (1, 4, 5)]",10.785714285714286
"[(0, 2, 4), (1, 5, 1), (1, 6, 2)]",10.880952380952381
"[(0, 2, 6), (1, 4, 1), (1, 4, 6)]",10.761904761904763
"[(0, 2, 7), (1, 0, 5), (1, 3, 6)]",11.166666666666666
"[(0, 3, 6), (1, 5, 0), (1, 5, 1)]",10.785714285714286
"[(0, 1, 4), (1, 2, 5), (1, 3, 5)]",10.880952380952381
"[(0, 5, 2), (1, 1, 4), (1, 4, 1)]",11.261904761904763
"[(0, 0, 1), (0, 2, 4), (1, 3, 2)]",10.785714285714286
"[(0, 6, 1), (1, 0, 1), (1, 0, 5)]",10.833333333333334
"[(0, 1, 2), (1, 2, 4), (1, 4, 3)]",10.571428571428571
"[(0, 1, 4), (1, 2, 6), (1, 6, 2)]",10.857142857142858
"[(0, 5, 0), (1, 2, 6), (1, 3, 1)]",11.0
"[(0, 2, 1), (0, 3, 0), (0, 5, 3)]",10.80952380952381
"[(0, 1, 3), (0, 1, 6), (0, 5, 3)]",11.119047619047619
"[(0, 1, 2), (0, 3, 5), (0, 5, 1)]",11.642857142857142
"[(1, 1, 0), (1, 1, 3), (1, 5, 0)]",10.285714285714286
"[(0, 2, 1), (0, 5, 3), (1, 0, 1)]",10.738095238095237
"[(0, 2, 6), (0, 5, 2), (1, 2, 5)]",11.261904761904763
"[(0, 4, 5), (1, 1, 1), (1, 6, 0)]",10.619047619047619
"[(0, 2, 2), (1, 2, 1), (1, 2, 6)]",10.880952380952381
"[(0, 0, 2), (0, 2, 3), (0, 4, 4)]",10.880952380952381
"[(0, 5, 2), (1, 3, 3), (1, 4, 4)]",11.119047619047619
"[(0, 6, 0), (1, 1, 5), (1, 2, 0)]",10.523809523809524
"[(1, 1, 2), (1, 2, 5), (1, 2, 6)]",10.952380952380953
"[(0, 2, 1), (1, 1, 4), (1, 2, 4)]",10.785714285714286
"[(0, 1, 6), (0, 5, 2), (1, 4, 3)]",11.261904761904763
"[(0, 0, 3), (0, 5, 3), (1, 3, 2)]",10.928571428571429
"[(0, 2, 4), (1, 2, 3), (1, 3, 6)]",11.30952380952381
"[(0, 2, 7), (0, 3, 7), (1, 2, 6)]",11.071428571428571
