vector,average
"[(0, 2, 4), (0, 4, 2), (1, 1, 2), (1, 2, 1), (1, 3, 0)]",10.16

"[(0, 2, 4), (0, 4, 6), (1, 1, 1), (1, 2, 2), (1, 3, 0)]",10.14

"[(1, 0, 2), (1, 1, 0), (1, 2, 2), (1, 2, 3), (1, 3, 3)]",9.426666666666666

"[(0, 5, 2), (1, 0, 2), (1, 1, 2), (1, 1, 4), (1, 2, 2)]",9.596666666666666

"[(0, 5, 6), (1, 0, 2), (1, 1, 4), (1, 2, 2), (1, 3, 0)]",9.456666666666667

"[(0, 1, 4), (1, 1, 1), (1, 1, 2), (1, 1, 3), (1, 3, 0)]",9.98

"[(0, 2, 4), (1, 0, 2), (1, 2, 2), (1, 2, 3), (1, 2, 4)]",9.58

"[(0, 4, 2), (0, 4, 6), (0, 5, 2), (1, 1, 2), (1, 2, 0)]",9.31

"[(0, 1, 4), (1, 1, 3), (1, 1, 4), (1, 2, 1), (1, 2, 2)]",10.51

"[(0, 5, 2), (1, 1, 2), (1, 1, 4), (1, 2, 1), (1, 2, 3)]",9.82

"[(0, 2, 4), (0, 4, 2), (0, 4, 6), (1, 1, 3), (1, 2, 2)]",10.323333333333334

"[(0, 4, 6), (0, 5, 6), (1, 0, 3), (1, 1, 2), (1, 2, 4)]",8.983333333333333

"[(0, 1, 4), (0, 2, 4), (0, 5, 6), (1, 1, 4), (1, 3, 0)]",9.47

"[(0, 4, 2), (0, 4, 6), (0, 5, 2), (1, 0, 2), (1, 1, 0)]",8.8

"[(0, 4, 2), (0, 5, 6), (1, 1, 0), (1, 1, 3), (1, 3, 3)]",9.57

"[(0, 5, 6), (1, 0, 2), (1, 2, 1), (1, 2, 2), (1, 2, 3)]",9.45

"[(0, 1, 4), (0, 2, 4), (0, 5, 2), (1, 1, 3), (1, 3, 0)]",9.836666666666666

"[(0, 2, 4), (1, 0, 3), (1, 1, 0), (1, 1, 1), (1, 2, 3)]",9.866666666666667

"[(0, 4, 2), (0, 4, 6), (0, 5, 2), (1, 1, 0), (1, 2, 1)]",9.75

"[(0, 1, 4), (0, 4, 2), (1, 0, 2), (1, 2, 4), (1, 3, 0)]",9.553333333333333

"[(0, 4, 2), (1, 0, 3), (1, 1, 3), (1, 2, 2), (1, 2, 4)]",10.026666666666667

"[(0, 4, 6), (1, 0, 2), (1, 0, 3), (1, 2, 0), (1, 2, 1)]",9.453333333333333

"[(0, 4, 2), (1, 0, 3), (1, 1, 1), (1, 2, 3), (1, 3, 0)]",9.62

"[(0, 4, 2), (1, 1, 0), (1, 1, 4), (1, 2, 1), (1, 3, 0)]",9.673333333333334

"[(0, 2, 4), (0, 5, 2), (1, 1, 2), (1, 1, 4), (1, 3, 0)]",9.803333333333333

"[(0, 2, 4), (1, 0, 3), (1, 1, 0), (1, 2, 4), (1, 3, 0)]",9.123333333333333

"[(0, 2, 4), (1, 0, 3), (1, 1, 0), (1, 2, 3), (1, 3, 3)]",9.326666666666666

"[(0, 4, 6), (0, 5, 2), (1, 0, 2), (1, 1, 1), (1, 1, 4)]",9.506666666666666

"[(0, 1, 4), (0, 4, 2), (1, 1, 1), (1, 2, 0), (1, 3, 0)]",9.826666666666666

"[(1, 0, 2), (1, 0, 3), (1, 1, 1), (1, 2, 2), (1, 2, 3)]",9.803333333333333

"[(0, 2, 4), (0, 4, 6), (1, 0, 3), (1, 2, 0), (1, 2, 1)]",9.71

"[(1, 0, 3), (1, 1, 1), (1, 2, 0), (1, 2, 1), (1, 2, 4)]",9.363333333333333

"[(0, 5, 2), (1, 0, 3), (1, 1, 0), (1, 1, 3), (1, 3, 3)]",9.18

"[(0, 1, 4), (0, 5, 2), (1, 1, 0), (1, 2, 2), (1, 3, 0)]",10.296666666666667

"[(0, 5, 2), (1, 0, 3), (1, 1, 1), (1, 1, 2), (1, 3, 0)]",9.7

"[(0, 4, 2), (0, 4, 6), (0, 5, 2), (1, 1, 2), (1, 3, 3)]",9.566666666666666

"[(0, 5, 2), (0, 5, 6), (1, 1, 2), (1, 2, 0), (1, 3, 0)]",9.856666666666667

"[(0, 5, 6), (1, 2, 1), (1, 2, 3), (1, 2, 4), (1, 3, 0)]",9.74

"[(0, 1, 4), (0, 4, 2), (0, 5, 6), (1, 1, 1), (1, 2, 4)]",10.256666666666666

"[(0, 2, 4), (0, 4, 6), (1, 1, 4), (1, 2, 1), (1, 3, 3)]",10.08

"[(0, 5, 6), (1, 1, 2), (1, 1, 3), (1, 2, 0), (1, 3, 3)]",9.25

"[(1, 0, 2), (1, 1, 0), (1, 1, 1), (1, 2, 3), (1, 2, 4)]",9.086666666666666

"[(0, 1, 4), (0, 2, 4), (1, 1, 1), (1, 2, 0), (1, 2, 1)]",9.906666666666666

"[(0, 2, 4), (0, 5, 6), (1, 1, 0), (1, 1, 1), (1, 1, 4)]",9.596666666666666

"[(0, 1, 4), (1, 1, 1), (1, 1, 3), (1, 3, 0), (1, 3, 3)]",10.186666666666667

"[(0, 1, 4), (0, 4, 6), (1, 2, 0), (1, 2, 1), (1, 3, 0)]",10.143333333333333

"[(0, 5, 6), (1, 1, 3), (1, 1, 4), (1, 2, 4), (1, 3, 0)]",9.046666666666667

"[(0, 1, 4), (0, 4, 2), (1, 1, 2), (1, 2, 1), (1, 2, 3)]",10.386666666666667

"[(0, 2, 4), (0, 4, 2), (1, 0, 2), (1, 2, 3), (1, 3, 3)]",9.373333333333333

"[(0, 1, 4), (0, 4, 2), (0, 5, 2), (1, 1, 2), (1, 1, 3)]",9.793333333333333

"[(0, 4, 2), (1, 0, 2), (1, 0, 3), (1, 1, 3), (1, 2, 1)]",9.636666666666667

"[(0, 5, 6), (1, 0, 2), (1, 1, 0), (1, 1, 3), (1, 1, 4)]",9.046666666666667

"[(1, 1, 3), (1, 1, 4), (1, 2, 0), (1, 2, 4), (1, 3, 3)]",8.966666666666667

"[(0, 4, 6), (0, 5, 2), (0, 5, 6), (1, 1, 4), (1, 2, 1)]",10.286666666666667

"[(0, 4, 2), (0, 5, 2), (1, 0, 3), (1, 1, 3), (1, 2, 0)]",8.726666666666667

"[(0, 4, 6), (1, 0, 3), (1, 1, 1), (1, 2, 3), (1, 2, 4)]",9.363333333333333

"[(0, 4, 6), (0, 5, 2), (1, 1, 2), (1, 2, 1), (1, 3, 3)]",10.496666666666666

"[(0, 5, 2), (0, 5, 6), (1, 0, 3), (1, 2, 1), (1, 2, 4)]",10.296666666666667

"[(0, 1, 4), (0, 4, 6), (1, 0, 2), (1, 1, 2), (1, 1, 3)]",9.753333333333334

"[(0, 4, 2), (0, 5, 6), (1, 0, 2), (1, 2, 3), (1, 3, 3)]",9.25

"[(1, 0, 3), (1, 1, 2), (1, 1, 4), (1, 2, 3), (1, 3, 3)]",9.213333333333333

"[(0, 1, 4), (0, 5, 2), (1, 1, 4), (1, 2, 0), (1, 3, 3)]",9.706666666666667

"[(0, 2, 4), (0, 4, 6), (1, 1, 1), (1, 1, 3), (1, 2, 1)]",10.21

"[(0, 5, 6), (1, 0, 3), (1, 1, 2), (1, 1, 4), (1, 2, 3)]",9.086666666666666

"[(1, 1, 0), (1, 1, 1), (1, 1, 3), (1, 2, 4), (1, 3, 3)]",9.59

"[(1, 1, 0), (1, 1, 1), (1, 2, 1), (1, 2, 3), (1, 2, 4)]",9.423333333333334

"[(0, 1, 4), (1, 1, 2), (1, 1, 4), (1, 2, 0), (1, 3, 3)]",10.003333333333334

"[(0, 5, 6), (1, 1, 0), (1, 1, 2), (1, 2, 0), (1, 2, 4)]",9.096666666666666

"[(0, 5, 2), (1, 0, 2), (1, 2, 3), (1, 2, 4), (1, 3, 0)]",9.056666666666667

"[(0, 1, 4), (1, 0, 3), (1, 1, 4), (1, 2, 2), (1, 2, 3)]",9.9

"[(0, 4, 2), (0, 4, 6), (1, 0, 3), (1, 2, 0), (1, 2, 4)]",8.996666666666666

"[(0, 1, 4), (0, 5, 6), (1, 0, 2), (1, 1, 4), (1, 2, 2)]",9.876666666666667

"[(0, 5, 6), (1, 0, 2), (1, 1, 1), (1, 2, 0), (1, 2, 4)]",8.91

"[(0, 4, 6), (1, 0, 2), (1, 1, 4), (1, 2, 0), (1, 2, 4)]",8.556666666666667

"[(0, 4, 6), (1, 1, 3), (1, 2, 1), (1, 2, 2), (1, 2, 4)]",10.086666666666666

"[(0, 1, 4), (0, 4, 6), (1, 1, 3), (1, 1, 4), (1, 3, 0)]",9.88

"[(0, 5, 6), (1, 0, 3), (1, 2, 0), (1, 2, 1), (1, 2, 3)]",9.626666666666667

"[(0, 4, 2), (0, 4, 6), (1, 0, 3), (1, 1, 4), (1, 2, 2)]",9.833333333333334

"[(0, 2, 4), (0, 5, 2), (1, 0, 2), (1, 1, 3), (1, 2, 1)]",9.943333333333333

"[(0, 2, 4), (0, 4, 2), (0, 4, 6), (1, 1, 1), (1, 2, 2)]",10.393333333333333

"[(0, 2, 4), (1, 1, 0), (1, 1, 1), (1, 2, 1), (1, 2, 2)]",10.096666666666666

"[(0, 5, 2), (1, 1, 2), (1, 2, 0), (1, 2, 1), (1, 3, 3)]",9.953333333333333

"[(0, 2, 4), (0, 5, 6), (1, 1, 3), (1, 2, 0), (1, 2, 1)]",10.096666666666666

"[(0, 2, 4), (0, 4, 2), (1, 0, 2), (1, 1, 4), (1, 2, 2)]",9.823333333333334

"[(0, 4, 2), (0, 5, 2), (0, 5, 6), (1, 2, 3), (1, 3, 0)]",9.796666666666667

"[(0, 2, 4), (0, 4, 6), (1, 0, 2), (1, 1, 1), (1, 2, 2)]",10.16

"[(0, 1, 4), (0, 2, 4), (1, 1, 1), (1, 2, 0), (1, 2, 3)]",9.99

"[(0, 4, 6), (1, 0, 2), (1, 1, 1), (1, 3, 0), (1, 3, 3)]",9.073333333333334

"[(0, 4, 6), (1, 0, 2), (1, 1, 0), (1, 2, 2), (1, 2, 4)]",9.22

"[(1, 0, 2), (1, 0, 3), (1, 1, 2), (1, 2, 1), (1, 2, 4)]",9.843333333333334

"[(0, 1, 4), (0, 5, 6), (1, 1, 1), (1, 1, 4), (1, 2, 3)]",9.916666666666666

"[(0, 4, 6), (1, 1, 0), (1, 1, 2), (1, 2, 1), (1, 3, 3)]",10.406666666666666

"[(0, 4, 2), (0, 5, 2), (0, 5, 6), (1, 1, 1), (1, 3, 3)]",10.143333333333333

"[(0, 4, 2), (1, 1, 1), (1, 2, 2), (1, 2, 3), (1, 3, 3)]",10.22

"[(0, 1, 4), (1, 1, 0), (1, 1, 4), (1, 3, 0), (1, 3, 3)]",9.803333333333333

"[(0, 1, 4), (1, 0, 3), (1, 1, 2), (1, 2, 4), (1, 3, 3)]",10.126666666666667

"[(0, 1, 4), (0, 5, 2), (1, 1, 1), (1, 2, 1), (1, 2, 3)]",9.903333333333334

"[(0, 1, 4), (0, 4, 6), (0, 5, 6), (1, 1, 1), (1, 2, 3)]",9.793333333333333

"[(0, 4, 6), (0, 5, 2), (1, 0, 3), (1, 1, 1), (1, 3, 0)]",9.506666666666666

"[(1, 0, 3), (1, 1, 0), (1, 1, 3), (1, 2, 4), (1, 3, 3)]",9.173333333333334

"[(0, 2, 4), (0, 4, 2), (1, 1, 2), (1, 2, 0), (1, 2, 1)]",9.953333333333333

"[(1, 1, 1), (1, 1, 2), (1, 1, 3), (1, 2, 3), (1, 3, 3)]",9.536666666666667

"[(0, 1, 4), (0, 4, 2), (0, 5, 2), (1, 0, 3), (1, 2, 0)]",9.233333333333333

"[(0, 2, 4), (0, 5, 2), (1, 0, 3), (1, 2, 4), (1, 3, 0)]",9.14

"[(1, 1, 0), (1, 1, 1), (1, 2, 0), (1, 2, 2), (1, 2, 3)]",9.596666666666666

"[(0, 4, 6), (1, 1, 0), (1, 1, 2), (1, 2, 3), (1, 3, 3)]",9.19

"[(0, 4, 6), (1, 1, 1), (1, 1, 2), (1, 3, 0), (1, 3, 3)]",9.803333333333333

"[(0, 1, 4), (0, 2, 4), (0, 5, 2), (1, 2, 4), (1, 3, 3)]",9.49

"[(0, 4, 2), (1, 1, 2), (1, 1, 4), (1, 3, 0), (1, 3, 3)]",9.283333333333333

"[(0, 4, 2), (0, 5, 2), (0, 5, 6), (1, 1, 2), (1, 2, 3)]",9.763333333333334

"[(0, 5, 2), (1, 2, 1), (1, 2, 2), (1, 3, 0), (1, 3, 3)]",9.893333333333333

"[(0, 5, 2), (1, 0, 3), (1, 1, 4), (1, 2, 3), (1, 2, 4)]",9.056666666666667

"[(0, 5, 6), (1, 1, 0), (1, 2, 0), (1, 2, 1), (1, 2, 2)]",9.543333333333333

"[(0, 5, 6), (1, 0, 3), (1, 2, 1), (1, 2, 2), (1, 2, 3)]",9.656666666666666

"[(0, 4, 2), (0, 5, 2), (0, 5, 6), (1, 0, 3), (1, 2, 4)]",9.356666666666667

"[(0, 1, 4), (0, 2, 4), (1, 1, 0), (1, 1, 1), (1, 1, 2)]",9.65

"[(1, 0, 3), (1, 1, 3), (1, 2, 0), (1, 2, 3), (1, 2, 4)]",8.72

"[(0, 4, 6), (1, 1, 4), (1, 2, 1), (1, 2, 2), (1, 3, 3)]",9.956666666666667

"[(0, 4, 6), (1, 1, 1), (1, 2, 2), (1, 3, 0), (1, 3, 3)]",10.08

"[(0, 4, 2), (1, 1, 3), (1, 2, 3), (1, 2, 4), (1, 3, 3)]",9.066666666666666

"[(0, 1, 4), (0, 4, 6), (1, 1, 1), (1, 1, 2), (1, 2, 1)]",10.343333333333334

"[(0, 1, 4), (0, 5, 2), (1, 1, 0), (1, 1, 2), (1, 2, 1)]",10.19

"[(0, 2, 4), (0, 5, 2), (1, 1, 4), (1, 2, 0), (1, 2, 2)]",9.75

"[(0, 1, 4), (0, 2, 4), (0, 4, 2), (0, 4, 6), (1, 1, 4)]",9.756666666666666

"[(0, 1, 4), (1, 0, 2), (1, 1, 3), (1, 1, 4), (1, 2, 4)]",9.756666666666666

"[(1, 0, 3), (1, 1, 3), (1, 2, 0), (1, 2, 1), (1, 2, 4)]",9.7

"[(0, 5, 2), (1, 1, 3), (1, 2, 0), (1, 2, 1), (1, 2, 2)]",10.013333333333334

"[(0, 5, 2), (0, 5, 6), (1, 1, 2), (1, 1, 3), (1, 3, 3)]",9.916666666666666

"[(0, 1, 4), (0, 4, 2), (1, 0, 2), (1, 0, 3), (1, 2, 4)]",9.346666666666666

"[(0, 1, 4), (0, 4, 2), (1, 0, 3), (1, 1, 2), (1, 1, 3)]",9.856666666666667

"[(0, 4, 6), (0, 5, 2), (1, 2, 1), (1, 2, 4), (1, 3, 3)]",10.13

