modification,parent,index,visited_children,walls,special_cells,leaf,sum_reward,count,layer
17,0,29,"[30, 58]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 1)]",False,0.4399999999999995,5,1
18,29,30,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 1), (0, 3)]",True,0.4399999999999995,3,2
1,0,31,"[32, 59, 88, 89, 113, 139, 144, 153]","[(1, 4), (2, 4), (4, 6), (5, 2), (5, 6)]",[],False,3.803333333333333,8,1
19,31,32,[],"[(1, 4), (2, 4), (4, 6), (5, 2), (5, 6)]","[(0, 2)]",True,0.019999999999999574,1,2
16,0,33,"[34, 43, 65]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 2)]",False,4.996666666666664,8,1
18,33,34,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 2), (0, 3)]",True,2.25,3,2
7,0,35,"[36, 39, 51, 62, 71, 82, 93, 102, 106, 120, 125, 135]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2)]",False,22.79,20,1
12,35,36,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (1, 3)]",True,3.073333333333334,2,2
11,0,37,"[38, 53, 79, 97, 107, 142, 155]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0)]",False,2.99,7,1
18,37,38,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0), (0, 3)]",True,0.3433333333333337,1,2
15,35,39,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (1, 1)]",True,2.966666666666665,2,2
6,5,40,[],"[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1)]",True,1.1766666666666659,1,2
6,3,41,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1)]",True,3.219999999999999,2,2
18,9,42,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (0, 3)]",True,2.2333333333333343,2,2
17,33,43,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 2), (0, 1)]",True,1.6599999999999984,3,2
11,23,44,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(3, 0)]",True,0.25666666666666593,1,2
19,7,45,[],"[(1, 4), (2, 4), (4, 2), (5, 2), (5, 6)]","[(0, 2)]",True,0.019999999999999574,1,2
11,1,46,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3), (3, 0)]",True,0.5466666666666669,1,2
17,21,47,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (0, 1)]",True,0.6166666666666671,1,2
16,27,48,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 1), (1, 2)]",True,4.666666666666664,4,2
15,13,49,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 0), (1, 1)]",True,0.5533333333333328,1,2
19,17,50,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (0, 2)]",True,0.28999999999999915,1,2
8,35,51,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (2, 3)]",True,0.9733333333333327,1,2
11,3,52,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0)]",True,2.206666666666667,2,2
14,37,53,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0), (1, 0)]",True,0.3433333333333337,1,2
13,11,54,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(1, 4)]",True,0.35999999999999943,1,2
15,25,55,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 4), (1, 1)]",True,1.7266666666666666,2,2
19,5,56,[],"[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 2)]",True,0.6999999999999993,1,2
19,15,57,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 0), (0, 2)]",True,0.1466666666666665,1,2
19,29,58,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 1), (0, 2)]",True,0,2,2
14,31,59,[],"[(1, 4), (2, 4), (4, 6), (5, 2), (5, 6)]","[(1, 0)]",True,0.21666666666666679,1,2
10,9,60,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (3, 3)]",True,2.5199999999999996,2,2
19,27,61,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 1), (0, 2)]",True,1.6899999999999977,3,2
14,35,62,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (1, 0)]",True,2.133333333333333,2,2
13,3,63,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 4)]",True,2.2866666666666653,2,2
18,5,64,[],"[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 3)]",True,0.6699999999999999,1,2
19,33,65,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 2), (0, 2)]",True,1.086666666666666,2,2
16,9,66,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (1, 2)]",True,3.046666666666667,2,2
14,25,67,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 4), (1, 0)]",True,0.4466666666666672,1,2
13,21,68,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (1, 4)]",True,1.4200000000000017,2,2
16,1,69,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3), (1, 2)]",True,0.6566666666666663,1,2
19,13,70,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 0), (0, 2)]",True,0,1,2
18,35,71,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (0, 3)]",True,2.133333333333333,2,2
15,3,72,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 1)]",True,3.0599999999999987,2,2
10,23,73,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(3, 3)]",True,0.41999999999999993,1,2
12,9,74,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (1, 3)]",True,3.173333333333332,2,2
15,17,75,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (1, 1)]",True,0.9033333333333342,1,2
5,7,76,[],"[(1, 4), (2, 4), (4, 2), (5, 2)]",[],True,0.05000000000000071,1,2
12,3,77,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3)]",True,2.9800000000000004,2,2
17,9,78,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (0, 1)]",True,0.9100000000000001,1,2
16,37,79,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0), (1, 2)]",True,0.75,1,2
18,27,80,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 1), (0, 3)]",True,2.2799999999999994,3,2
17,11,81,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(0, 1)]",True,0.0600000000000005,1,2
16,35,82,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (1, 2)]",True,2.0266666666666673,2,2
8,5,83,[],"[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3)]",True,0.8933333333333326,1,2
19,3,84,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 2)]",True,2.246666666666666,2,2
18,15,85,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 0), (0, 3)]",True,0.3433333333333337,1,2
14,9,86,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (1, 0)]",True,2.2333333333333343,2,2
15,21,87,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (1, 1)]",True,2.460000000000001,2,2
7,31,88,[],"[(1, 4), (2, 4), (4, 6), (5, 2), (5, 6)]","[(2, 2)]",True,1.2366666666666664,1,2
4,31,89,[],"[(1, 4), (2, 4), (4, 6), (5, 6)]",[],True,0.05000000000000071,1,2
11,17,90,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (3, 0)]",True,0.48666666666666636,1,2
17,1,91,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3), (0, 1)]",True,0.34999999999999964,1,2
4,3,92,[],"[(2, 4), (4, 2), (4, 6), (5, 6)]",[],True,2.033333333333335,2,2
13,35,93,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (1, 4)]",True,2.34,2,2
18,25,94,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 4), (0, 3)]",True,0.2599999999999998,1,2
19,21,95,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (0, 2)]",True,0.6166666666666671,1,2
15,5,96,[],"[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 1)]",True,1.373333333333333,1,2
12,37,97,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0), (1, 3)]",True,0.8133333333333326,1,2
9,9,98,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (2, 0)]",True,0.9100000000000001,1,2
19,23,99,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(0, 2)]",True,0.0600000000000005,1,2
11,5,100,[],"[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0)]",True,0.6699999999999999,1,2
18,3,101,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 3)]",True,1.0,1,2
11,35,102,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (3, 0)]",True,2.133333333333333,2,2
14,13,103,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 0), (1, 0)]",True,0.13666666666666671,1,2
7,9,104,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (2, 2)]",True,2.513333333333332,2,2
9,3,105,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 0)]",True,1.0099999999999998,1,2
9,35,106,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (2, 0)]",True,0.8599999999999994,1,2
19,37,107,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0), (0, 2)]",True,0.1466666666666665,1,2
9,7,108,[],"[(1, 4), (2, 4), (4, 2), (5, 2), (5, 6)]","[(2, 0)]",True,0.22666666666666657,1,2
14,21,109,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (1, 0)]",True,1.6266666666666652,2,2
5,5,110,[],"[(1, 4), (4, 2), (4, 6), (5, 2)]",[],True,0.5833333333333339,1,2
8,9,111,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (2, 3)]",True,2.1066666666666656,2,2
13,17,112,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (1, 4)]",True,0.5899999999999999,1,2
13,31,113,[],"[(1, 4), (2, 4), (4, 6), (5, 2), (5, 6)]","[(1, 4)]",True,0.3200000000000003,1,2
14,3,114,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 0)]",True,2.246666666666666,2,2
14,1,115,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3), (1, 0)]",True,0.5466666666666669,1,2
7,11,116,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(2, 2)]",True,1.2766666666666673,1,2
6,11,117,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(2, 1)]",True,0.9900000000000002,1,2
8,11,118,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(2, 3)]",True,0.7266666666666666,1,2
16,15,119,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 0), (1, 2)]",True,1.5,2,2
10,35,120,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (3, 3)]",True,2.4200000000000017,2,2
16,25,121,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 4), (1, 2)]",True,1.293333333333333,2,2
13,9,122,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (1, 4)]",True,2.4400000000000013,2,2
16,3,123,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 2)]",True,3.1000000000000014,2,2
5,3,124,[],"[(2, 4), (4, 2), (4, 6), (5, 2)]",[],True,1.0166666666666675,1,2
17,35,125,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (0, 1)]",True,0.8699999999999992,1,2
13,5,126,[],"[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 4)]",True,0.6699999999999999,1,2
16,21,127,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (1, 2)]",True,1.3333333333333321,2,2
11,9,128,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (3, 0)]",True,2.2333333333333343,2,2
5,11,129,[],"[(1, 4), (2, 4), (4, 2), (4, 6)]",[],True,1.0166666666666675,1,2
15,15,130,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 0), (1, 1)]",True,1.1066666666666656,2,2
12,23,131,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(1, 3)]",True,0.7266666666666666,1,2
8,3,132,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3)]",True,2.6533333333333324,2,2
17,17,133,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (0, 1)]",True,0.28999999999999915,1,2
19,9,134,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (0, 2)]",True,0.9199999999999999,1,2
19,35,135,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (0, 2)]",True,0.8599999999999994,1,2
12,13,136,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 0), (1, 3)]",True,0.6066666666666674,1,2
9,11,137,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(2, 0)]",True,0.05000000000000071,1,2
17,3,138,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 1)]",True,2.246666666666666,2,2
3,31,139,[],"[(2, 4), (4, 6), (5, 2), (5, 6)]",[],True,0.9766666666666666,1,2
13,1,140,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3), (1, 4)]",True,0.6500000000000004,1,2
17,25,141,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 4), (0, 1)]",True,0.25,1,2
13,37,142,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0), (1, 4)]",True,0.4466666666666672,1,2
7,5,143,[],"[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2)]",True,1.126666666666667,1,2
16,31,144,[],"[(1, 4), (2, 4), (4, 6), (5, 2), (5, 6)]","[(1, 2)]",True,0.6233333333333331,1,2
7,3,145,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2)]",True,3.120000000000001,2,2
13,7,146,[],"[(1, 4), (2, 4), (4, 2), (5, 2), (5, 6)]","[(1, 4)]",True,0.3200000000000003,1,2
3,5,147,[],"[(4, 2), (4, 6), (5, 2), (5, 6)]",[],True,0.8966666666666665,1,2
8,23,148,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(2, 3)]",True,0.46000000000000085,1,2
13,13,149,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 0), (1, 4)]",True,0.2400000000000002,1,2
10,5,150,[],"[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3)]",True,0.8133333333333326,1,2
12,11,151,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(1, 3)]",True,0.7266666666666666,1,2
15,1,152,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3), (1, 1)]",True,0.9633333333333329,1,2
10,31,153,[],"[(1, 4), (2, 4), (4, 6), (5, 2), (5, 6)]","[(3, 3)]",True,0.35999999999999943,1,2
18,17,154,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (0, 3)]",True,0.48666666666666636,1,2
17,37,155,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0), (0, 1)]",True,0.1466666666666665,1,2
9,1,156,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3), (2, 0)]",True,0.33999999999999986,1,2
9,5,157,[],"[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 0)]",True,0.5766666666666662,1,2
13,23,158,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(1, 4)]",True,0.35999999999999943,1,2
11,11,159,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(3, 0)]",True,0.25666666666666593,1,2
18,7,160,[],"[(1, 4), (2, 4), (4, 2), (5, 2), (5, 6)]","[(0, 3)]",True,0.21666666666666679,1,2
