modification,parent,index,visited_children,walls,special_cells,leaf,sum_reward,count,layer
18,11,12,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(2, 1), (3, 0), (1, 3), (0, 2)]",True,0.38333333333333286,1,5
0,0,13,"[14, 62, 88, 125, 157, 194, 238, 276, 317, 343, 374, 394, 422, 454, 490, 510]","[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]",[],False,8.95,58,1
1,13,14,"[15, 562, 877, 1390, 1622]","[(1, 4), (4, 6), (5, 2), (5, 6)]",[],False,1.6033333333333335,5,2
9,14,15,[16],"[(1, 4), (4, 6), (5, 2), (5, 6)]","[(2, 3)]",False,0.5600000000000005,1,3
15,15,16,[17],"[(1, 4), (4, 6), (5, 2), (5, 6)]","[(2, 3), (1, 2)]",False,0.5600000000000005,1,4
17,16,17,[],"[(1, 4), (4, 6), (5, 2), (5, 6)]","[(2, 3), (1, 2), (0, 3)]",True,0.5600000000000005,1,5
13,0,18,"[76, 108, 153]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 4)]",False,0.09999999999999964,29,1
9,0,19,"[77, 109, 146, 195, 239, 292, 331]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3)]",False,0.05666666666666664,29,1
11,0,20,"[78, 113, 139, 180, 237]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0)]",False,0.4466666666666672,30,1
3,0,21,"[22, 58, 82, 119, 147, 175, 205, 233, 240, 244, 262, 275, 285]","[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]",[],False,484.4966666666666,762,1
7,21,22,"[23, 314, 455, 529, 544, 630, 654, 719, 722, 810]","[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2)]",False,35.84000000000001,59,2
12,22,23,"[24, 1051, 1376, 1616, 1752]","[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (1, 0)]",False,2.7200000000000024,5,3
15,23,24,[25],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (1, 0), (1, 2)]",False,0.6533333333333342,1,4
16,24,25,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (1, 0), (1, 2), (1, 3)]",True,0.6533333333333342,1,5
2,0,26,"[27, 53, 81, 100, 129, 158, 181, 219, 258, 281, 310, 339, 363, 386]","[(1, 4), (2, 4), (4, 2), (5, 2), (5, 6)]",[],False,5.910000000000002,54,1
4,26,27,"[28, 411, 864, 1302, 1444]","[(1, 4), (2, 4), (4, 2), (5, 6)]",[],False,1.17,5,2
5,27,28,[29],"[(1, 4), (2, 4), (4, 2)]",[],False,0.8166666666666664,1,3
14,28,29,[30],"[(1, 4), (2, 4), (4, 2)]","[(1, 1)]",False,0.8166666666666664,1,4
16,29,30,[],"[(1, 4), (2, 4), (4, 2)]","[(1, 1), (1, 3)]",True,0.8166666666666664,1,5
10,0,31,"[32, 64, 101, 138, 167, 213]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3)]",False,1.636666666666665,34,1
12,31,32,"[33, 300, 508, 815, 1159]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (1, 0)]",False,0.22333333333333272,6,2
14,32,33,"[34, 1559]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (1, 0), (1, 1)]",False,0.22333333333333272,2,3
15,33,34,[35],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (1, 0), (1, 1), (1, 2)]",False,0.22333333333333272,1,4
17,34,35,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (1, 0), (1, 1), (1, 2), (0, 3)]",True,0.22333333333333272,1,5
5,0,36,"[37, 57, 83, 124, 156, 190, 228, 274, 302, 332, 364]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]",[],False,6.31666666666667,55,1
6,36,37,"[38, 388, 780, 783, 998, 1068, 1484, 1487, 1493]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(2, 1)]",False,4.913333333333336,9,2
15,37,38,[39],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(2, 1), (1, 2)]",False,0.7200000000000006,1,3
16,38,39,[40],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(2, 1), (1, 2), (1, 3)]",False,0.7200000000000006,1,4
17,39,40,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(2, 1), (1, 2), (1, 3), (0, 3)]",True,0.7200000000000006,1,5
7,0,41,"[42, 65, 84, 120, 142, 163, 171, 201, 232]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2)]",False,32.706666666666656,119,1
8,41,42,"[43, 392, 646, 765, 970, 1032, 1035, 1147, 1150]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (2, 0)]",False,3.91,15,2
13,42,43,"[44, 1519]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (2, 0), (1, 4)]",False,0.3000000000000007,2,3
15,43,44,[45],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (2, 0), (1, 4), (1, 2)]",False,0.16000000000000014,1,4
16,44,45,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (2, 0), (1, 4), (1, 2), (1, 3)]",True,0.16000000000000014,1,5
12,0,46,"[79, 117, 154, 199]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 0)]",False,0,29,1
6,0,47,"[48, 70, 96, 134, 159, 182, 215, 254, 270, 279]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1)]",False,25.066666666666677,91,1
9,47,48,"[49, 419, 613, 861, 1020, 1179, 1310, 1457]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (2, 3)]",False,1.5766666666666662,8,2
16,48,49,[50],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (2, 3), (1, 3)]",False,0.09666666666666579,1,3
17,49,50,[51],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (2, 3), (1, 3), (0, 3)]",False,0.09666666666666579,1,4
18,50,51,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (2, 3), (1, 3), (0, 3), (0, 2)]",True,0.09666666666666579,1,5
15,0,52,[80],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 2)]",False,0,29,1
3,26,53,"[54, 439, 828, 1072, 1278, 1347]","[(2, 4), (4, 2), (5, 2), (5, 6)]",[],False,2.8499999999999996,6,2
4,53,54,[55],"[(2, 4), (4, 2), (5, 6)]",[],False,0.7866666666666671,1,3
13,54,55,[56],"[(2, 4), (4, 2), (5, 6)]","[(1, 4)]",False,0.7866666666666671,1,4
14,55,56,[],"[(2, 4), (4, 2), (5, 6)]","[(1, 4), (1, 1)]",True,0.7866666666666671,1,5
10,36,57,"[446, 790, 1111, 1496]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(3, 3)]",False,0.13666666666666671,5,2
15,21,58,"[59, 350]","[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 2)]",False,6.640000000000002,21,2
17,58,59,[60],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 2), (0, 3)]",False,2.9666666666666686,10,3
18,59,60,[61],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 2), (0, 3), (0, 2)]",False,2.9666666666666686,10,4
19,60,61,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 2), (0, 3), (0, 2), (2, 4)]",True,2.9666666666666686,10,5
4,13,62,"[595, 1105]","[(1, 4), (4, 2), (4, 6), (5, 6)]",[],False,0.1999999999999993,3,2
15,8,63,"[445, 855]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(1, 2)]",False,0,4,2
15,31,64,"[368, 584]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (1, 2)]",False,0,5,2
10,41,65,"[66, 277, 478, 707, 847, 966, 1028]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (3, 3)]",False,3.596666666666664,13,2
13,65,66,"[67, 1097]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (3, 3), (1, 4)]",False,0.6833333333333318,2,3
14,66,67,[68],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (3, 3), (1, 4), (1, 1)]",False,0.6433333333333326,1,4
18,67,68,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (3, 3), (1, 4), (1, 1), (0, 2)]",True,0.6433333333333326,1,5
15,3,69,"[571, 906]","[(1, 4), (2, 4), (4, 6), (5, 2), (5, 6)]","[(1, 2)]",False,0,5,2
8,47,70,"[71, 365, 585, 694, 942, 1250, 1406]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (2, 0)]",False,0.9500000000000011,7,2
9,70,71,[72],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (2, 0), (2, 3)]",False,0.2699999999999996,1,3
14,71,72,[73],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (2, 0), (2, 3), (1, 1)]",False,0.2699999999999996,1,4
15,72,73,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (2, 0), (2, 3), (1, 1), (1, 2)]",True,0.2699999999999996,1,5
15,1,74,"[151, 249]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 1), (1, 2)]",False,0.21999999999999886,14,2
13,2,75,"[404, 813, 1370]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 0), (1, 4)]",False,0,4,2
16,18,76,[198],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 4), (1, 3)]",False,0,9,2
15,19,77,"[402, 752]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3), (1, 2)]",False,0,4,2
12,20,78,"[318, 505, 761, 1067, 1407]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0), (1, 0)]",False,0,6,2
16,46,79,[252],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 0), (1, 3)]",False,0,7,2
16,52,80,[118],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 2), (1, 3)]",False,0,28,2
14,26,81,"[475, 1075, 1498]","[(1, 4), (2, 4), (4, 2), (5, 2), (5, 6)]","[(1, 1)]",False,0,4,2
12,21,82,"[401, 535, 704, 832, 958]","[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 0)]",False,2.813333333333336,17,2
11,36,83,"[477, 791, 1160, 1537]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(3, 0)]",False,0.06666666666666643,5,2
16,41,84,[85],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (1, 3)]",False,1.5000000000000036,10,2
17,84,85,[86],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (1, 3), (0, 3)]",False,1.5000000000000036,10,3
18,85,86,[87],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (1, 3), (0, 3), (0, 2)]",False,1.5000000000000036,10,4
19,86,87,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (1, 3), (0, 3), (0, 2), (2, 4)]",True,1.5000000000000036,10,5
7,13,88,"[89, 588, 858, 1169, 1538]","[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2)]",False,1.7599999999999998,5,2
15,88,89,[90],"[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (1, 2)]",False,0.1899999999999995,1,3
18,89,90,[91],"[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (1, 2), (0, 2)]",False,0.1899999999999995,1,4
19,90,91,[],"[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (1, 2), (0, 2), (2, 4)]",True,0.1899999999999995,1,5
9,8,92,"[93, 393, 808, 1353]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(2, 3)]",False,0.25,4,2
14,92,93,[94],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(2, 3), (1, 1)]",False,0.25,1,3
15,93,94,[95],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(2, 3), (1, 1), (1, 2)]",False,0.25,1,4
17,94,95,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(2, 3), (1, 1), (1, 2), (0, 3)]",True,0.25,1,5
15,47,96,"[97, 380]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (1, 2)]",False,3.0566666666666684,9,2
16,96,97,"[98, 672]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (1, 2), (1, 3)]",False,1.3399999999999999,4,3
18,97,98,[99],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (1, 2), (1, 3), (0, 2)]",False,0.5199999999999996,2,4
19,98,99,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (1, 2), (1, 3), (0, 2), (2, 4)]",True,0.5199999999999996,2,5
7,26,100,"[501, 1076, 1541]","[(1, 4), (2, 4), (4, 2), (5, 2), (5, 6)]","[(2, 2)]",False,0.10999999999999943,4,2
13,31,101,"[102, 253, 472, 743]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (1, 4)]",False,0.3266666666666662,6,2
14,101,102,"[103, 1095]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (1, 4), (1, 1)]",False,0.3266666666666662,2,3
15,102,103,[104],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (1, 4), (1, 1), (1, 2)]",False,0.3266666666666662,1,4
17,103,104,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (1, 4), (1, 1), (1, 2), (0, 3)]",True,0.3266666666666662,1,5
12,3,105,"[601, 907, 1211]","[(1, 4), (2, 4), (4, 6), (5, 2), (5, 6)]","[(1, 0)]",False,0,4,2
16,1,106,[196],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 1), (1, 3)]",False,0,14,2
16,2,107,[442],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 0), (1, 3)]",False,0,4,2
15,18,108,"[251, 372]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 4), (1, 2)]",False,0,9,2
10,19,109,"[110, 369, 689, 1135]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3), (3, 3)]",False,0.05666666666666664,4,2
13,109,110,[111],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3), (3, 3), (1, 4)]",False,0.02999999999999936,1,3
14,110,111,[112],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3), (3, 3), (1, 4), (1, 1)]",False,0.02999999999999936,1,4
19,111,112,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3), (3, 3), (1, 4), (1, 1), (2, 4)]",True,0.02999999999999936,1,5
14,20,113,"[114, 280, 464]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0), (1, 1)]",False,0.4466666666666672,6,2
15,113,114,"[115, 728]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0), (1, 1), (1, 2)]",False,0.3966666666666665,2,3
16,114,115,[116],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0), (1, 1), (1, 2), (1, 3)]",False,0.20333333333333314,1,4
17,115,116,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0), (1, 1), (1, 2), (1, 3), (0, 3)]",True,0.20333333333333314,1,5
15,46,117,"[296, 443]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 0), (1, 2)]",False,0,7,2
17,80,118,[155],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 2), (1, 3), (0, 3)]",False,0,27,3
11,21,119,"[412, 497, 574, 650, 774, 881]","[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0)]",False,6.273333333333332,23,2
13,41,120,"[121, 375, 616, 829]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (1, 4)]",False,2.3433333333333355,12,2
15,120,121,"[122, 969, 1551]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (1, 4), (1, 2)]",False,0.16999999999999993,3,3
16,121,122,[123],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (1, 4), (1, 2), (1, 3)]",False,0.16999999999999993,1,4
19,122,123,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (1, 4), (1, 2), (1, 3), (2, 4)]",True,0.16999999999999993,1,5
15,36,124,"[509, 792]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(1, 2)]",False,0,5,2
6,13,125,"[126, 591, 1163, 1434]","[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1)]",False,1.1900000000000013,4,2
9,125,126,[127],"[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (2, 3)]",False,0.16000000000000014,1,3
12,126,127,[128],"[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (2, 3), (1, 0)]",False,0.16000000000000014,1,4
18,127,128,[],"[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (2, 3), (1, 0), (0, 2)]",True,0.16000000000000014,1,5
8,26,129,"[525, 1077, 1587]","[(1, 4), (2, 4), (4, 2), (5, 2), (5, 6)]","[(2, 0)]",False,0,4,2
7,8,130,"[131, 362, 730, 1231]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(2, 2)]",False,0.7599999999999998,4,2
13,130,131,[132],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(2, 2), (1, 4)]",False,0.5566666666666666,1,3
15,131,132,[133],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(2, 2), (1, 4), (1, 2)]",False,0.5566666666666666,1,4
16,132,133,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(2, 2), (1, 4), (1, 2), (1, 3)]",True,0.5566666666666666,1,5
14,47,134,"[135, 347, 553]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (1, 1)]",False,1.9433333333333334,9,2
15,134,135,"[136, 852, 1326]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (1, 1), (1, 2)]",False,1.0266666666666655,3,3
16,135,136,[137],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (1, 1), (1, 2), (1, 3)]",False,0.27999999999999936,1,4
18,136,137,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (1, 1), (1, 2), (1, 3), (0, 2)]",True,0.27999999999999936,1,5
11,31,138,"[398, 433, 676, 1045, 1405]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (3, 0)]",False,0.4299999999999997,6,2
15,20,139,"[355, 555]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0), (1, 2)]",False,0,6,2
10,3,140,"[623, 908, 1212]","[(1, 4), (2, 4), (4, 6), (5, 2), (5, 6)]","[(3, 3)]",False,0,4,2
8,8,141,"[474, 909, 1456]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(2, 0)]",False,0,4,2
9,41,142,"[143, 303, 507, 710, 932, 1031, 1152, 1307]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (2, 3)]",False,2.0633333333333344,11,2
11,142,143,"[144, 1473]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (2, 3), (3, 0)]",False,0.7733333333333334,2,3
14,143,144,[145],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (2, 3), (3, 0), (1, 1)]",False,0.5099999999999998,1,4
17,144,145,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (2, 3), (3, 0), (1, 1), (0, 3)]",True,0.5099999999999998,1,5
16,19,146,[435],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3), (1, 3)]",False,0,4,2
16,21,147,[148],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3)]",False,4.876666666666653,19,2
17,147,148,[149],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (0, 3)]",False,4.876666666666653,19,3
18,148,149,[150],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (0, 3), (0, 2)]",False,4.876666666666653,19,4
19,149,150,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (0, 3), (0, 2), (2, 4)]",True,4.876666666666653,19,5
16,74,151,"[333, 481]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 1), (1, 2), (1, 3)]",False,0.21999999999999886,7,3
9,2,152,"[483, 936, 1531]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 0), (2, 3)]",False,0,4,2
14,18,153,"[295, 405, 426]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 4), (1, 1)]",False,0.09999999999999964,10,2
14,46,154,"[336, 484, 693]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 0), (1, 1)]",False,0,7,2
18,118,155,[200],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 2), (1, 3), (0, 3), (0, 2)]",False,0,26,4
16,36,156,[554],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(1, 3)]",False,0,4,2
5,13,157,"[612, 1255]","[(1, 4), (4, 2), (4, 6), (5, 2)]",[],False,0.1566666666666663,3,2
15,26,158,"[578, 1078]","[(1, 4), (2, 4), (4, 2), (5, 2), (5, 6)]","[(1, 2)]",False,0,3,2
13,47,159,"[160, 325, 643, 771]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (1, 4)]",False,1.3366666666666678,8,2
14,159,160,"[161, 1131]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (1, 4), (1, 1)]",False,0.32333333333333414,2,3
16,160,161,[162],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (1, 4), (1, 1), (1, 3)]",False,0.32333333333333414,1,4
17,161,162,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (1, 4), (1, 1), (1, 3), (0, 3)]",True,0.32333333333333414,1,5
14,41,163,"[164, 266, 461]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (1, 1)]",False,13.339999999999998,24,2
16,163,164,"[165, 679]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (1, 1), (1, 3)]",False,7.506666666666668,10,3
17,164,165,"[166, 963]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (1, 1), (1, 3), (0, 3)]",False,3.6400000000000006,5,4
19,165,166,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (1, 1), (1, 3), (0, 3), (2, 4)]",True,2.3200000000000003,3,5
14,31,167,"[168, 337, 556]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (1, 1)]",False,0.6566666666666663,6,2
