vector,average
"[(1, 0, 3), (1, 1, 0), (1, 4, 4)]",8.363333333333333
"[(0, 4, 6), (1, 1, 3), (1, 1, 4)]",8.79
"[(0, 2, 4), (0, 5, 2), (1, 3, 3)]",8.933333333333334
"[(0, 4, 6), (1, 0, 3), (1, 3, 4)]",8.38
"[(1, 1, 4), (1, 3, 0), (1, 3, 3)]",8.796666666666667
"[(0, 4, 2), (0, 5, 2), (1, 1, 4)]",8.36
"[(0, 4, 6), (0, 5, 2), (0, 5, 6)]",9.016666666666667
"[(0, 5, 2), (1, 1, 3), (1, 4, 4)]",8.746666666666666
"[(0, 2, 4), (0, 4, 2), (0, 4, 6)]",9.076666666666666
"[(1, 1, 4), (1, 2, 0), (1, 2, 4)]",8.25
"[(0, 4, 2), (1, 1, 0), (1, 1, 4)]",8.526666666666667
"[(1, 1, 3), (1, 2, 0), (1, 4, 4)]",8.626666666666667
"[(0, 4, 6), (1, 3, 4), (1, 4, 4)]",8.173333333333334
"[(0, 2, 4), (0, 4, 6), (1, 1, 3)]",9.096666666666666
"[(1, 2, 0), (1, 2, 3), (1, 3, 4)]",8.503333333333334
"[(0, 1, 4), (0, 5, 6), (1, 2, 2)]",9.64
"[(0, 5, 6), (1, 1, 0), (1, 1, 2)]",8.87
"[(0, 2, 4), (0, 5, 6), (1, 4, 4)]",8.603333333333333
"[(1, 0, 3), (1, 1, 0), (1, 3, 4)]",8.506666666666666
"[(1, 0, 3), (1, 3, 3), (1, 3, 4)]",8.61
"[(0, 4, 2), (1, 1, 4), (1, 4, 4)]",8.34
"[(0, 4, 6), (0, 5, 6), (1, 2, 1)]",9.276666666666667
"[(1, 1, 4), (1, 2, 3), (1, 3, 0)]",8.856666666666667
"[(0, 5, 2), (1, 1, 0), (1, 1, 4)]",8.566666666666666
"[(0, 4, 6), (1, 0, 3), (1, 2, 4)]",8.33
"[(1, 2, 0), (1, 2, 3), (1, 2, 4)]",8.453333333333333
"[(0, 1, 4), (0, 5, 6), (1, 1, 0)]",9.243333333333334
"[(0, 4, 2), (1, 1, 4), (1, 3, 3)]",8.67
"[(0, 2, 4), (0, 4, 2), (1, 3, 0)]",8.75
"[(0, 1, 4), (1, 3, 3), (1, 4, 4)]",9.266666666666667
"[(0, 5, 2), (1, 2, 0), (1, 3, 4)]",8.213333333333333
"[(0, 1, 4), (0, 2, 4), (0, 5, 6)]",9.016666666666667
"[(0, 1, 4), (0, 4, 2), (1, 2, 2)]",9.936666666666667
"[(0, 1, 4), (1, 1, 0), (1, 2, 4)]",9.266666666666667
"[(0, 2, 4), (1, 1, 3), (1, 4, 4)]",9.036666666666667
"[(0, 4, 2), (1, 1, 3), (1, 3, 3)]",8.933333333333334
"[(0, 5, 2), (1, 2, 1), (1, 2, 3)]",9.133333333333333
"[(1, 2, 3), (1, 2, 4), (1, 3, 4)]",8.503333333333334
"[(0, 1, 4), (1, 0, 3), (1, 2, 4)]",9.143333333333333
"[(1, 2, 1), (1, 2, 3), (1, 3, 0)]",9.26
"[(1, 2, 0), (1, 3, 0), (1, 4, 4)]",8.156666666666666
"[(1, 0, 3), (1, 3, 0), (1, 3, 3)]",8.693333333333333
"[(0, 1, 4), (0, 5, 2), (1, 1, 4)]",9.263333333333334
"[(0, 4, 6), (1, 1, 0), (1, 2, 1)]",9.443333333333333
"[(1, 0, 3), (1, 2, 1), (1, 3, 3)]",9.466666666666667
"[(1, 1, 2), (1, 2, 0), (1, 3, 4)]",8.706666666666667
"[(0, 4, 6), (1, 2, 2), (1, 3, 4)]",9.063333333333333
"[(0, 5, 6), (1, 2, 0), (1, 4, 4)]",8.286666666666667
"[(0, 2, 4), (1, 0, 3), (1, 2, 2)]",9.333333333333334
"[(0, 5, 6), (1, 0, 3), (1, 1, 3)]",8.726666666666667
"[(0, 4, 2), (1, 1, 2), (1, 1, 4)]",8.726666666666667
"[(0, 5, 6), (1, 0, 3), (1, 1, 4)]",8.38
"[(1, 1, 0), (1, 2, 3), (1, 2, 4)]",8.66
"[(1, 1, 0), (1, 1, 4), (1, 3, 4)]",8.506666666666666
"[(1, 1, 2), (1, 2, 3), (1, 4, 4)]",8.676666666666666
"[(1, 1, 2), (1, 2, 1), (1, 3, 4)]",9.686666666666667
"[(1, 1, 2), (1, 1, 4), (1, 3, 0)]",8.853333333333333
"[(1, 1, 2), (1, 1, 4), (1, 3, 0)]",8.853333333333333
"[(0, 1, 4), (1, 1, 0), (1, 3, 3)]",9.473333333333333
"[(1, 0, 3), (1, 1, 2), (1, 4, 4)]",8.77
"[(1, 0, 3), (1, 2, 0), (1, 2, 3)]",8.546666666666667
"[(1, 1, 4), (1, 2, 0), (1, 2, 4)]",8.25
"[(0, 1, 4), (0, 4, 2), (1, 1, 0)]",9.203333333333333
"[(0, 1, 4), (0, 4, 6), (1, 3, 4)]",9.14
"[(1, 1, 0), (1, 3, 4), (1, 4, 4)]",8.3
"[(0, 1, 4), (0, 5, 6), (1, 2, 3)]",9.446666666666667
"[(0, 2, 4), (1, 0, 3), (1, 3, 0)]",8.876666666666667
"[(1, 0, 3), (1, 2, 1), (1, 2, 2)]",9.463333333333333
"[(0, 4, 2), (0, 5, 6), (1, 1, 2)]",9.156666666666666
"[(1, 1, 0), (1, 2, 4), (1, 3, 0)]",8.456666666666667
"[(0, 2, 4), (1, 2, 2), (1, 2, 3)]",9.24
"[(1, 1, 4), (1, 2, 0), (1, 2, 2)]",9.17
"[(0, 1, 4), (1, 1, 3), (1, 3, 3)]",9.613333333333333
"[(0, 4, 6), (1, 2, 2), (1, 2, 3)]",9.013333333333334
"[(1, 1, 4), (1, 2, 1), (1, 2, 3)]",9.363333333333333
"[(0, 4, 6), (1, 2, 0), (1, 4, 4)]",8.246666666666666
"[(1, 0, 3), (1, 1, 3), (1, 3, 4)]",8.77
"[(1, 2, 0), (1, 2, 1), (1, 4, 4)]",8.93
"[(0, 2, 4), (1, 0, 3), (1, 3, 3)]",9.02
"[(1, 1, 2), (1, 2, 4), (1, 3, 0)]",8.863333333333333
"[(1, 1, 0), (1, 2, 4), (1, 4, 4)]",8.27
"[(1, 1, 0), (1, 1, 4), (1, 2, 0)]",8.446666666666667
"[(0, 4, 6), (1, 2, 0), (1, 4, 4)]",8.246666666666666
"[(1, 1, 2), (1, 2, 4), (1, 3, 3)]",9.006666666666666
"[(1, 1, 0), (1, 1, 3), (1, 3, 4)]",8.976666666666667
"[(1, 1, 2), (1, 2, 2), (1, 3, 0)]",9.22
"[(1, 1, 0), (1, 2, 0), (1, 2, 1)]",9.116666666666667
"[(0, 5, 2), (1, 0, 3), (1, 2, 2)]",9.483333333333333
"[(0, 4, 2), (1, 1, 3), (1, 2, 4)]",8.8
"[(0, 2, 4), (0, 4, 6), (1, 3, 3)]",8.933333333333334
"[(0, 5, 2), (1, 2, 1), (1, 2, 4)]",9.103333333333333
"[(0, 2, 4), (1, 1, 2), (1, 2, 3)]",9.63
"[(0, 2, 4), (0, 5, 6), (1, 3, 4)]",8.746666666666666
"[(0, 4, 2), (1, 1, 0), (1, 2, 4)]",8.33
"[(1, 2, 0), (1, 3, 4), (1, 4, 4)]",8.093333333333334
"[(0, 1, 4), (0, 5, 2), (1, 1, 0)]",9.243333333333334
"[(0, 4, 2), (1, 1, 4), (1, 2, 1)]",9.26
"[(1, 1, 0), (1, 1, 4), (1, 4, 4)]",8.466666666666667
"[(0, 5, 6), (1, 2, 1), (1, 2, 3)]",9.42
"[(1, 0, 3), (1, 1, 4), (1, 4, 4)]",8.28
"[(0, 4, 6), (1, 2, 1), (1, 4, 4)]",9.256666666666666
"[(0, 2, 4), (1, 1, 3), (1, 4, 4)]",9.036666666666667
"[(0, 4, 2), (0, 5, 6), (1, 2, 3)]",9.116666666666667
"[(1, 0, 3), (1, 1, 2), (1, 2, 1)]",9.73
"[(0, 1, 4), (0, 4, 2), (1, 2, 2)]",9.936666666666667
"[(0, 4, 6), (1, 1, 0), (1, 2, 1)]",9.443333333333333
"[(0, 1, 4), (1, 1, 4), (1, 2, 1)]",9.826666666666666
"[(0, 5, 2), (1, 1, 0), (1, 1, 3)]",8.933333333333334
"[(0, 5, 6), (1, 2, 3), (1, 3, 0)]",8.666666666666666
"[(1, 0, 3), (1, 1, 3), (1, 2, 4)]",8.72
"[(0, 2, 4), (0, 4, 6), (1, 4, 4)]",8.563333333333333
"[(1, 2, 1), (1, 2, 4), (1, 3, 3)]",9.373333333333333
"[(0, 2, 4), (0, 5, 6), (1, 3, 3)]",8.953333333333333
"[(1, 2, 0), (1, 2, 2), (1, 4, 4)]",8.88
"[(0, 1, 4), (1, 0, 3), (1, 1, 4)]",9.153333333333334
"[(0, 5, 2), (1, 1, 3), (1, 2, 2)]",9.953333333333333
"[(0, 2, 4), (1, 0, 3), (1, 1, 4)]",8.783333333333333
"[(1, 1, 0), (1, 2, 0), (1, 2, 2)]",9.066666666666666
"[(1, 1, 0), (1, 1, 4), (1, 2, 1)]",9.426666666666666
"[(1, 1, 3), (1, 1, 4), (1, 2, 0)]",8.71
"[(0, 1, 4), (0, 4, 6), (0, 5, 2)]",9.53
"[(1, 2, 0), (1, 2, 1), (1, 2, 3)]",9.053333333333333
"[(1, 1, 2), (1, 1, 4), (1, 4, 4)]",8.666666666666666
"[(0, 1, 4), (0, 2, 4), (1, 2, 3)]",9.326666666666666
"[(0, 2, 4), (1, 1, 3), (1, 2, 1)]",9.73
"[(1, 1, 0), (1, 2, 2), (1, 2, 3)]",9.18
"[(1, 3, 0), (1, 3, 3), (1, 3, 4)]",8.61
"[(0, 2, 4), (0, 5, 6), (1, 2, 2)]",9.206666666666667
"[(1, 1, 2), (1, 2, 0), (1, 3, 3)]",8.893333333333333
"[(0, 1, 4), (0, 4, 6), (1, 2, 3)]",9.406666666666666
"[(1, 1, 2), (1, 2, 4), (1, 3, 3)]",9.006666666666666
"[(1, 2, 2), (1, 3, 3), (1, 3, 4)]",9.333333333333334
"[(0, 1, 4), (1, 1, 4), (1, 2, 0)]",9.256666666666666
"[(0, 5, 2), (1, 2, 0), (1, 2, 2)]",9.276666666666667
"[(1, 1, 0), (1, 2, 3), (1, 3, 4)]",8.71
"[(0, 4, 2), (0, 4, 6), (1, 3, 4)]",8.686666666666667
"[(1, 0, 3), (1, 1, 3), (1, 2, 3)]",8.606666666666667
"[(1, 1, 2), (1, 2, 2), (1, 2, 3)]",9.126666666666667
"[(0, 4, 2), (0, 5, 6), (1, 3, 0)]",8.863333333333333
"[(0, 4, 6), (1, 0, 3), (1, 3, 0)]",8.423333333333334
"[(0, 4, 2), (1, 1, 3), (1, 2, 3)]",8.83
"[(0, 4, 6), (0, 5, 6), (1, 1, 0)]",8.256666666666666
"[(0, 5, 2), (1, 2, 0), (1, 3, 0)]",8.256666666666666
"[(0, 2, 4), (1, 1, 0), (1, 4, 4)]",8.586666666666666
"[(0, 2, 4), (1, 3, 3), (1, 3, 4)]",8.936666666666667
"[(0, 1, 4), (0, 5, 2), (1, 3, 3)]",9.366666666666667
"[(0, 2, 4), (1, 0, 3), (1, 2, 3)]",9.1
"[(1, 1, 0), (1, 2, 0), (1, 2, 3)]",8.546666666666667
"[(0, 2, 4), (0, 4, 6), (1, 2, 2)]",9.166666666666666
"[(0, 5, 2), (0, 5, 6), (1, 2, 3)]",9.57
"[(1, 2, 0), (1, 2, 1), (1, 3, 0)]",9.116666666666667
"[(0, 1, 4), (1, 1, 4), (1, 4, 4)]",9.153333333333334
"[(0, 1, 4), (1, 2, 3), (1, 4, 4)]",9.346666666666666
"[(1, 0, 3), (1, 1, 0), (1, 2, 3)]",8.753333333333334
"[(1, 1, 3), (1, 3, 0), (1, 4, 4)]",8.833333333333334
"[(0, 2, 4), (0, 4, 2), (1, 3, 0)]",8.75
"[(1, 1, 0), (1, 2, 4), (1, 3, 4)]",8.3
"[(0, 1, 4), (1, 1, 2), (1, 3, 3)]",9.9
"[(0, 5, 6), (1, 0, 3), (1, 1, 3)]",8.726666666666667
"[(1, 0, 3), (1, 3, 0), (1, 3, 4)]",8.506666666666666
"[(0, 4, 6), (1, 1, 4), (1, 3, 3)]",8.71
"[(0, 4, 6), (0, 5, 2), (1, 3, 4)]",8.706666666666667
"[(0, 1, 4), (1, 1, 0), (1, 3, 4)]",9.286666666666667
"[(0, 5, 6), (1, 1, 2), (1, 2, 1)]",9.89
"[(0, 4, 6), (1, 1, 3), (1, 3, 3)]",8.933333333333334
"[(0, 2, 4), (0, 4, 6), (1, 1, 3)]",9.096666666666666
"[(0, 1, 4), (1, 2, 2), (1, 2, 3)]",9.673333333333334
"[(0, 4, 6), (1, 1, 2), (1, 1, 3)]",8.746666666666666
"[(0, 1, 4), (1, 1, 3), (1, 4, 4)]",9.51
"[(0, 5, 2), (1, 1, 2), (1, 3, 4)]",8.826666666666666
"[(1, 1, 0), (1, 2, 3), (1, 3, 3)]",8.793333333333333
"[(1, 1, 0), (1, 3, 4), (1, 4, 4)]",8.3
"[(1, 1, 2), (1, 2, 2), (1, 2, 4)]",9.126666666666667
"[(0, 1, 4), (0, 4, 2), (1, 4, 4)]",8.996666666666666
"[(0, 4, 2), (1, 1, 3), (1, 3, 0)]",8.893333333333333
"[(1, 1, 0), (1, 2, 0), (1, 4, 4)]",8.156666666666666
"[(1, 1, 2), (1, 1, 4), (1, 2, 2)]",9.22
"[(0, 1, 4), (0, 5, 2), (1, 1, 3)]",9.61
"[(0, 4, 2), (1, 1, 2), (1, 2, 1)]",9.563333333333333
"[(1, 0, 3), (1, 1, 3), (1, 3, 3)]",8.853333333333333
"[(0, 4, 2), (1, 1, 0), (1, 2, 0)]",8.216666666666667
"[(1, 2, 0), (1, 2, 4), (1, 3, 3)]",8.393333333333333
"[(1, 0, 3), (1, 2, 3), (1, 3, 3)]",8.793333333333333
"[(0, 1, 4), (0, 5, 2), (1, 3, 3)]",9.366666666666667
"[(0, 5, 2), (1, 1, 3), (1, 1, 4)]",8.83
"[(0, 4, 6), (1, 0, 3), (1, 2, 0)]",8.433333333333334
"[(0, 4, 2), (1, 3, 4), (1, 4, 4)]",8.173333333333334
"[(0, 1, 4), (0, 4, 2), (1, 2, 1)]",9.65
"[(0, 4, 2), (1, 1, 4), (1, 3, 0)]",8.526666666666667
"[(0, 4, 2), (1, 1, 0), (1, 2, 4)]",8.33
"[(1, 1, 0), (1, 1, 2), (1, 4, 4)]",8.77
"[(1, 1, 0), (1, 1, 3), (1, 2, 1)]",9.793333333333333
"[(0, 4, 6), (1, 2, 2), (1, 3, 0)]",9.106666666666667
"[(0, 4, 6), (1, 2, 1), (1, 2, 4)]",9.35
"[(0, 2, 4), (1, 1, 0), (1, 1, 3)]",9.12
"[(1, 0, 3), (1, 1, 2), (1, 4, 4)]",8.77
"[(0, 4, 6), (0, 5, 6), (1, 2, 0)]",8.266666666666667
"[(1, 2, 4), (1, 3, 0), (1, 3, 3)]",8.6
"[(0, 5, 6), (1, 0, 3), (1, 4, 4)]",8.276666666666667
"[(0, 4, 6), (0, 5, 2), (1, 3, 3)]",9.19
"[(0, 1, 4), (0, 4, 2), (1, 3, 3)]",9.326666666666666
"[(0, 2, 4), (0, 4, 2), (1, 0, 3)]",8.75
"[(0, 2, 4), (1, 0, 3), (1, 2, 3)]",9.1
"[(0, 5, 2), (1, 3, 0), (1, 3, 4)]",8.42
"[(1, 2, 0), (1, 2, 3), (1, 3, 0)]",8.546666666666667
"[(1, 0, 3), (1, 2, 1), (1, 3, 0)]",9.323333333333334
"[(1, 1, 0), (1, 3, 4), (1, 4, 4)]",8.3
"[(1, 1, 4), (1, 2, 2), (1, 2, 4)]",9.18
"[(0, 4, 2), (1, 1, 2), (1, 2, 2)]",9.246666666666666
"[(0, 4, 6), (1, 2, 0), (1, 2, 1)]",9.236666666666666
"[(0, 4, 2), (1, 1, 4), (1, 3, 3)]",8.67
"[(0, 4, 6), (1, 2, 3), (1, 3, 0)]",8.626666666666667
"[(0, 4, 2), (1, 1, 3), (1, 2, 3)]",8.83
"[(0, 5, 6), (1, 3, 4), (1, 4, 4)]",8.13
"[(1, 0, 3), (1, 1, 0), (1, 1, 3)]",8.813333333333333
"[(1, 0, 3), (1, 2, 0), (1, 2, 2)]",9.066666666666666
