vector,average
"[(0, 2, 4), (0, 5, 2), (1, 2, 4)]",8.726666666666667
"[(1, 0, 2), (1, 1, 1), (1, 4, 2)]",8.583333333333334
"[(0, 5, 6), (1, 1, 1), (1, 2, 0)]",8.786666666666667
"[(1, 2, 1), (1, 2, 2), (1, 3, 2)]",9.296666666666667
"[(0, 2, 4), (1, 0, 1), (1, 4, 3)]",8.773333333333333
"[(0, 5, 6), (1, 1, 2), (1, 4, 4)]",8.683333333333334
"[(0, 4, 6), (1, 0, 3), (1, 4, 3)]",8.516666666666667
"[(1, 2, 4), (1, 3, 4), (1, 4, 4)]",8.093333333333334
"[(0, 5, 2), (1, 0, 1), (1, 1, 4)]",8.37
"[(1, 1, 3), (1, 2, 1), (1, 3, 0)]",9.793333333333333
"[(0, 4, 6), (1, 0, 1), (1, 1, 2)]",8.633333333333333
"[(1, 1, 0), (1, 2, 3), (1, 4, 3)]",8.546666666666667
"[(1, 1, 1), (1, 1, 4), (1, 3, 0)]",9.07
"[(1, 1, 1), (1, 2, 1), (1, 2, 4)]",9.156666666666666
"[(0, 4, 2), (1, 0, 0), (1, 0, 1)]",8.206666666666667
"[(0, 5, 6), (1, 0, 4), (1, 1, 3)]",9.006666666666666
"[(0, 4, 6), (1, 2, 0), (1, 2, 2)]",8.9
"[(1, 1, 0), (1, 2, 4), (1, 3, 2)]",8.37
"[(1, 0, 4), (1, 3, 0), (1, 4, 4)]",8.436666666666667
"[(0, 5, 2), (1, 1, 0), (1, 1, 1)]",8.673333333333334
"[(0, 4, 2), (1, 0, 4), (1, 3, 3)]",8.64
"[(1, 0, 2), (1, 3, 0), (1, 3, 2)]",8.266666666666667
"[(1, 0, 4), (1, 1, 0), (1, 2, 0)]",8.416666666666666
"[(1, 0, 3), (1, 1, 0), (1, 2, 2)]",9.273333333333333
"[(1, 2, 2), (1, 2, 3), (1, 2, 4)]",9.086666666666666
"[(0, 4, 6), (0, 5, 2), (1, 1, 2)]",9.176666666666666
"[(0, 1, 4), (1, 1, 1), (1, 4, 0)]",9.53
"[(1, 2, 4), (1, 4, 0), (1, 4, 4)]",8.063333333333333
"[(0, 5, 2), (1, 3, 0), (1, 4, 4)]",8.276666666666667
"[(0, 1, 4), (0, 4, 2), (1, 2, 1)]",9.65
"[(0, 4, 6), (0, 5, 2), (1, 2, 0)]",8.686666666666667
"[(0, 5, 2), (1, 1, 2), (1, 3, 1)]",9.276666666666667
"[(0, 5, 6), (1, 0, 2), (1, 2, 4)]",8.173333333333334
"[(0, 4, 2), (1, 0, 2), (1, 0, 3)]",8.226666666666667
"[(1, 0, 4), (1, 3, 3), (1, 4, 4)]",8.58
"[(1, 1, 2), (1, 1, 4), (1, 4, 1)]",8.666666666666666
"[(0, 4, 6), (1, 1, 1), (1, 3, 2)]",9.276666666666667
"[(0, 4, 2), (1, 3, 0), (1, 4, 0)]",8.216666666666667
"[(0, 4, 6), (1, 4, 0), (1, 4, 4)]",8.03
"[(0, 4, 6), (1, 3, 2), (1, 4, 3)]",8.953333333333333
"[(1, 1, 2), (1, 2, 3), (1, 3, 2)]",8.776666666666667
"[(1, 2, 0), (1, 2, 3), (1, 3, 1)]",8.46
"[(0, 1, 4), (1, 0, 3), (1, 0, 4)]",9.093333333333334
"[(0, 4, 2), (1, 0, 1), (1, 2, 4)]",8.133333333333333
"[(0, 5, 2), (0, 5, 6), (1, 1, 1)]",9.64
"[(0, 5, 6), (1, 1, 3), (1, 1, 4)]",8.746666666666666
"[(0, 2, 4), (0, 5, 2), (1, 1, 2)]",9.493333333333334
"[(0, 1, 4), (1, 0, 0), (1, 2, 3)]",9.42
"[(0, 5, 6), (1, 0, 0), (1, 2, 0)]",8.36
"[(1, 0, 1), (1, 2, 4), (1, 4, 1)]",8.073333333333334
"[(0, 5, 6), (1, 0, 4), (1, 4, 2)]",8.576666666666666
"[(1, 1, 0), (1, 1, 1), (1, 4, 2)]",8.573333333333334
"[(0, 5, 2), (1, 1, 3), (1, 3, 0)]",8.933333333333334
"[(1, 1, 1), (1, 1, 3), (1, 3, 4)]",9.393333333333333
"[(0, 4, 6), (1, 1, 1), (1, 2, 4)]",8.746666666666666
"[(0, 4, 2), (1, 0, 2), (1, 3, 4)]",8.183333333333334
"[(1, 1, 4), (1, 2, 0), (1, 3, 0)]",8.446666666666667
"[(0, 2, 4), (1, 2, 2), (1, 2, 4)]",9.24
"[(1, 0, 3), (1, 0, 4), (1, 2, 3)]",8.64
"[(0, 5, 2), (1, 0, 3), (1, 3, 0)]",8.463333333333333
"[(0, 5, 6), (1, 2, 1), (1, 3, 0)]",9.483333333333333
"[(0, 1, 4), (1, 0, 2), (1, 3, 3)]",9.473333333333333
"[(1, 1, 0), (1, 3, 2), (1, 4, 3)]",8.35
"[(1, 1, 2), (1, 2, 1), (1, 4, 0)]",9.523333333333333
"[(0, 4, 6), (1, 0, 0), (1, 1, 3)]",8.623333333333333
"[(1, 0, 0), (1, 1, 0), (1, 4, 2)]",8.156666666666666
"[(1, 0, 3), (1, 2, 2), (1, 4, 4)]",9.086666666666666
"[(1, 2, 0), (1, 3, 1), (1, 4, 4)]",8.07
"[(0, 4, 6), (1, 0, 3), (1, 3, 1)]",8.563333333333333
"[(1, 1, 1), (1, 1, 4), (1, 2, 4)]",8.873333333333333
"[(0, 4, 6), (1, 1, 4), (1, 2, 2)]",9.21
"[(0, 1, 4), (0, 5, 6), (1, 1, 3)]",9.61
"[(0, 4, 6), (1, 2, 4), (1, 3, 0)]",8.33
"[(1, 0, 3), (1, 2, 2), (1, 3, 3)]",9.416666666666666
"[(1, 0, 1), (1, 1, 0), (1, 2, 3)]",8.556666666666667
"[(0, 4, 6), (1, 3, 0), (1, 4, 0)]",8.216666666666667
"[(1, 2, 2), (1, 3, 0), (1, 3, 2)]",9.086666666666666
"[(1, 1, 2), (1, 2, 0), (1, 4, 2)]",8.563333333333333
"[(1, 0, 2), (1, 2, 3), (1, 3, 0)]",8.556666666666667
"[(0, 4, 2), (0, 5, 6), (1, 0, 2)]",8.553333333333333
"[(1, 0, 2), (1, 1, 1), (1, 3, 3)]",8.913333333333334
"[(0, 1, 4), (1, 0, 2), (1, 4, 4)]",9.143333333333333
"[(1, 2, 3), (1, 3, 0), (1, 4, 2)]",8.566666666666666
"[(0, 4, 2), (1, 1, 1), (1, 4, 0)]",8.82
"[(0, 4, 6), (1, 0, 1), (1, 4, 1)]",8.04
"[(1, 0, 1), (1, 3, 2), (1, 4, 3)]",8.153333333333334
"[(0, 1, 4), (0, 5, 2), (1, 2, 4)]",9.16
"[(1, 2, 2), (1, 2, 4), (1, 4, 1)]",8.993333333333334
"[(1, 0, 3), (1, 0, 4), (1, 1, 2)]",8.843333333333334
"[(0, 2, 4), (1, 1, 2), (1, 1, 3)]",9.496666666666666
"[(1, 0, 2), (1, 1, 1), (1, 4, 0)]",8.563333333333333
"[(0, 2, 4), (1, 2, 3), (1, 4, 0)]",8.893333333333333
"[(1, 1, 3), (1, 2, 0), (1, 3, 3)]",8.853333333333333
"[(1, 0, 3), (1, 2, 1), (1, 2, 3)]",9.26
"[(1, 0, 1), (1, 2, 2), (1, 4, 0)]",8.87
"[(0, 2, 4), (1, 1, 2), (1, 3, 2)]",9.433333333333334
"[(0, 4, 2), (1, 2, 0), (1, 4, 0)]",8.196666666666667
"[(1, 1, 1), (1, 3, 1), (1, 4, 3)]",8.726666666666667
"[(1, 0, 0), (1, 1, 2), (1, 1, 3)]",8.853333333333333
"[(0, 1, 4), (0, 2, 4), (1, 2, 3)]",9.326666666666666
"[(1, 0, 2), (1, 0, 4), (1, 1, 0)]",8.426666666666666
"[(1, 1, 0), (1, 1, 1), (1, 1, 4)]",8.863333333333333
"[(1, 1, 0), (1, 2, 1), (1, 3, 4)]",9.28
"[(1, 2, 3), (1, 3, 0), (1, 3, 1)]",8.666666666666666
"[(1, 0, 1), (1, 1, 0), (1, 2, 2)]",9.076666666666666
"[(1, 0, 4), (1, 1, 3), (1, 3, 1)]",9.006666666666666
"[(0, 2, 4), (0, 4, 2), (1, 4, 4)]",8.563333333333333
"[(0, 5, 6), (1, 4, 0), (1, 4, 4)]",8.07
"[(1, 0, 0), (1, 3, 4), (1, 4, 0)]",8.28
"[(0, 5, 6), (1, 1, 3), (1, 4, 0)]",8.726666666666667
"[(1, 1, 3), (1, 2, 2), (1, 2, 4)]",9.65
"[(0, 2, 4), (0, 5, 6), (1, 3, 0)]",8.79
"[(0, 1, 4), (1, 2, 2), (1, 4, 4)]",9.58
"[(0, 2, 4), (0, 5, 2), (1, 2, 3)]",9.28
"[(1, 2, 2), (1, 3, 4), (1, 4, 0)]",9.023333333333333
"[(1, 2, 2), (1, 3, 2), (1, 4, 0)]",8.88
"[(1, 1, 3), (1, 2, 1), (1, 3, 3)]",9.833333333333334
"[(1, 0, 4), (1, 3, 0), (1, 4, 0)]",8.416666666666666
"[(1, 0, 0), (1, 2, 1), (1, 3, 4)]",9.26
"[(1, 1, 2), (1, 1, 4), (1, 3, 0)]",8.853333333333333
"[(0, 5, 2), (1, 0, 2), (1, 1, 2)]",8.663333333333334
"[(1, 0, 1), (1, 0, 2), (1, 4, 2)]",7.97
"[(1, 1, 1), (1, 2, 4), (1, 3, 4)]",8.716666666666667
"[(0, 2, 4), (1, 1, 1), (1, 4, 1)]",9.383333333333333
"[(0, 4, 6), (1, 2, 0), (1, 3, 1)]",8.573333333333334
"[(0, 5, 2), (1, 1, 2), (1, 3, 2)]",8.98
"[(1, 0, 3), (1, 3, 0), (1, 4, 3)]",8.436666666666667
"[(1, 2, 2), (1, 2, 3), (1, 4, 1)]",8.993333333333334
"[(1, 1, 4), (1, 2, 2), (1, 4, 2)]",9.18
"[(1, 1, 1), (1, 3, 1), (1, 3, 3)]",8.983333333333333
"[(0, 4, 2), (1, 3, 4), (1, 4, 4)]",8.173333333333334
"[(0, 5, 6), (1, 0, 4), (1, 3, 2)]",8.913333333333334
"[(1, 0, 4), (1, 2, 0), (1, 2, 4)]",8.23
"[(0, 5, 2), (1, 1, 3), (1, 4, 3)]",8.726666666666667
"[(0, 4, 2), (1, 0, 0), (1, 0, 3)]",8.403333333333334
"[(1, 0, 0), (1, 3, 4), (1, 4, 1)]",8.3
"[(1, 1, 0), (1, 3, 0), (1, 3, 2)]",8.463333333333333
"[(1, 1, 0), (1, 1, 4), (1, 4, 3)]",8.54
"[(1, 1, 0), (1, 2, 3), (1, 3, 1)]",8.666666666666666
"[(0, 5, 6), (1, 0, 3), (1, 4, 1)]",8.266666666666667
"[(0, 2, 4), (1, 1, 1), (1, 1, 3)]",9.536666666666667
"[(1, 2, 0), (1, 3, 0), (1, 3, 1)]",8.256666666666666
"[(1, 0, 3), (1, 1, 0), (1, 1, 2)]",8.956666666666667
"[(0, 1, 4), (1, 2, 2), (1, 2, 3)]",9.673333333333334
"[(1, 1, 2), (1, 3, 0), (1, 4, 2)]",8.77
"[(0, 5, 6), (1, 0, 4), (1, 3, 4)]",8.4
"[(1, 0, 0), (1, 2, 3), (1, 4, 1)]",8.546666666666667
"[(1, 2, 0), (1, 2, 1), (1, 3, 0)]",9.116666666666667
"[(0, 4, 2), (1, 2, 4), (1, 3, 3)]",8.473333333333333
"[(0, 2, 4), (1, 3, 3), (1, 4, 2)]",8.833333333333334
"[(1, 2, 3), (1, 2, 4), (1, 4, 3)]",8.453333333333333
"[(1, 0, 3), (1, 1, 0), (1, 2, 2)]",9.273333333333333
"[(0, 4, 2), (1, 2, 3), (1, 2, 4)]",8.8
"[(1, 0, 2), (1, 4, 1), (1, 4, 3)]",8.053333333333333
"[(1, 0, 4), (1, 1, 3), (1, 3, 1)]",9.006666666666666
"[(1, 0, 1), (1, 1, 3), (1, 3, 3)]",8.863333333333333
"[(0, 5, 2), (1, 0, 2), (1, 4, 4)]",8.08
"[(1, 0, 4), (1, 2, 1), (1, 3, 4)]",9.26
"[(0, 4, 2), (1, 1, 3), (1, 4, 3)]",8.686666666666667
"[(0, 5, 2), (1, 0, 0), (1, 0, 2)]",8.246666666666666
"[(0, 4, 2), (1, 0, 0), (1, 2, 4)]",8.31
"[(1, 1, 0), (1, 2, 1), (1, 2, 2)]",9.463333333333333
"[(0, 4, 6), (1, 1, 2), (1, 3, 0)]",8.83
"[(1, 2, 4), (1, 4, 0), (1, 4, 4)]",8.063333333333333
"[(0, 4, 6), (1, 0, 4), (1, 4, 2)]",8.35
"[(1, 1, 2), (1, 2, 2), (1, 3, 2)]",9.033333333333333
"[(1, 0, 0), (1, 0, 3), (1, 3, 3)]",8.673333333333334
"[(1, 0, 0), (1, 2, 0), (1, 3, 3)]",8.466666666666667
"[(0, 4, 6), (1, 2, 3), (1, 3, 1)]",8.766666666666667
"[(1, 1, 4), (1, 2, 0), (1, 2, 2)]",9.17
"[(0, 1, 4), (1, 0, 4), (1, 3, 3)]",9.433333333333334
"[(0, 4, 6), (1, 4, 0), (1, 4, 4)]",8.03
"[(1, 0, 3), (1, 4, 0), (1, 4, 3)]",8.23
"[(1, 1, 0), (1, 3, 4), (1, 4, 4)]",8.3
"[(0, 4, 2), (1, 1, 3), (1, 4, 1)]",8.746666666666666
"[(1, 0, 3), (1, 1, 3), (1, 3, 4)]",8.77
"[(0, 2, 4), (1, 0, 0), (1, 1, 2)]",9.56
"[(0, 4, 2), (1, 1, 0), (1, 4, 1)]",8.276666666666667
"[(0, 2, 4), (1, 1, 4), (1, 2, 0)]",8.783333333333333
"[(0, 4, 6), (0, 5, 6), (1, 2, 3)]",8.46
"[(0, 2, 4), (1, 1, 3), (1, 4, 1)]",9.036666666666667
"[(1, 2, 1), (1, 2, 4), (1, 3, 4)]",9.073333333333334
"[(0, 1, 4), (1, 1, 0), (1, 4, 2)]",9.143333333333333
"[(0, 4, 6), (1, 0, 0), (1, 4, 2)]",8.256666666666666
"[(1, 1, 0), (1, 3, 0), (1, 3, 1)]",8.463333333333333
"[(0, 2, 4), (1, 3, 1), (1, 4, 4)]",8.603333333333333
"[(0, 5, 2), (1, 2, 3), (1, 4, 1)]",8.953333333333333
"[(0, 4, 6), (1, 0, 0), (1, 2, 0)]",8.32
"[(0, 4, 6), (1, 2, 3), (1, 3, 0)]",8.626666666666667
"[(0, 4, 6), (1, 1, 4), (1, 3, 3)]",8.71
"[(0, 2, 4), (1, 1, 1), (1, 2, 4)]",9.516666666666667
"[(1, 2, 1), (1, 3, 3), (1, 4, 3)]",9.26
"[(1, 0, 0), (1, 4, 0), (1, 4, 4)]",8.136666666666667
"[(0, 5, 6), (1, 0, 4), (1, 3, 4)]",8.4
"[(0, 1, 4), (1, 1, 1), (1, 2, 2)]",10.05
"[(0, 4, 2), (0, 4, 6), (1, 0, 0)]",8.73
"[(0, 4, 6), (1, 0, 4), (1, 2, 0)]",8.506666666666666
"[(0, 5, 6), (1, 3, 0), (1, 3, 2)]",8.84
"[(0, 2, 4), (1, 2, 0), (1, 3, 1)]",8.696666666666667
"[(1, 1, 4), (1, 3, 0), (1, 3, 1)]",8.566666666666666
"[(0, 2, 4), (1, 3, 0), (1, 4, 1)]",8.69
"[(1, 1, 0), (1, 1, 4), (1, 4, 1)]",8.466666666666667
"[(0, 4, 6), (1, 1, 4), (1, 2, 4)]",8.33
"[(1, 0, 2), (1, 4, 1), (1, 4, 2)]",7.98
"[(0, 5, 2), (1, 1, 4), (1, 3, 1)]",8.973333333333333
"[(0, 2, 4), (0, 4, 6), (1, 1, 4)]",8.75
"[(1, 0, 2), (1, 2, 1), (1, 3, 1)]",8.94
"[(1, 1, 0), (1, 2, 3), (1, 3, 2)]",8.666666666666666
"[(1, 0, 1), (1, 3, 2), (1, 4, 4)]",8.08
"[(0, 1, 4), (0, 4, 6), (0, 5, 2)]",9.53
"[(0, 1, 4), (1, 1, 1), (1, 3, 4)]",9.693333333333333
"[(1, 0, 0), (1, 2, 3), (1, 4, 3)]",8.526666666666667
"[(0, 4, 2), (1, 1, 0), (1, 1, 4)]",8.526666666666667
"[(1, 1, 1), (1, 3, 0), (1, 3, 2)]",8.88
"[(1, 0, 1), (1, 2, 2), (1, 4, 4)]",8.89
"[(0, 1, 4), (0, 2, 4), (1, 4, 3)]",8.99
"[(1, 0, 1), (1, 0, 2), (1, 3, 3)]",8.3
"[(1, 2, 2), (1, 2, 4), (1, 4, 4)]",8.993333333333334
"[(1, 0, 3), (1, 3, 3), (1, 4, 0)]",8.486666666666666
"[(1, 0, 1), (1, 2, 0), (1, 2, 2)]",8.87
"[(0, 5, 6), (1, 1, 2), (1, 2, 3)]",8.776666666666667
"[(0, 1, 4), (1, 0, 3), (1, 4, 4)]",9.02
"[(0, 5, 2), (1, 0, 3), (1, 2, 4)]",8.37
"[(1, 1, 3), (1, 2, 3), (1, 4, 2)]",8.626666666666667
"[(1, 0, 1), (1, 3, 1), (1, 3, 3)]",8.41
"[(0, 5, 6), (1, 2, 3), (1, 4, 3)]",8.666666666666666
"[(1, 1, 2), (1, 1, 3), (1, 4, 3)]",8.666666666666666
"[(0, 1, 4), (1, 1, 4), (1, 4, 1)]",9.163333333333334
"[(0, 2, 4), (0, 5, 2), (0, 5, 6)]",9.55
"[(1, 0, 0), (1, 2, 0), (1, 3, 1)]",8.236666666666666
"[(0, 1, 4), (1, 0, 0), (1, 3, 0)]",9.196666666666667
"[(0, 4, 2), (1, 2, 0), (1, 4, 0)]",8.196666666666667
"[(0, 2, 4), (1, 0, 1), (1, 3, 2)]",8.8
"[(0, 2, 4), (0, 4, 2), (1, 0, 4)]",8.823333333333334
"[(0, 1, 4), (0, 4, 6), (1, 2, 2)]",9.6
"[(1, 0, 1), (1, 3, 4), (1, 4, 3)]",8.196666666666667
"[(0, 5, 2), (0, 5, 6), (1, 4, 0)]",9.11
"[(0, 1, 4), (0, 2, 4), (1, 2, 2)]",9.56
"[(1, 1, 1), (1, 3, 0), (1, 4, 4)]",8.78
"[(1, 2, 4), (1, 3, 3), (1, 3, 4)]",8.403333333333334
"[(0, 2, 4), (0, 4, 2), (1, 2, 1)]",9.216666666666667
"[(1, 0, 4), (1, 3, 2), (1, 4, 3)]",8.423333333333334
"[(1, 2, 0), (1, 2, 1), (1, 4, 4)]",8.93
"[(1, 4, 0), (1, 4, 1), (1, 4, 4)]",7.97
"[(1, 0, 1), (1, 1, 1), (1, 3, 4)]",8.716666666666667
"[(1, 0, 3), (1, 2, 4), (1, 4, 1)]",8.27
"[(1, 0, 0), (1, 0, 4), (1, 1, 4)]",8.426666666666666
"[(1, 0, 4), (1, 1, 0), (1, 2, 3)]",8.826666666666666
"[(1, 1, 0), (1, 1, 3), (1, 4, 2)]",8.833333333333334
"[(1, 1, 2), (1, 3, 1), (1, 4, 4)]",8.683333333333334
"[(1, 0, 4), (1, 3, 1), (1, 4, 2)]",8.35
"[(0, 4, 2), (1, 1, 1), (1, 4, 3)]",8.726666666666667
"[(0, 1, 4), (0, 2, 4), (0, 5, 2)]",9.016666666666667
"[(0, 4, 2), (0, 5, 6), (1, 4, 1)]",8.82
"[(1, 0, 4), (1, 3, 4), (1, 4, 0)]",8.28
"[(0, 1, 4), (1, 3, 2), (1, 4, 2)]",9.016666666666667
"[(0, 5, 6), (1, 1, 0), (1, 4, 0)]",8.256666666666666
"[(0, 4, 2), (0, 5, 2), (1, 3, 2)]",8.663333333333334
"[(0, 1, 4), (1, 3, 3), (1, 4, 0)]",9.246666666666666
"[(0, 4, 2), (1, 1, 4), (1, 2, 3)]",8.996666666666666
"[(0, 5, 6), (1, 2, 0), (1, 2, 3)]",8.676666666666666
"[(1, 0, 1), (1, 1, 4), (1, 3, 3)]",8.6
"[(0, 4, 6), (1, 0, 1), (1, 2, 4)]",8.133333333333333
"[(1, 1, 0), (1, 1, 1), (1, 3, 3)]",8.903333333333334
"[(0, 1, 4), (0, 5, 6), (1, 1, 3)]",9.61
"[(1, 3, 3), (1, 3, 4), (1, 4, 4)]",8.423333333333334
"[(0, 2, 4), (0, 4, 6), (0, 5, 6)]",8.583333333333334
"[(1, 0, 3), (1, 1, 0), (1, 1, 1)]",8.76
"[(0, 5, 6), (1, 0, 1), (1, 1, 0)]",8.266666666666667
"[(1, 1, 1), (1, 4, 0), (1, 4, 4)]",8.573333333333334
"[(0, 2, 4), (0, 5, 6), (1, 4, 0)]",8.583333333333334
"[(1, 2, 4), (1, 3, 2), (1, 4, 1)]",8.183333333333334
"[(0, 5, 6), (1, 4, 0), (1, 4, 1)]",8.06
"[(0, 2, 4), (0, 4, 6), (1, 3, 2)]",9.186666666666667
"[(0, 4, 6), (1, 2, 0), (1, 2, 2)]",8.9
"[(1, 0, 1), (1, 1, 3), (1, 4, 2)]",8.636666666666667
"[(0, 4, 2), (1, 1, 2), (1, 4, 3)]",8.716666666666667
"[(1, 0, 0), (1, 0, 1), (1, 1, 0)]",8.146666666666667
"[(1, 1, 3), (1, 2, 2), (1, 4, 4)]",9.556666666666667
"[(0, 4, 6), (1, 1, 2), (1, 3, 3)]",8.973333333333333
"[(1, 0, 2), (1, 1, 2), (1, 3, 3)]",8.893333333333333
"[(1, 1, 1), (1, 1, 4), (1, 4, 0)]",8.863333333333333
"[(0, 4, 6), (1, 2, 2), (1, 3, 0)]",9.106666666666667
"[(1, 1, 2), (1, 1, 3), (1, 2, 3)]",8.666666666666666
"[(1, 0, 1), (1, 1, 0), (1, 1, 1)]",8.553333333333333
"[(1, 0, 4), (1, 3, 1), (1, 4, 3)]",8.423333333333334
"[(1, 3, 0), (1, 3, 4), (1, 4, 4)]",8.3
"[(1, 2, 0), (1, 2, 1), (1, 3, 2)]",9.01
"[(0, 4, 6), (1, 1, 4), (1, 4, 0)]",8.32
"[(1, 2, 1), (1, 4, 0), (1, 4, 1)]",8.92
"[(1, 2, 0), (1, 3, 1), (1, 4, 4)]",8.07
"[(0, 1, 4), (1, 1, 1), (1, 4, 1)]",9.54
"[(0, 4, 6), (1, 1, 0), (1, 3, 4)]",8.38
"[(0, 5, 6), (1, 0, 3), (1, 3, 0)]",8.463333333333333
"[(0, 2, 4), (0, 5, 2), (1, 2, 2)]",9.543333333333333
"[(0, 4, 2), (1, 1, 1), (1, 1, 2)]",9.246666666666666
"[(0, 5, 6), (1, 0, 0), (1, 3, 1)]",8.8
"[(1, 0, 3), (1, 1, 0), (1, 2, 1)]",9.323333333333334
"[(1, 0, 4), (1, 3, 0), (1, 3, 3)]",8.766666666666667
"[(0, 4, 2), (1, 0, 3), (1, 2, 0)]",8.216666666666667
"[(1, 1, 1), (1, 2, 0), (1, 4, 0)]",8.553333333333333
"[(0, 4, 6), (1, 1, 3), (1, 1, 4)]",8.79
"[(1, 1, 4), (1, 2, 0), (1, 2, 4)]",8.25
"[(1, 0, 4), (1, 3, 4), (1, 4, 4)]",8.28
"[(0, 4, 2), (1, 1, 2), (1, 2, 1)]",9.563333333333333
"[(1, 0, 1), (1, 2, 0), (1, 3, 3)]",8.29
"[(1, 0, 0), (1, 2, 1), (1, 3, 4)]",9.26
"[(0, 1, 4), (1, 2, 1), (1, 4, 2)]",9.63
"[(1, 0, 0), (1, 1, 4), (1, 3, 4)]",8.486666666666666
"[(1, 1, 3), (1, 2, 0), (1, 2, 3)]",8.606666666666667
"[(0, 1, 4), (1, 1, 4), (1, 2, 4)]",9.153333333333334
"[(1, 1, 3), (1, 3, 0), (1, 4, 4)]",8.833333333333334
"[(1, 2, 4), (1, 3, 1), (1, 4, 4)]",8.183333333333334
"[(1, 2, 0), (1, 3, 2), (1, 4, 2)]",8.05
"[(1, 2, 2), (1, 3, 4), (1, 4, 4)]",9.023333333333333
"[(0, 2, 4), (0, 4, 2), (1, 1, 4)]",8.75
"[(0, 4, 2), (1, 2, 3), (1, 3, 0)]",8.893333333333333
"[(1, 0, 0), (1, 2, 3), (1, 2, 4)]",8.64
"[(1, 0, 4), (1, 2, 4), (1, 3, 4)]",8.28
"[(0, 4, 2), (1, 0, 0), (1, 3, 1)]",8.85
"[(0, 2, 4), (0, 5, 6), (1, 3, 1)]",9.146666666666667
"[(0, 4, 6), (1, 1, 2), (1, 4, 0)]",8.623333333333333
"[(0, 1, 4), (1, 1, 1), (1, 4, 2)]",9.55
"[(1, 1, 3), (1, 2, 4), (1, 4, 3)]",8.72
"[(1, 1, 0), (1, 3, 3), (1, 4, 4)]",8.506666666666666
"[(0, 1, 4), (0, 2, 4), (1, 3, 3)]",9.246666666666666
"[(1, 0, 3), (1, 1, 2), (1, 2, 4)]",8.863333333333333
"[(1, 1, 4), (1, 2, 4), (1, 3, 4)]",8.3
"[(1, 0, 0), (1, 1, 1), (1, 1, 2)]",9.353333333333333
"[(1, 0, 1), (1, 3, 3), (1, 4, 2)]",8.31
"[(1, 1, 2), (1, 2, 1), (1, 3, 2)]",9.603333333333333
"[(0, 2, 4), (1, 0, 4), (1, 3, 2)]",8.863333333333333
"[(1, 0, 1), (1, 1, 4), (1, 3, 4)]",8.31
"[(0, 2, 4), (0, 5, 2), (1, 3, 3)]",8.933333333333334
"[(0, 1, 4), (0, 2, 4), (1, 0, 4)]",9.083333333333334
"[(1, 0, 3), (1, 3, 4), (1, 4, 4)]",8.3
"[(1, 0, 4), (1, 3, 2), (1, 4, 0)]",8.33
"[(0, 2, 4), (1, 0, 2), (1, 1, 3)]",9.15
"[(0, 1, 4), (0, 4, 6), (0, 5, 6)]",9.016666666666667
"[(1, 0, 1), (1, 0, 4), (1, 3, 3)]",8.57
"[(1, 1, 2), (1, 2, 2), (1, 4, 2)]",9.023333333333333
