modification,parent,index,visited_children,walls,special_cells,leaf,sum_reward,count,layer
3,0,14,"[15, 53, 86, 104, 119, 135, 154, 176, 182, 194, 196, 206, 215, 226, 231]","[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]",[],False,205.45,191,1
9,14,15,"[16, 301, 354, 407, 460, 490, 512, 543, 575, 583]","[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3)]",False,12.776666666666666,12,2
14,15,16,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3), (1, 3)]",True,0.9900000000000002,1,3
11,0,17,"[18, 62, 114, 174, 236, 282, 319]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0)]",False,4.5,15,1
15,17,18,"[19, 384]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0), (1, 2)]",False,0.7766666666666673,2,2
19,18,19,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0), (1, 2), (3, 4)]",True,0.413333333333334,1,3
1,0,20,"[78, 90, 133, 159, 210, 258, 260, 290, 323, 355, 391, 442, 484, 500, 541, 554, 607]","[(1, 4), (2, 4), (4, 6), (5, 2), (5, 6)]",[],False,5.91,18,1
0,0,21,"[22, 51, 82, 98, 123, 142, 178, 202, 233, 253, 266, 271, 297, 316, 327, 346, 349, 371]","[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]",[],False,26.356666666666676,40,1
14,21,22,"[23, 386, 606]","[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3)]",False,2.376666666666667,3,2
18,22,23,[],"[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (1, 1)]",True,1.036666666666667,1,3
16,0,24,"[25, 71]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 4)]",False,2.42,12,1
18,24,25,[26],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 4), (1, 1)]",False,1.3000000000000007,6,2
19,25,26,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 4), (1, 1), (3, 4)]",True,1.3000000000000007,6,3
9,0,27,"[28, 72, 102, 137, 157, 186, 229, 249, 287]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3)]",False,8.47,19,1
10,27,28,"[29, 576]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3), (3, 3)]",False,0.5966666666666658,2,2
16,28,29,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3), (3, 3), (2, 4)]",True,0.1999999999999993,1,3
15,0,30,"[31, 63, 94]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 2)]",False,24.46666666666667,35,1
17,30,31,"[32, 175]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 2), (0, 3)]",False,9.053333333333335,13,2
19,31,32,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 2), (0, 3), (3, 4)]",True,2.06666666666667,5,3
13,0,33,"[34, 67, 116, 181, 241]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 4)]",False,4.360000000000001,15,1
14,33,34,"[35, 305, 528, 585]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 4), (1, 3)]",False,1.583333333333334,4,2
19,34,35,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 4), (1, 3), (3, 4)]",True,0.2699999999999996,1,3
17,0,36,[37],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 3)]",False,6.7733333333333405,16,1
18,36,37,[38],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 3), (1, 1)]",False,6.7733333333333405,16,2
19,37,38,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 3), (1, 1), (3, 4)]",True,6.7733333333333405,16,3
14,0,39,"[40, 55, 92, 121]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3)]",False,21.226666666666652,33,1
16,39,40,"[41, 156, 256]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (2, 4)]",False,3.5100000000000016,7,2
18,40,41,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (2, 4), (1, 1)]",True,2.530000000000001,3,3
7,0,42,"[43, 49, 69, 88, 108, 127, 144, 160, 184, 191, 211]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2)]",False,127.73666666666665,130,1
10,42,43,"[44, 221, 344, 413, 474, 480, 544, 567, 570]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (3, 3)]",False,13.459999999999999,13,2
18,43,44,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (3, 3), (1, 1)]",True,2.666666666666668,2,3
6,0,45,"[46, 57, 84, 96, 110, 131, 150, 168, 188, 200, 219, 223]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1)]",False,75.62666666666667,80,1
17,45,46,"[47, 295]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (0, 3)]",False,3.839999999999998,5,2
19,46,47,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (0, 3), (3, 4)]",True,2.339999999999998,3,3
8,0,48,"[80, 125, 148, 193, 255, 306, 363, 419, 497, 588]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 0)]",False,1.2599999999999998,11,1
11,42,49,"[50, 235, 358, 436, 476, 521, 568, 578]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (3, 0)]",False,10.296666666666669,11,2
14,49,50,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (3, 0), (1, 3)]",True,2.486666666666668,2,3
16,21,51,"[52, 404]","[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 4)]",False,1.1533333333333342,2,2
18,51,52,[],"[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 4), (1, 1)]",True,1.0166666666666675,1,3
8,14,53,"[54, 309, 399, 465, 519, 548, 584]","[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 0)]",False,4.946666666666665,7,2
13,53,54,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 0), (1, 4)]",True,0.7566666666666659,1,3
15,39,55,"[56, 222, 285, 362]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (1, 2)]",False,3.266666666666664,7,2
19,55,56,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (1, 2), (3, 4)]",True,0.6600000000000001,2,3
9,45,57,"[58, 262, 368, 432, 504, 550]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (2, 3)]",False,5.406666666666666,6,2
15,57,58,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (2, 3), (1, 2)]",True,1.1366666666666667,1,3
12,10,59,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(1, 0)]",True,0,1,2
15,1,60,"[61, 429]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (1, 2)]",False,1.0233333333333334,2,2
16,60,61,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (1, 2), (2, 4)]",True,0.5066666666666659,1,3
16,17,62,[451],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0), (2, 4)]",False,0,2,2
16,30,63,"[64, 141, 228]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 2), (2, 4)]",False,4.623333333333331,9,2
18,63,64,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 2), (2, 4), (1, 1)]",True,3.1199999999999974,4,3
8,4,65,[66],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(2, 0)]",False,0.07666666666666622,1,2
13,65,66,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(2, 0), (1, 4)]",True,0.07666666666666622,1,3
15,33,67,"[68, 351, 441]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 4), (1, 2)]",False,1.1333333333333329,3,2
16,67,68,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 4), (1, 2), (2, 4)]",True,0.1566666666666663,1,3
18,42,69,[70],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (1, 1)]",False,16.05333333333333,14,2
19,69,70,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (1, 1), (3, 4)]",True,16.05333333333333,14,3
17,24,71,"[180, 270]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 4), (0, 3)]",False,1.1199999999999992,6,2
18,27,72,[73],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3), (1, 1)]",False,1.8800000000000008,3,2
19,72,73,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3), (1, 1), (3, 4)]",True,1.8800000000000008,3,3
14,7,74,"[75, 326, 596]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 0), (1, 3)]",False,1.1133333333333315,3,2
15,74,75,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 0), (1, 3), (1, 2)]",True,0.3733333333333331,1,3
9,13,76,[77],"[(1, 4), (2, 4), (4, 2), (5, 2), (5, 6)]","[(2, 3)]",False,0.12666666666666693,1,2
12,76,77,[],"[(1, 4), (2, 4), (4, 2), (5, 2), (5, 6)]","[(2, 3), (1, 0)]",True,0.12666666666666693,1,3
3,20,78,[79],"[(2, 4), (4, 6), (5, 2), (5, 6)]",[],False,1.0099999999999998,1,2
5,78,79,[],"[(2, 4), (4, 6), (5, 2)]",[],True,1.0099999999999998,1,3
18,48,80,[81],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 0), (1, 1)]",False,0.21666666666666679,1,2
19,80,81,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 0), (1, 1), (3, 4)]",True,0.21666666666666679,1,3
3,21,82,"[83, 373]","[(4, 2), (4, 6), (5, 2), (5, 6)]",[],False,1.620000000000001,2,2
7,82,83,[],"[(4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2)]",True,1.0600000000000005,1,3
15,45,84,"[85, 257, 340, 396]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (1, 2)]",False,10.650000000000002,9,2
18,84,85,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (1, 2), (1, 1)]",True,2.3133333333333326,2,3
10,14,86,"[87, 303, 374, 428, 455, 466, 503, 536, 553]","[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3)]",False,15.223333333333331,14,2
13,86,87,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (1, 4)]",True,1.9466666666666654,2,3
9,42,88,"[89, 330, 370, 463, 489, 564, 569, 599, 604]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (2, 3)]",False,6.846666666666666,9,2
15,88,89,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (2, 3), (1, 2)]",True,0.6266666666666669,1,3
8,20,90,[91],"[(1, 4), (2, 4), (4, 6), (5, 2), (5, 6)]","[(2, 0)]",False,0.13333333333333286,1,2
18,90,91,[],"[(1, 4), (2, 4), (4, 6), (5, 2), (5, 6)]","[(2, 0), (1, 1)]",True,0.13333333333333286,1,3
17,39,92,"[93, 190]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (0, 3)]",False,3.7300000000000004,7,2
18,92,93,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (0, 3), (1, 1)]",True,2.9200000000000017,4,3
18,30,94,[95],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 2), (1, 1)]",False,10.790000000000001,13,2
19,94,95,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 2), (1, 1), (3, 4)]",True,10.790000000000001,13,3
12,45,96,"[97, 246, 345, 431, 448, 523, 594]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (1, 0)]",False,6.43,7,2
15,96,97,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (1, 0), (1, 2)]",True,1.2300000000000004,1,3
2,21,98,"[99, 587]","[(1, 4), (4, 2), (5, 2), (5, 6)]",[],False,0.7433333333333323,2,2
12,98,99,[],"[(1, 4), (4, 2), (5, 2), (5, 6)]","[(1, 0)]",True,0.1466666666666665,1,3
11,1,100,"[101, 498]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (3, 0)]",False,0.293333333333333,2,2
17,100,101,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (3, 0), (0, 3)]",True,0.19333333333333336,1,3
16,27,102,"[103, 449]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3), (2, 4)]",False,0.7366666666666664,2,2
18,102,103,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3), (2, 4), (1, 1)]",True,0.5766666666666662,1,3
14,14,104,"[105, 289, 353, 403, 444]","[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3)]",False,16.060000000000002,14,2
16,104,105,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (2, 4)]",True,3.3999999999999986,3,3
15,10,106,[107],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(1, 2)]",False,0.2766666666666673,1,2
16,106,107,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(1, 2), (2, 4)]",True,0.2766666666666673,1,3
13,42,108,"[109, 304, 385, 475, 477, 556]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (1, 4)]",False,9.826666666666668,11,2
17,108,109,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (1, 4), (0, 3)]",True,1.379999999999999,2,3
11,45,110,"[111, 312, 359, 397, 459, 532, 600]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (3, 0)]",False,6.533333333333333,7,2
16,110,111,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (3, 0), (2, 4)]",True,0.7300000000000004,1,3
17,7,112,"[113, 531]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 0), (0, 3)]",False,0.2666666666666657,2,2
19,112,113,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 0), (0, 3), (3, 4)]",True,0.0066666666666659324,1,3
17,17,114,"[115, 422]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0), (0, 3)]",False,0.4733333333333327,2,2
19,114,115,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0), (0, 3), (3, 4)]",True,0.0066666666666659324,1,3
17,33,116,[352],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 4), (0, 3)]",False,0,2,2
14,4,117,[118],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(1, 3)]",False,0.22666666666666657,1,2
17,117,118,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(1, 3), (0, 3)]",True,0.22666666666666657,1,3
15,14,119,"[120, 274, 348, 405]","[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 2)]",False,16.53666666666667,14,2
17,119,120,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 2), (0, 3)]",True,3.4600000000000026,3,3
18,39,121,[122],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (1, 1)]",False,10.719999999999992,12,2
19,121,122,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (1, 1), (3, 4)]",True,10.719999999999992,12,3
8,21,123,"[124, 470]","[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 0)]",False,0.913333333333334,2,2
14,123,124,[],"[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 0), (1, 3)]",True,0.6300000000000008,1,3
15,48,125,[126],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 0), (1, 2)]",False,0.6666666666666661,1,2
18,125,126,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 0), (1, 2), (1, 1)]",True,0.6666666666666661,1,3
8,42,127,"[128, 335, 423, 486, 557, 592]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (2, 0)]",False,3.3533333333333335,6,2
12,127,128,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (2, 0), (1, 0)]",True,0.5666666666666664,1,3
3,13,129,[130],"[(2, 4), (4, 2), (5, 2), (5, 6)]",[],False,0.6833333333333336,1,2
11,129,130,[],"[(2, 4), (4, 2), (5, 2), (5, 6)]","[(3, 0)]",True,0.6833333333333336,1,3
13,45,131,"[132, 302, 376, 450, 494, 586]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (1, 4)]",False,6.609999999999999,7,2
19,131,132,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (1, 4), (3, 4)]",True,0.7799999999999994,1,3
4,20,133,[134],"[(1, 4), (2, 4), (4, 6), (5, 6)]",[],False,0.4900000000000002,1,2
6,133,134,[],"[(1, 4), (2, 4), (4, 6), (5, 6)]","[(2, 1)]",True,0.4900000000000002,1,3
12,14,135,"[136, 318, 379, 418, 471, 511, 539]","[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 0)]",False,10.426666666666666,11,2
17,135,136,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 0), (0, 3)]",True,0.7266666666666666,1,3
17,27,137,"[138, 364]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3), (0, 3)]",False,0.8800000000000008,2,2
18,137,138,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3), (0, 3), (1, 1)]",True,0.6699999999999999,1,3
17,1,139,"[140, 322]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (0, 3)]",False,0.7199999999999989,2,2
18,139,140,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (0, 3), (1, 1)]",True,0.6099999999999994,1,3
17,63,141,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 2), (2, 4), (0, 3)]",True,1.0899999999999999,3,3
11,21,142,"[143, 518]","[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0)]",False,0.9966666666666661,2,2
12,142,143,[],"[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0), (1, 0)]",True,0.27333333333333343,1,3
16,42,144,"[145, 315, 402]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (2, 4)]",False,7.996666666666663,10,2
17,144,145,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (2, 4), (0, 3)]",True,2.039999999999999,3,3
5,10,146,"[147, 514]","[(1, 4), (2, 4), (4, 2), (4, 6)]",[],False,1.4666666666666668,2,2
16,146,147,[],"[(1, 4), (2, 4), (4, 2), (4, 6)]","[(2, 4)]",True,0.7433333333333341,1,3
14,48,148,[149],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 0), (1, 3)]",False,0.22000000000000064,1,2
16,148,149,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 0), (1, 3), (2, 4)]",True,0.22000000000000064,1,3
16,45,150,"[151, 321, 408]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (2, 4)]",False,3.3466666666666676,5,2
19,150,151,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (2, 4), (3, 4)]",True,0.5733333333333341,1,3
13,13,152,[153],"[(1, 4), (2, 4), (4, 2), (5, 2), (5, 6)]","[(1, 4)]",False,0.22666666666666657,1,2
15,152,153,[],"[(1, 4), (2, 4), (4, 2), (5, 2), (5, 6)]","[(1, 4), (1, 2)]",True,0.22666666666666657,1,3
11,14,154,"[155, 325, 389, 456, 506, 526, 555, 577]","[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0)]",False,12.026666666666666,12,2
12,154,155,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0), (1, 0)]",True,0.7266666666666666,1,3
17,40,156,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (2, 4), (0, 3)]",True,0.4400000000000013,2,3
11,27,157,"[158, 390]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3), (3, 0)]",False,1.0333333333333332,2,2
18,157,158,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3), (3, 0), (1, 1)]",True,0.6699999999999999,1,3
11,20,159,[],"[(1, 4), (2, 4), (4, 6), (5, 2), (5, 6)]","[(3, 0)]",True,0,1,2
15,42,160,"[161, 284, 393, 446]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (1, 2)]",False,7.456666666666667,9,2
17,160,161,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (1, 2), (0, 3)]",True,1.4400000000000013,2,3
6,4,162,"[163, 495]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(2, 1)]",False,2.0266666666666673,2,2
10,162,163,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(2, 1), (3, 3)]",True,1.1366666666666667,1,3
10,4,164,[165],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(3, 3)]",False,0.033333333333333215,1,2
16,164,165,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(3, 3), (2, 4)]",True,0.033333333333333215,1,3
18,7,166,[167],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 0), (1, 1)]",False,0.43333333333333357,2,2
19,166,167,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 0), (1, 1), (3, 4)]",True,0.43333333333333357,2,3
18,45,168,[169],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (1, 1)]",False,3.533333333333335,5,2
19,168,169,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (1, 1), (3, 4)]",True,3.533333333333335,5,3
11,10,170,"[171, 602]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(3, 0)]",False,0.3800000000000008,2,2
18,170,171,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(3, 0), (1, 1)]",True,0.3800000000000008,1,3
16,1,172,"[173, 605]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (2, 4)]",False,0.09999999999999964,2,2
