modification,parent,index,visited_children,walls,special_cells,leaf,sum_reward,count,layer
15,0,30,"[31, 39, 79, 119, 163, 199, 255, 313, 381, 451, 511, 598, 662, 664]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 4)]",False,3.8966666666666665,21,1
18,30,31,"[32, 696]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 4), (2, 2)]",False,1.4433333333333334,2,2
20,31,32,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 4), (2, 2), (2, 4)]",True,0.6799999999999997,1,3
4,0,33,"[48, 82, 118, 162, 186, 193, 242, 284, 332, 377, 389, 413, 466, 497, 556, 592, 653, 655, 675, 743, 772, 851]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]",[],False,5.866666666666669,23,1
21,0,34,"[69, 96, 143, 203, 262, 333, 407, 479]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0)]",False,0.11333333333333329,12,1
14,0,35,"[49, 72, 88, 95, 123, 135, 170, 196, 235, 258, 294, 296, 297, 309, 342]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3)]",False,139.8266666666667,205,1
1,11,36,"[37, 428, 585, 678, 794, 912, 927]","[(4, 2), (4, 6), (5, 2), (5, 6)]",[],False,4.703333333333333,7,2
25,36,37,[],"[(4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 4)]",True,0.5600000000000005,1,3
24,15,38,[781],"[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3)]",False,0.6466666666666665,2,2
29,30,39,[699],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 4), (4, 3)]",False,0,2,2
20,21,40,"[41, 385, 713]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (2, 4)]",False,1.4900000000000002,3,2
25,40,41,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (2, 4), (3, 4)]",True,0.5233333333333334,1,3
26,3,42,[792],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 0), (4, 0)]",False,0,2,2
21,19,43,"[44, 344, 579, 844]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (3, 0)]",False,2.5966666666666676,4,2
23,43,44,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (3, 0), (3, 2)]",True,0.7166666666666668,1,3
27,18,45,[877],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 2), (4, 1)]",False,0.3133333333333326,2,2
14,4,46,[823],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 3), (1, 3)]",False,1.1900000000000013,2,2
15,23,47,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 4), (1, 4)]",True,0,1,2
20,33,48,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(2, 4)]",True,0.2766666666666673,1,2
18,35,49,"[50, 374, 596, 637, 666, 733, 853, 859, 864, 870, 908, 932]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (2, 2)]",False,45.83333333333333,41,2
22,49,50,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (2, 2), (3, 1)]",True,4.546666666666667,4,3
22,9,51,"[535, 791]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 1), (3, 1)]",False,0.5533333333333328,3,2
20,1,52,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 1), (2, 4)]",True,0,1,2
7,2,53,[],"[(1, 4), (2, 4), (4, 6), (5, 2), (5, 6)]","[(0, 1)]",True,0,1,2
29,5,54,[335],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (4, 3)]",False,0,3,2
29,6,55,[147],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(4, 1), (4, 3)]",False,0,6,2
22,7,56,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3), (3, 1)]",True,0,1,2
19,8,57,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 0), (2, 3)]",True,0.046666666666666856,1,2
23,10,58,[482],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 1), (3, 2)]",False,0,2,2
22,14,59,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 2), (3, 1)]",True,0,1,2
29,20,60,[208],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(4, 0), (4, 3)]",False,0,4,2
29,22,61,[105],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(4, 2), (4, 3)]",False,0,11,2
16,24,62,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 0), (2, 0)]",True,0,1,2
27,25,63,[],"[(1, 4), (2, 4), (4, 2), (5, 2), (5, 6)]","[(4, 1)]",True,0,1,2
13,26,64,[65],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(1, 2)]",False,0.6833333333333336,1,2
23,64,65,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(1, 2), (3, 2)]",True,0.6833333333333336,1,3
28,27,66,"[267, 576]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 4), (4, 2)]",False,0,3,2
29,28,67,[411],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 2), (4, 3)]",False,0,2,2
28,29,68,[691],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 4), (4, 2)]",False,0,2,2
24,34,69,[572],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0), (3, 3)]",False,0.0066666666666659324,2,2
5,11,70,"[71, 464, 567, 710, 804, 883]","[(2, 4), (4, 2), (4, 6), (5, 2)]",[],False,4.393333333333334,6,2
30,70,71,[],"[(2, 4), (4, 2), (4, 6), (5, 2)]","[(4, 4)]",True,0.5366666666666671,1,3
19,35,72,"[601, 832, 868, 939, 950, 962]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (2, 3)]",False,1.1799999999999997,7,2
22,19,73,"[459, 645]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (3, 1)]",False,1.4733333333333327,3,2
9,15,74,[888],"[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 3)]",False,0.46333333333333293,2,2
25,21,75,"[76, 405, 685]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (3, 4)]",False,1.6833333333333336,3,2
26,75,76,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (3, 4), (4, 0)]",True,0.5233333333333334,1,3
12,26,77,[78],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(1, 1)]",False,0.7866666666666671,1,2
17,77,78,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(1, 1), (2, 1)]",True,0.7866666666666671,1,3
24,30,79,[698],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 4), (3, 3)]",False,0.21999999999999886,2,2
21,18,80,[609],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 2), (3, 0)]",False,0.6999999999999993,2,2
28,3,81,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 0), (4, 2)]",True,0,1,2
12,33,82,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(1, 1)]",True,0.4833333333333325,1,2
21,11,83,"[84, 416, 563, 719, 803, 902]","[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0)]",False,4.156666666666666,6,2
30,83,84,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0), (4, 4)]",True,0.6233333333333331,1,3
18,4,85,"[86, 727]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 3), (2, 2)]",False,1.3499999999999996,2,2
21,85,86,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 3), (2, 2), (3, 0)]",True,0.7733333333333334,1,3
16,23,87,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 4), (2, 0)]",True,0,1,2
16,35,88,"[89, 375, 636, 735, 866, 936, 943, 954, 963]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (2, 0)]",False,2.4000000000000004,9,2
17,88,89,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (2, 0), (2, 1)]",True,1.086666666666666,1,3
29,9,90,[558],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 1), (4, 3)]",False,0.4999999999999982,3,2
6,26,91,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(0, 0)]",True,0,1,2
23,19,92,"[93, 457, 566, 776]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (3, 2)]",False,2.553333333333333,4,2
26,92,93,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (3, 2), (4, 0)]",True,0.5099999999999998,1,3
9,8,94,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 0), (0, 3)]",True,0,1,2
24,35,95,"[383, 642, 857, 910, 940, 949]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (3, 3)]",False,3.8799999999999972,10,2
22,34,96,[686],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0), (3, 1)]",False,0.10666666666666735,2,2
27,1,97,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 1), (4, 1)]",True,0,1,2
23,2,98,[],"[(1, 4), (2, 4), (4, 6), (5, 2), (5, 6)]","[(3, 2)]",True,0,1,2
27,5,99,[408],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (4, 1)]",False,0,2,2
28,6,100,"[206, 336]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(4, 1), (4, 2)]",False,0,5,2
27,7,101,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3), (4, 1)]",True,0,1,2
26,10,102,[574],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 1), (4, 0)]",False,0,2,2
24,14,103,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 2), (3, 3)]",True,0,1,2
28,20,104,"[266, 483]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(4, 0), (4, 2)]",False,0,4,2
30,61,105,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(4, 2), (4, 3), (4, 4)]",True,0,10,3
25,24,106,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 0), (3, 4)]",True,0,1,2
24,25,107,[],"[(1, 4), (2, 4), (4, 2), (5, 2), (5, 6)]","[(3, 3)]",True,0,1,2
26,27,108,"[339, 689]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 4), (4, 0)]",False,0,3,2
26,28,109,[485],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 2), (4, 0)]",False,0,2,2
24,29,110,[810],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 4), (3, 3)]",False,0,2,2
21,21,111,"[112, 360, 606]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (3, 0)]",False,1.8233333333333324,3,2
29,111,112,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (3, 0), (4, 3)]",True,0.6600000000000001,1,3
27,4,113,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 3), (4, 1)]",True,0,1,2
18,15,114,"[115, 588]","[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2)]",False,1.4800000000000004,2,2
21,114,115,[],"[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (3, 0)]",True,0.8333333333333339,1,3
7,11,116,"[117, 395, 555, 692, 801, 821, 921]","[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 1)]",False,5.616666666666664,7,2
11,116,117,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 1), (1, 0)]",True,0.7566666666666659,1,3
15,33,118,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(1, 4)]",True,0,1,2
23,30,119,[752],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 4), (3, 2)]",False,0,2,2
15,18,120,[651],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 2), (1, 4)]",False,0.39333333333333265,2,2
20,15,121,[656],"[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 4)]",False,0.5733333333333341,2,2
26,21,122,"[569, 879]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (4, 0)]",False,1.1199999999999992,3,2
21,35,123,"[376, 638, 855, 869, 938, 946, 953, 959, 966]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (3, 0)]",False,3.960000000000001,10,2
24,19,124,"[125, 317, 553, 768]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (3, 3)]",False,3.176666666666666,4,2
25,124,125,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (3, 3), (3, 4)]",True,0.8833333333333329,1,3
20,11,126,"[127, 446, 586, 721, 817, 920]","[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 4)]",False,3.8200000000000003,6,2
28,126,127,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 4), (4, 2)]",True,0.5600000000000005,1,3
20,3,128,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 0), (2, 4)]",True,0,1,2
23,26,129,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(3, 2)]",True,0.13333333333333286,1,2
28,9,130,"[591, 843]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 1), (4, 2)]",False,0.42666666666666586,3,2
21,23,131,[652],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 4), (3, 0)]",False,0.5266666666666673,2,2
19,19,132,"[133, 368, 602, 892]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (2, 3)]",False,2.4133333333333358,4,2
23,132,133,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (2, 3), (3, 2)]",True,0.6733333333333338,1,3
25,4,134,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 3), (3, 4)]",True,0,1,2
15,35,135,"[475, 709, 860, 933, 944, 955, 956, 958, 964, 968]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (1, 4)]",False,3.8800000000000026,11,2
14,11,136,"[137, 345, 516, 548, 671, 715, 757, 805, 872, 914, 919]","[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3)]",False,12.67,11,2
17,136,137,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (2, 1)]",True,1.5600000000000005,1,3
27,11,138,"[139, 476, 621]","[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(4, 1)]",False,2.330000000000002,5,2
29,138,139,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(4, 1), (4, 3)]",True,1.0199999999999996,2,3
19,15,140,"[141, 628]","[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3)]",False,1.0266666666666673,2,2
24,140,141,[],"[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3), (3, 3)]",True,0.5133333333333336,1,3
22,8,142,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 0), (3, 1)]",True,0,1,2
25,34,143,[774],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0), (3, 4)]",False,0,2,2
9,1,144,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 1), (0, 3)]",True,0,1,2
10,2,145,[],"[(1, 4), (2, 4), (4, 6), (5, 2), (5, 6)]","[(0, 4)]",True,0.413333333333334,1,2
26,5,146,[481],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (4, 0)]",False,0,2,2
30,55,147,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(4, 1), (4, 3), (4, 4)]",True,0,5,3
23,7,148,[761],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3), (3, 2)]",False,0.206666666666667,2,2
24,10,149,[688],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 1), (3, 3)]",False,0,2,2
18,14,150,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 2), (2, 2)]",True,0.3800000000000008,1,2
27,20,151,"[338, 575]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(4, 0), (4, 1)]",False,0,3,2
29,24,152,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 0), (4, 3)]",True,0,1,2
10,25,153,[],"[(1, 4), (2, 4), (4, 2), (5, 2), (5, 6)]","[(0, 4)]",True,0.1999999999999993,1,2
29,27,154,[410],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 4), (4, 3)]",False,0,3,2
28,28,155,[577],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 2), (4, 2)]",False,0,2,2
29,29,156,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 4), (4, 3)]",True,0,1,2
10,11,157,"[158, 371, 546, 608, 681, 758, 831, 917]","[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 4)]",False,6.76,8,2
19,157,158,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 4), (2, 3)]",True,1.0133333333333336,1,3
27,21,159,"[504, 771]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (4, 1)]",False,1.1800000000000015,3,2
20,18,160,"[161, 539]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 2), (2, 4)]",False,0.6833333333333318,2,2
24,160,161,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 2), (2, 4), (3, 3)]",True,0.5066666666666659,1,3
11,33,162,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(1, 0)]",True,0.43333333333333357,1,2
22,30,163,[839],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 4), (3, 1)]",False,0,2,2
25,19,164,"[165, 387, 620, 903]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (3, 4)]",False,2.406666666666668,4,2
26,164,165,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (3, 4), (4, 0)]",True,0.5733333333333341,1,3
9,11,166,"[167, 415, 530, 673, 760, 818, 876, 929]","[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 3)]",False,6.536666666666665,8,2
20,166,167,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 3), (2, 4)]",True,0.6433333333333326,1,3
24,26,168,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(3, 3)]",True,0,1,2
19,23,169,[747],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 4), (2, 3)]",False,0.28000000000000114,2,2
