vector,average
"[(1, 2, 0), (1, 3, 4)]",8.093333333333334
"[(1, 2, 4), (1, 3, 4)]",8.093333333333334
"[(0, 2, 4), (1, 1, 3)]",9.016666666666667
"[(1, 1, 4), (1, 2, 2)]",9.17
"[(0, 4, 2), (1, 2, 3)]",8.686666666666667
"[(0, 4, 6), (1, 1, 2)]",8.623333333333333
"[(1, 1, 0), (1, 1, 2)]",8.75
"[(0, 1, 4), (0, 4, 6)]",8.976666666666667
"[(1, 1, 1), (1, 2, 0)]",8.553333333333333
"[(1, 1, 4), (1, 2, 1)]",9.22
"[(0, 1, 4), (1, 2, 1)]",9.61
"[(1, 1, 3), (1, 3, 0)]",8.756666666666666
"[(0, 1, 4), (1, 3, 4)]",9.06
"[(1, 1, 3), (1, 2, 2)]",9.536666666666667
"[(0, 4, 2), (1, 2, 4)]",8.123333333333333
"[(0, 5, 2), (1, 3, 4)]",8.213333333333333
"[(1, 2, 2), (1, 3, 4)]",9.023333333333333
"[(0, 5, 6), (1, 2, 0)]",8.266666666666667
"[(1, 1, 2), (1, 2, 0)]",8.543333333333333
"[(0, 4, 6), (1, 3, 0)]",8.21
"[(1, 1, 1), (1, 2, 3)]",8.963333333333333
"[(0, 5, 6), (1, 2, 2)]",8.94
"[(0, 5, 2), (1, 2, 2)]",9.276666666666667
"[(0, 4, 6), (1, 2, 2)]",8.9
"[(1, 1, 2), (1, 2, 1)]",9.523333333333333
"[(0, 4, 6), (1, 2, 4)]",8.123333333333333
"[(1, 2, 4), (1, 3, 4)]",8.093333333333334
"[(1, 1, 1), (1, 1, 2)]",9.166666666666666
"[(1, 2, 1), (1, 2, 2)]",9.256666666666666
"[(1, 0, 3), (1, 2, 1)]",9.116666666666667
"[(1, 2, 1), (1, 3, 3)]",9.253333333333334
"[(0, 5, 6), (1, 1, 0)]",8.256666666666666
"[(0, 5, 6), (1, 1, 2)]",8.663333333333334
"[(1, 1, 1), (1, 3, 0)]",8.76
"[(1, 2, 0), (1, 3, 0)]",8.13
"[(0, 2, 4), (1, 1, 1)]",9.373333333333333
"[(1, 1, 1), (1, 3, 0)]",8.76
"[(0, 2, 4), (0, 4, 6)]",8.543333333333333
"[(1, 2, 1), (1, 2, 2)]",9.253333333333334
"[(1, 0, 3), (1, 2, 3)]",8.546666666666667
"[(0, 2, 4), (1, 2, 3)]",8.893333333333333
"[(0, 4, 6), (1, 3, 3)]",8.4
"[(0, 4, 6), (1, 1, 2)]",8.623333333333333
"[(0, 5, 6), (1, 3, 4)]",8.213333333333333
"[(0, 5, 6), (1, 2, 3)]",8.46
"[(0, 5, 6), (1, 2, 2)]",8.94
"[(0, 5, 6), (1, 2, 1)]",9.276666666666667
"[(1, 1, 0), (1, 2, 1)]",9.116666666666667
"[(0, 1, 4), (1, 3, 3)]",9.246666666666666
"[(1, 1, 4), (1, 3, 3)]",8.59
"[(0, 2, 4), (1, 1, 2)]",9.373333333333333
"[(1, 1, 2), (1, 2, 1)]",9.523333333333333
"[(1, 1, 1), (1, 2, 3)]",8.963333333333333
"[(0, 2, 4), (1, 1, 0)]",8.566666666666666
"[(0, 2, 4), (1, 2, 2)]",9.126666666666667
"[(0, 1, 4), (1, 0, 3)]",9.0
"[(1, 0, 3), (1, 1, 0)]",8.343333333333334
"[(1, 1, 3), (1, 2, 1)]",9.586666666666666
"[(0, 2, 4), (1, 2, 4)]",8.606666666666667
"[(1, 1, 0), (1, 1, 3)]",8.813333333333333
"[(0, 4, 2), (1, 1, 1)]",8.633333333333333
"[(1, 1, 4), (1, 2, 0)]",8.236666666666666
"[(0, 4, 6), (1, 1, 3)]",8.686666666666667
"[(1, 0, 3), (1, 2, 4)]",8.25
"[(0, 2, 4), (1, 0, 3)]",8.67
"[(1, 1, 1), (1, 1, 2)]",9.166666666666666
"[(1, 1, 2), (1, 3, 3)]",8.893333333333333
"[(0, 4, 6), (1, 2, 4)]",8.123333333333333
"[(1, 1, 2), (1, 2, 3)]",8.656666666666666
"[(0, 5, 2), (1, 3, 4)]",8.213333333333333
"[(1, 0, 3), (1, 2, 1)]",9.116666666666667
"[(0, 5, 2), (1, 2, 4)]",8.163333333333334
"[(1, 2, 0), (1, 3, 4)]",8.093333333333334
"[(0, 2, 4), (1, 1, 4)]",8.67
"[(1, 2, 3), (1, 2, 4)]",8.453333333333333
"[(1, 0, 3), (1, 2, 4)]",8.25
"[(1, 1, 0), (1, 1, 1)]",8.553333333333333
"[(1, 1, 1), (1, 1, 3)]",9.23
"[(1, 1, 3), (1, 2, 1)]",9.586666666666666
"[(0, 2, 4), (0, 5, 2)]",8.583333333333334
"[(0, 4, 6), (1, 1, 2)]",8.623333333333333
"[(0, 1, 4), (1, 1, 2)]",9.55
"[(0, 5, 2), (1, 1, 0)]",8.256666666666666
"[(1, 3, 0), (1, 3, 4)]",8.3
"[(1, 2, 0), (1, 2, 4)]",8.043333333333333
"[(1, 2, 1), (1, 2, 3)]",9.053333333333333
"[(0, 4, 2), (0, 5, 6)]",8.543333333333333
"[(0, 4, 2), (1, 1, 3)]",8.683333333333334
"[(0, 5, 6), (1, 3, 4)]",8.213333333333333
"[(1, 3, 3), (1, 3, 4)]",8.403333333333334
"[(0, 1, 4), (1, 0, 3)]",9.0
"[(1, 1, 2), (1, 3, 4)]",8.706666666666667
"[(1, 0, 3), (1, 1, 1)]",8.76
"[(0, 2, 4), (1, 3, 4)]",8.626666666666667
"[(0, 4, 6), (1, 2, 0)]",8.226666666666667
"[(0, 1, 4), (0, 5, 2)]",9.016666666666667
"[(0, 1, 4), (1, 2, 2)]",9.56
"[(1, 2, 3), (1, 3, 0)]",8.546666666666667
"[(1, 0, 3), (1, 2, 3)]",8.546666666666667
"[(0, 4, 6), (1, 2, 3)]",8.42
"[(0, 5, 2), (1, 1, 4)]",8.36
"[(0, 5, 6), (1, 1, 1)]",8.673333333333334
"[(0, 1, 4), (0, 4, 2)]",8.976666666666667
"[(0, 1, 4), (0, 2, 4)]",8.896666666666667
"[(1, 1, 0), (1, 1, 4)]",8.446666666666667
"[(0, 5, 6), (1, 2, 3)]",8.46
"[(0, 4, 2), (1, 1, 3)]",8.686666666666667
"[(1, 1, 0), (1, 1, 2)]",8.75
"[(1, 2, 1), (1, 2, 2)]",9.256666666666666
"[(1, 1, 0), (1, 1, 2)]",8.75
"[(0, 4, 2), (1, 1, 2)]",8.623333333333333
"[(1, 1, 2), (1, 2, 1)]",9.523333333333333
"[(1, 2, 2), (1, 2, 4)]",8.973333333333333
"[(0, 5, 6), (1, 1, 3)]",8.726666666666667
"[(0, 2, 4), (1, 3, 3)]",8.813333333333333
"[(0, 5, 6), (1, 2, 4)]",8.163333333333334
"[(0, 1, 4), (1, 2, 0)]",9.01
"[(0, 1, 4), (1, 2, 3)]",9.316666666666666
"[(1, 1, 0), (1, 3, 4)]",8.296666666666667
"[(1, 1, 1), (1, 2, 1)]",9.043333333333333
"[(0, 5, 6), (1, 0, 3)]",8.256666666666666
"[(0, 2, 4), (1, 1, 2)]",9.373333333333333
"[(0, 4, 2), (0, 5, 6)]",8.543333333333333
"[(1, 0, 3), (1, 1, 3)]",8.606666666666667
"[(0, 4, 6), (1, 2, 2)]",8.9
"[(0, 4, 2), (1, 3, 4)]",8.173333333333334
"[(1, 1, 1), (1, 2, 0)]",8.553333333333333
"[(1, 1, 4), (1, 2, 1)]",9.22
"[(0, 4, 2), (1, 1, 0)]",8.216666666666667
"[(0, 5, 2), (1, 3, 4)]",8.213333333333333
"[(1, 1, 2), (1, 2, 2)]",9.013333333333334
"[(1, 2, 0), (1, 2, 2)]",8.85
"[(0, 4, 2), (1, 2, 0)]",8.01
"[(0, 4, 2), (1, 1, 1)]",8.466666666666667
"[(0, 4, 6), (1, 2, 0)]",8.226666666666667
"[(0, 5, 6), (1, 3, 4)]",8.213333333333333
"[(0, 1, 4), (1, 1, 3)]",9.49
"[(0, 5, 6), (1, 3, 4)]",8.213333333333333
"[(0, 1, 4), (1, 2, 3)]",9.326666666666666
"[(0, 2, 4), (1, 3, 3)]",8.813333333333333
"[(1, 0, 3), (1, 2, 4)]",8.25
"[(0, 4, 6), (1, 1, 4)]",8.32
"[(0, 2, 4), (1, 1, 1)]",9.373333333333333
"[(0, 5, 6), (1, 2, 3)]",8.46
"[(0, 5, 6), (1, 2, 4)]",8.163333333333334
"[(0, 1, 4), (0, 2, 4)]",8.896666666666667
"[(0, 2, 4), (1, 3, 0)]",8.67
"[(1, 0, 3), (1, 1, 4)]",8.26
"[(1, 1, 0), (1, 1, 4)]",8.446666666666667
"[(1, 1, 3), (1, 2, 2)]",9.536666666666667
"[(1, 1, 2), (1, 2, 3)]",8.656666666666666
"[(0, 2, 4), (1, 2, 1)]",9.176666666666666
"[(0, 1, 4), (1, 1, 1)]",9.53
"[(1, 2, 4), (1, 3, 4)]",8.093333333333334
"[(0, 4, 2), (1, 2, 2)]",9.236666666666666
"[(0, 4, 2), (1, 1, 1)]",8.633333333333333
