modification,parent,index,visited_children,walls,special_cells,leaf,sum_reward,count,layer
26,14,51,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(4, 0)]",True,0.23666666666666636,1,2
27,20,52,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(4, 1)]",True,0.0600000000000005,1,2
23,35,53,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3), (3, 2)]",True,0.46000000000000085,1,2
30,11,54,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (4, 4)]",True,0.3000000000000007,1,2
15,5,55,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 4), (1, 4)]",True,0.2400000000000002,1,2
25,15,56,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 4), (3, 4)]",True,0.3000000000000007,1,2
25,23,57,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0), (3, 4)]",True,0.3000000000000007,1,2
28,27,58,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 2), (4, 2)]",True,0.05000000000000071,1,2
23,30,59,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 1), (3, 2)]",True,0.08999999999999986,1,2
22,16,60,[],"[(1, 4), (2, 4), (4, 2), (5, 2), (5, 6)]","[(3, 1)]",True,0.35666666666666735,1,2
26,8,61,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 4), (4, 0)]",True,0.09333333333333371,1,2
21,17,62,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 4), (3, 0)]",True,0.25,1,2
29,32,63,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 0), (4, 3)]",True,0.023333333333333428,1,2
30,21,64,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(4, 3), (4, 4)]",True,0.129999999999999,3,2
29,31,65,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(4, 1), (4, 3)]",True,0.043333333333333,1,2
30,36,66,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(4, 2), (4, 4)]",True,0,1,2
26,26,67,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 2), (4, 0)]",True,0,1,2
28,22,68,[],"[(1, 4), (2, 4), (4, 6), (5, 2), (5, 6)]","[(4, 2)]",True,0.02999999999999936,1,2
28,1,69,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(4, 0), (4, 2)]",True,0,1,2
24,2,70,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 1), (3, 3)]",True,0.28999999999999915,1,2
1,18,71,[],"[(4, 2), (4, 6), (5, 2), (5, 6)]",[],True,0.8966666666666665,1,2
20,28,72,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (2, 4)]",True,1.0233333333333334,1,2
24,39,73,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (3, 3)]",True,1.2100000000000009,1,2
20,33,74,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 2), (2, 4)]",True,0.6566666666666663,1,2
17,6,75,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (2, 1)]",True,1.586666666666666,1,2
26,12,76,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 1), (4, 0)]",True,0.5533333333333328,1,2
15,6,77,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (1, 4)]",True,0.7100000000000009,1,2
23,9,78,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 0), (3, 2)]",True,0.25666666666666593,1,2
26,37,79,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 3), (4, 0)]",True,0.13666666666666671,1,2
23,39,80,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (3, 2)]",True,0.8800000000000008,1,2
16,24,81,[],"[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 0)]",True,0.5766666666666662,1,2
13,18,82,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 2)]",True,1.5500000000000007,1,2
29,28,83,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (4, 3)]",True,1.0033333333333339,1,2
20,35,84,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3), (2, 4)]",True,0.45333333333333314,1,2
18,3,85,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 0), (2, 2)]",True,1.0466666666666669,1,2
7,18,86,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 1)]",True,1.123333333333333,1,2
7,14,87,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(0, 1)]",True,0.0600000000000005,1,2
28,11,88,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (4, 2)]",True,0.3000000000000007,1,2
19,16,89,[],"[(1, 4), (2, 4), (4, 2), (5, 2), (5, 6)]","[(2, 3)]",True,0.41999999999999993,1,2
18,15,90,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 4), (2, 2)]",True,1.17,1,2
26,23,91,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0), (4, 0)]",True,0.13666666666666671,1,2
12,5,92,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 4), (1, 1)]",True,0.8333333333333339,1,2
18,6,93,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (2, 2)]",True,1.536666666666667,1,2
9,20,94,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(0, 3)]",True,0.25666666666666593,1,2
15,33,95,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 2), (1, 4)]",True,0.6466666666666665,1,2
21,15,96,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 4), (3, 0)]",True,0.4466666666666672,1,2
22,6,97,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (3, 1)]",True,0.7266666666666666,1,2
30,17,98,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 4), (4, 4)]",True,0.06333333333333258,1,2
25,39,99,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (3, 4)]",True,1.0233333333333334,1,2
21,3,100,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 0), (3, 0)]",True,0.32333333333333414,1,2
25,28,101,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (3, 4)]",True,1.0733333333333341,1,2
16,2,102,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 1), (2, 0)]",True,0,1,2
28,30,103,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 1), (4, 2)]",True,0.07000000000000028,1,2
6,18,104,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 0)]",True,0.9900000000000002,1,2
29,27,105,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 2), (4, 3)]",True,0.14333333333333265,1,2
28,8,106,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 4), (4, 2)]",True,0.11333333333333329,1,2
18,12,107,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 1), (2, 2)]",True,1.4833333333333325,1,2
17,12,108,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 1), (2, 1)]",True,1.043333333333333,1,2
28,31,109,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(4, 1), (4, 2)]",True,0,1,2
19,32,110,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 0), (2, 3)]",True,0.33999999999999986,1,2
14,22,111,[],"[(1, 4), (2, 4), (4, 6), (5, 2), (5, 6)]","[(1, 3)]",True,0.6866666666666674,1,2
29,36,112,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(4, 2), (4, 3)]",True,0.086666666666666,2,2
13,24,113,[],"[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 2)]",True,1.373333333333333,1,2
4,24,114,[],"[(1, 4), (4, 2), (4, 6), (5, 6)]",[],True,0.5833333333333339,1,2
25,26,115,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 2), (3, 4)]",True,0.1033333333333335,1,2
27,1,116,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(4, 0), (4, 1)]",True,0,1,2
24,5,117,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 4), (3, 3)]",True,0.5600000000000005,1,2
25,9,118,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 0), (3, 4)]",True,0.3000000000000007,1,2
21,28,119,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (3, 0)]",True,1.1166666666666671,1,2
21,39,120,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (3, 0)]",True,1.0666666666666664,1,2
26,18,121,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(4, 0)]",True,0.8966666666666665,1,2
24,6,122,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (3, 3)]",True,0.8533333333333335,1,2
21,12,123,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 1), (3, 0)]",True,0.7599999999999998,1,2
25,37,124,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 3), (3, 4)]",True,0.3000000000000007,1,2
28,35,125,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3), (4, 2)]",True,0.35999999999999943,1,2
27,33,126,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 2), (4, 1)]",True,0.5633333333333326,1,2
27,15,127,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 4), (4, 1)]",True,0.2599999999999998,1,2
23,28,128,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (3, 2)]",True,1.0099999999999998,1,2
27,39,129,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (4, 1)]",True,0.8800000000000008,1,2
6,16,130,[],"[(1, 4), (2, 4), (4, 2), (5, 2), (5, 6)]","[(0, 0)]",True,0.1966666666666672,1,2
12,22,131,[],"[(1, 4), (2, 4), (4, 6), (5, 2), (5, 6)]","[(1, 1)]",True,0.6333333333333329,1,2
22,18,132,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 1)]",True,1.0166666666666675,1,2
16,6,133,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (2, 0)]",True,0.6066666666666674,1,2
26,3,134,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 0), (4, 0)]",True,0.11666666666666714,1,2
27,11,135,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (4, 1)]",True,0.3000000000000007,1,2
20,24,136,[],"[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 4)]",True,0.6066666666666674,1,2
14,12,137,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 1), (1, 3)]",True,1.2300000000000004,1,2
8,20,138,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(0, 2)]",True,0.0600000000000005,1,2
8,14,139,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(0, 2)]",True,0.0600000000000005,1,2
24,23,140,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0), (3, 3)]",True,0.4800000000000004,1,2
18,28,141,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (2, 2)]",True,1.256666666666666,1,2
23,5,142,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 4), (3, 2)]",True,0.33000000000000007,1,2
23,12,143,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 1), (3, 2)]",True,0.6733333333333338,1,2
9,18,144,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 3)]",True,1.0,1,2
29,39,145,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (4, 3)]",True,0.9533333333333331,1,2
26,6,146,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (4, 0)]",True,0.6066666666666674,1,2
21,32,147,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 0), (3, 0)]",True,0.13000000000000078,1,2
21,33,148,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 2), (3, 0)]",True,0.75,1,2
28,28,149,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (4, 2)]",True,0.9299999999999997,1,2
25,17,150,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 4), (3, 4)]",True,0.09333333333333371,1,2
30,27,151,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 2), (4, 4)]",True,0.07000000000000028,1,2
19,9,152,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 0), (2, 3)]",True,0.5466666666666669,1,2
24,30,153,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 1), (3, 3)]",True,0.40000000000000036,1,2
30,22,154,[],"[(1, 4), (2, 4), (4, 6), (5, 2), (5, 6)]","[(4, 4)]",True,0.02999999999999936,1,2
17,2,155,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 1), (2, 1)]",True,0.9100000000000001,1,2
29,8,156,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 4), (4, 3)]",True,0.18666666666666742,1,2
26,2,157,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 1), (4, 0)]",True,0,1,2
23,18,158,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 2)]",True,1.0166666666666675,1,2
19,24,159,[],"[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3)]",True,0.8933333333333326,1,2
24,35,160,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3), (3, 3)]",True,0.586666666666666,1,2
28,37,161,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 3), (4, 2)]",True,0.1566666666666663,1,2
13,12,162,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 1), (1, 2)]",True,1.166666666666666,1,2
22,39,163,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (3, 1)]",True,0.9600000000000009,1,2
29,15,164,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 4), (4, 3)]",True,0.3333333333333339,1,2
10,26,165,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 2), (0, 4)]",True,0.22000000000000064,1,2
24,28,166,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (3, 3)]",True,1.2599999999999998,1,2
20,6,167,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (2, 4)]",True,0.7200000000000006,1,2
30,31,168,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(4, 1), (4, 4)]",True,0,1,2
22,12,169,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 1), (3, 1)]",True,0.6333333333333329,1,2
27,3,170,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 0), (4, 1)]",True,0.13666666666666671,1,2
21,18,171,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0)]",True,1.1033333333333335,1,2
29,1,172,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(4, 0), (4, 3)]",True,0.023333333333333428,1,2
25,33,173,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 2), (3, 4)]",True,0.706666666666667,1,2
9,24,174,[],"[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 3)]",True,0.6699999999999999,1,2
22,28,175,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (3, 1)]",True,0.9299999999999997,1,2
23,23,176,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0), (3, 2)]",True,0.25666666666666593,1,2
24,16,177,[],"[(1, 4), (2, 4), (4, 2), (5, 2), (5, 6)]","[(3, 3)]",True,0.40000000000000036,1,2
29,11,178,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (4, 3)]",True,0.27999999999999936,1,2
30,39,179,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (4, 4)]",True,0.8800000000000008,1,2
13,5,180,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 4), (1, 2)]",True,0.8233333333333341,1,2
