vector,average
"[(0, 2, 4), (1, 2, 1), (1, 3, 1)]",9.196666666666667
"[(0, 4, 6), (1, 0, 2), (1, 3, 3)]",8.41
"[(1, 1, 4), (1, 3, 2), (1, 3, 3)]",8.71
"[(0, 4, 6), (1, 1, 1), (1, 2, 0)]",8.746666666666666
"[(0, 5, 2), (1, 1, 0), (1, 2, 2)]",9.483333333333333
"[(0, 5, 6), (1, 3, 4), (1, 4, 1)]",8.223333333333333
"[(1, 0, 0), (1, 0, 1), (1, 2, 0)]",8.126666666666667
"[(1, 0, 4), (1, 1, 2), (1, 3, 3)]",9.163333333333334
"[(0, 1, 4), (1, 0, 3), (1, 4, 4)]",9.02
"[(0, 1, 4), (1, 0, 3), (1, 3, 3)]",9.35
"[(0, 5, 2), (1, 0, 2), (1, 1, 3)]",8.736666666666666
"[(1, 0, 0), (1, 1, 4), (1, 3, 1)]",8.546666666666667
"[(1, 1, 0), (1, 1, 3), (1, 3, 4)]",8.976666666666667
"[(1, 1, 1), (1, 2, 2), (1, 4, 0)]",9.483333333333333
"[(1, 3, 3), (1, 4, 0), (1, 4, 1)]",8.293333333333333
"[(1, 0, 4), (1, 2, 0), (1, 3, 1)]",8.33
"[(1, 2, 2), (1, 2, 4), (1, 4, 2)]",8.983333333333333
"[(1, 0, 4), (1, 2, 1), (1, 3, 0)]",9.396666666666667
"[(0, 5, 2), (1, 3, 2), (1, 4, 4)]",8.663333333333334
"[(1, 1, 1), (1, 2, 2), (1, 4, 0)]",9.483333333333333
"[(1, 0, 3), (1, 4, 0), (1, 4, 1)]",8.156666666666666
"[(1, 2, 1), (1, 3, 4), (1, 4, 3)]",9.166666666666666
"[(1, 0, 0), (1, 1, 2), (1, 4, 0)]",8.73
"[(1, 0, 3), (1, 4, 2), (1, 4, 3)]",8.246666666666666
"[(1, 0, 1), (1, 0, 2), (1, 4, 2)]",7.97
"[(1, 2, 0), (1, 3, 3), (1, 4, 4)]",8.3
"[(0, 2, 4), (1, 1, 0), (1, 2, 3)]",8.996666666666666
"[(0, 1, 4), (1, 2, 2), (1, 3, 3)]",9.91
"[(1, 1, 3), (1, 2, 2), (1, 2, 4)]",9.65
"[(0, 5, 6), (1, 0, 3), (1, 4, 1)]",8.266666666666667
"[(1, 2, 0), (1, 2, 1), (1, 3, 2)]",9.01
"[(0, 5, 2), (1, 1, 1), (1, 2, 2)]",9.9
"[(0, 5, 2), (1, 0, 1), (1, 4, 3)]",8.153333333333334
"[(0, 4, 6), (1, 0, 2), (1, 3, 4)]",8.183333333333334
"[(1, 0, 2), (1, 3, 3), (1, 3, 4)]",8.413333333333334
"[(1, 3, 4), (1, 4, 1), (1, 4, 2)]",8.13
"[(1, 0, 1), (1, 0, 3), (1, 0, 4)]",8.24
"[(1, 2, 3), (1, 3, 1), (1, 4, 3)]",8.46
"[(0, 5, 6), (1, 0, 4), (1, 1, 2)]",8.943333333333333
"[(1, 0, 3), (1, 2, 4), (1, 4, 1)]",8.27
"[(0, 5, 6), (1, 3, 2), (1, 4, 2)]",8.633333333333333
"[(1, 0, 2), (1, 1, 4), (1, 2, 3)]",8.65
"[(1, 1, 4), (1, 3, 3), (1, 4, 1)]",8.61
"[(0, 5, 6), (1, 2, 0), (1, 2, 1)]",9.276666666666667
"[(0, 4, 6), (1, 1, 1), (1, 1, 2)]",9.246666666666666
"[(0, 5, 2), (1, 3, 3), (1, 4, 4)]",8.416666666666666
"[(1, 3, 4), (1, 4, 0), (1, 4, 4)]",8.093333333333334
"[(0, 4, 2), (1, 3, 0), (1, 4, 1)]",8.276666666666667
"[(1, 0, 0), (1, 2, 2), (1, 4, 3)]",9.14
"[(1, 1, 4), (1, 2, 3), (1, 3, 4)]",8.71
"[(1, 0, 4), (1, 1, 4), (1, 3, 0)]",8.446666666666667
"[(0, 4, 6), (1, 1, 2), (1, 3, 0)]",8.83
"[(0, 4, 6), (1, 3, 4), (1, 4, 3)]",8.453333333333333
"[(1, 1, 3), (1, 3, 4), (1, 4, 3)]",8.77
"[(1, 1, 0), (1, 3, 1), (1, 4, 2)]",8.276666666666667
"[(0, 5, 6), (1, 2, 3), (1, 3, 2)]",9.043333333333333
"[(0, 5, 6), (1, 0, 2), (1, 4, 0)]",8.06
"[(1, 0, 3), (1, 2, 0), (1, 4, 1)]",8.156666666666666
"[(0, 4, 2), (1, 0, 2), (1, 2, 3)]",8.696666666666667
"[(0, 2, 4), (1, 0, 0), (1, 0, 4)]",8.93
"[(1, 0, 2), (1, 3, 2), (1, 3, 3)]",8.403333333333334
"[(1, 1, 0), (1, 1, 2), (1, 4, 4)]",8.77
"[(1, 2, 1), (1, 2, 4), (1, 3, 1)]",9.043333333333333
"[(0, 1, 4), (0, 5, 6), (1, 2, 4)]",9.16
"[(1, 0, 2), (1, 2, 2), (1, 4, 0)]",8.86
"[(0, 1, 4), (1, 1, 4), (1, 3, 0)]",9.35
"[(1, 0, 3), (1, 0, 4), (1, 1, 0)]",8.436666666666667
"[(1, 2, 4), (1, 3, 3), (1, 3, 4)]",8.403333333333334
"[(0, 4, 2), (1, 0, 2), (1, 2, 4)]",8.133333333333333
"[(1, 0, 0), (1, 1, 0), (1, 2, 4)]",8.25
"[(1, 1, 2), (1, 2, 4), (1, 4, 0)]",8.656666666666666
"[(0, 5, 6), (1, 1, 0), (1, 1, 4)]",8.566666666666666
"[(1, 1, 2), (1, 2, 4), (1, 4, 4)]",8.676666666666666
"[(1, 0, 3), (1, 2, 0), (1, 4, 4)]",8.156666666666666
"[(0, 1, 4), (0, 5, 2), (1, 2, 4)]",9.16
"[(0, 2, 4), (1, 1, 1), (1, 2, 1)]",9.576666666666666
"[(0, 1, 4), (1, 4, 0), (1, 4, 1)]",8.916666666666666
"[(1, 0, 2), (1, 1, 3), (1, 2, 0)]",8.616666666666667
"[(0, 4, 2), (1, 2, 0), (1, 4, 4)]",8.03
"[(1, 0, 0), (1, 4, 3), (1, 4, 4)]",8.23
"[(0, 4, 6), (1, 2, 2), (1, 4, 4)]",8.92
"[(0, 4, 2), (1, 1, 1), (1, 2, 4)]",8.746666666666666
"[(0, 2, 4), (0, 4, 6), (1, 4, 1)]",8.563333333333333
"[(0, 5, 2), (0, 5, 6), (1, 4, 0)]",9.11
"[(1, 1, 1), (1, 2, 1), (1, 3, 0)]",9.166666666666666
"[(1, 0, 0), (1, 1, 0), (1, 4, 3)]",8.226666666666667
"[(1, 1, 0), (1, 1, 1), (1, 1, 3)]",9.226666666666667
"[(0, 2, 4), (1, 3, 0), (1, 4, 2)]",8.69
"[(1, 0, 4), (1, 2, 3), (1, 4, 0)]",8.616666666666667
"[(1, 1, 4), (1, 3, 3), (1, 3, 4)]",8.603333333333333
"[(0, 4, 6), (1, 1, 4), (1, 2, 3)]",8.73
"[(1, 0, 1), (1, 2, 2), (1, 2, 3)]",8.98
"[(0, 5, 6), (1, 1, 2), (1, 4, 4)]",8.683333333333334
"[(1, 0, 4), (1, 1, 0), (1, 3, 4)]",8.486666666666666
"[(0, 5, 6), (1, 1, 0), (1, 4, 1)]",8.266666666666667
"[(0, 2, 4), (0, 5, 6), (1, 4, 4)]",8.603333333333333
"[(0, 4, 2), (1, 0, 3), (1, 4, 3)]",8.31
"[(0, 4, 6), (1, 0, 2), (1, 4, 4)]",8.04
"[(0, 5, 2), (1, 2, 0), (1, 3, 4)]",8.213333333333333
"[(0, 5, 6), (1, 0, 3), (1, 1, 1)]",8.88
"[(0, 4, 2), (1, 1, 2), (1, 2, 0)]",8.623333333333333
"[(1, 1, 2), (1, 2, 4), (1, 4, 4)]",8.676666666666666
"[(0, 5, 2), (1, 3, 2), (1, 4, 4)]",8.663333333333334
"[(1, 0, 1), (1, 1, 3), (1, 3, 4)]",8.78
"[(0, 2, 4), (1, 1, 4), (1, 3, 1)]",8.79
"[(0, 4, 6), (1, 0, 1), (1, 3, 4)]",8.183333333333334
"[(0, 4, 2), (1, 0, 2), (1, 1, 2)]",8.623333333333333
"[(1, 0, 0), (1, 2, 2), (1, 4, 3)]",9.14
"[(0, 5, 6), (1, 0, 2), (1, 1, 1)]",8.683333333333334
"[(0, 1, 4), (0, 4, 2), (1, 4, 1)]",9.036666666666667
"[(0, 5, 2), (1, 3, 2), (1, 4, 4)]",8.663333333333334
"[(0, 5, 2), (1, 1, 2), (1, 4, 0)]",8.85
"[(1, 0, 3), (1, 1, 3), (1, 2, 0)]",8.606666666666667
"[(1, 0, 0), (1, 1, 3), (1, 3, 2)]",8.91
"[(0, 2, 4), (1, 2, 2), (1, 4, 4)]",9.146666666666667
"[(1, 1, 1), (1, 4, 2), (1, 4, 3)]",8.666666666666666
"[(0, 1, 4), (1, 0, 3), (1, 2, 1)]",9.71
"[(0, 5, 2), (1, 4, 3), (1, 4, 4)]",8.163333333333334
"[(1, 0, 3), (1, 1, 0), (1, 3, 1)]",8.463333333333333
"[(0, 4, 6), (1, 1, 1), (1, 1, 4)]",8.943333333333333
"[(1, 2, 1), (1, 4, 0), (1, 4, 1)]",8.92
"[(0, 2, 4), (0, 5, 6), (1, 3, 4)]",8.746666666666666
"[(1, 0, 1), (1, 1, 0), (1, 4, 4)]",8.166666666666666
"[(0, 4, 6), (0, 5, 2), (1, 1, 1)]",9.186666666666667
"[(0, 5, 2), (1, 1, 4), (1, 3, 4)]",8.42
"[(0, 4, 6), (1, 2, 4), (1, 4, 4)]",8.143333333333333
"[(1, 0, 2), (1, 1, 0), (1, 4, 0)]",8.146666666666667
"[(0, 4, 2), (0, 4, 6), (1, 3, 1)]",9.196666666666667
"[(1, 2, 3), (1, 2, 4), (1, 4, 1)]",8.47
"[(0, 5, 6), (1, 0, 0), (1, 3, 0)]",8.443333333333333
"[(1, 2, 0), (1, 2, 1), (1, 2, 4)]",9.023333333333333
"[(1, 0, 1), (1, 0, 3), (1, 3, 4)]",8.31
"[(1, 2, 2), (1, 2, 3), (1, 3, 2)]",9.033333333333333
"[(1, 2, 1), (1, 3, 3), (1, 4, 3)]",9.26
"[(0, 4, 2), (1, 2, 4), (1, 3, 3)]",8.473333333333333
"[(1, 2, 1), (1, 2, 2), (1, 3, 3)]",9.606666666666667
"[(1, 0, 1), (1, 2, 0), (1, 2, 3)]",8.306666666666667
"[(0, 1, 4), (1, 0, 0), (1, 0, 3)]",9.093333333333334
"[(1, 0, 4), (1, 1, 2), (1, 2, 4)]",8.833333333333334
"[(0, 2, 4), (0, 5, 6), (1, 3, 4)]",8.746666666666666
"[(1, 1, 1), (1, 3, 1), (1, 4, 2)]",8.653333333333334
"[(1, 1, 2), (1, 1, 3), (1, 4, 1)]",8.686666666666667
"[(0, 1, 4), (1, 0, 3), (1, 4, 3)]",9.083333333333334
"[(0, 4, 6), (1, 1, 2), (1, 1, 3)]",8.746666666666666
"[(1, 0, 2), (1, 1, 3), (1, 4, 1)]",8.636666666666667
"[(1, 0, 0), (1, 0, 2), (1, 0, 4)]",8.406666666666666
"[(1, 1, 0), (1, 2, 1), (1, 3, 2)]",9.216666666666667
"[(1, 0, 3), (1, 0, 4), (1, 3, 1)]",8.35
"[(1, 0, 0), (1, 0, 3), (1, 2, 1)]",9.303333333333333
"[(0, 4, 6), (0, 5, 2), (1, 0, 2)]",8.573333333333334
"[(0, 1, 4), (0, 4, 2), (0, 5, 2)]",9.016666666666667
"[(0, 5, 2), (1, 1, 2), (1, 2, 4)]",8.776666666666667
"[(0, 4, 2), (1, 1, 1), (1, 2, 4)]",8.746666666666666
"[(0, 2, 4), (0, 5, 6), (1, 1, 1)]",9.493333333333334
"[(1, 3, 0), (1, 4, 1), (1, 4, 3)]",8.25
"[(1, 0, 3), (1, 2, 2), (1, 4, 0)]",9.066666666666666
"[(1, 3, 0), (1, 4, 1), (1, 4, 2)]",8.176666666666666
"[(1, 0, 2), (1, 1, 1), (1, 3, 3)]",8.913333333333334
"[(0, 4, 6), (1, 0, 2), (1, 4, 3)]",8.32
"[(1, 2, 1), (1, 3, 4), (1, 4, 3)]",9.166666666666666
"[(0, 5, 2), (1, 1, 0), (1, 1, 1)]",8.673333333333334
"[(1, 0, 3), (1, 0, 4), (1, 3, 3)]",8.58
"[(1, 1, 2), (1, 2, 4), (1, 4, 3)]",8.75
"[(1, 0, 1), (1, 0, 3), (1, 3, 0)]",8.353333333333333
"[(1, 0, 2), (1, 2, 0), (1, 3, 2)]",8.06
"[(1, 0, 3), (1, 1, 0), (1, 2, 0)]",8.343333333333334
"[(0, 1, 4), (1, 3, 1), (1, 3, 2)]",9.056666666666667
"[(0, 5, 6), (1, 2, 1), (1, 3, 4)]",9.44
"[(1, 0, 4), (1, 1, 0), (1, 2, 4)]",8.43
"[(1, 0, 1), (1, 1, 2), (1, 1, 4)]",8.656666666666666
"[(1, 0, 0), (1, 2, 1), (1, 3, 0)]",9.303333333333333
"[(1, 1, 0), (1, 2, 1), (1, 2, 4)]",9.23
"[(1, 1, 4), (1, 2, 3), (1, 2, 4)]",8.656666666666666
"[(0, 5, 2), (1, 0, 2), (1, 3, 3)]",8.41
"[(0, 5, 2), (1, 1, 4), (1, 4, 1)]",8.586666666666666
"[(1, 2, 2), (1, 3, 4), (1, 4, 4)]",9.023333333333333
"[(0, 2, 4), (1, 0, 1), (1, 4, 1)]",8.7
"[(0, 5, 2), (1, 1, 4), (1, 2, 4)]",8.37
"[(0, 5, 2), (1, 2, 1), (1, 4, 4)]",9.01
"[(1, 0, 1), (1, 2, 4), (1, 3, 0)]",8.26
"[(0, 4, 6), (1, 4, 1), (1, 4, 4)]",8.05
"[(1, 0, 0), (1, 4, 2), (1, 4, 3)]",8.23
"[(0, 5, 6), (1, 0, 3), (1, 4, 3)]",8.576666666666666
"[(1, 0, 3), (1, 1, 2), (1, 3, 0)]",8.956666666666667
"[(1, 0, 0), (1, 0, 1), (1, 3, 4)]",8.29
"[(1, 0, 4), (1, 2, 0), (1, 2, 2)]",9.14
"[(1, 2, 0), (1, 2, 4), (1, 4, 3)]",8.136666666666667
"[(0, 2, 4), (1, 0, 0), (1, 0, 2)]",8.886666666666667
"[(1, 0, 1), (1, 0, 2), (1, 2, 1)]",8.92
"[(0, 5, 2), (1, 1, 0), (1, 2, 4)]",8.37
"[(0, 4, 2), (1, 3, 0), (1, 4, 3)]",8.31
"[(1, 0, 0), (1, 0, 3), (1, 2, 0)]",8.323333333333334
"[(1, 1, 0), (1, 4, 0), (1, 4, 3)]",8.226666666666667
"[(1, 0, 0), (1, 1, 1), (1, 3, 0)]",8.936666666666667
"[(0, 4, 2), (1, 0, 3), (1, 1, 0)]",8.423333333333334
"[(1, 0, 4), (1, 3, 0), (1, 4, 0)]",8.416666666666666
"[(0, 2, 4), (1, 0, 0), (1, 0, 2)]",8.886666666666667
"[(1, 1, 3), (1, 2, 0), (1, 3, 1)]",8.726666666666667
"[(1, 0, 0), (1, 2, 3), (1, 3, 1)]",8.646666666666667
"[(0, 1, 4), (1, 1, 3), (1, 2, 1)]",10.06
"[(0, 1, 4), (0, 4, 2), (1, 2, 3)]",9.673333333333334
"[(1, 0, 4), (1, 3, 4), (1, 4, 4)]",8.28
"[(0, 1, 4), (1, 2, 0), (1, 2, 4)]",9.153333333333334
"[(0, 2, 4), (0, 5, 2), (0, 5, 6)]",9.55
"[(1, 0, 4), (1, 2, 0), (1, 2, 1)]",9.19
"[(0, 5, 6), (1, 0, 4), (1, 4, 1)]",8.34
"[(1, 2, 3), (1, 3, 0), (1, 4, 4)]",8.566666666666666
"[(1, 0, 1), (1, 0, 2), (1, 3, 1)]",8.07
"[(1, 0, 4), (1, 1, 4), (1, 4, 1)]",8.26
"[(0, 5, 2), (1, 2, 1), (1, 4, 1)]",9.093333333333334
"[(0, 1, 4), (0, 5, 6), (1, 3, 3)]",9.386666666666667
"[(1, 0, 0), (1, 0, 4), (1, 1, 4)]",8.426666666666666
"[(0, 2, 4), (1, 0, 1), (1, 3, 4)]",8.843333333333334
"[(0, 1, 4), (1, 1, 3), (1, 2, 2)]",10.01
"[(0, 2, 4), (1, 1, 4), (1, 2, 4)]",8.71
"[(0, 4, 6), (1, 1, 4), (1, 2, 4)]",8.33
"[(0, 1, 4), (1, 2, 1), (1, 4, 3)]",9.703333333333333
"[(0, 4, 2), (1, 0, 3), (1, 1, 1)]",8.836666666666666
"[(1, 0, 4), (1, 1, 2), (1, 3, 1)]",8.943333333333333
"[(0, 5, 6), (1, 2, 1), (1, 3, 3)]",9.636666666666667
"[(0, 4, 6), (1, 0, 4), (1, 4, 3)]",8.59
"[(1, 1, 0), (1, 4, 0), (1, 4, 1)]",8.156666666666666
"[(0, 4, 6), (1, 2, 0), (1, 2, 3)]",8.636666666666667
"[(0, 5, 6), (1, 2, 4), (1, 4, 2)]",8.41
"[(1, 0, 4), (1, 2, 0), (1, 4, 0)]",8.21
"[(1, 0, 0), (1, 3, 3), (1, 4, 3)]",8.456666666666667
"[(1, 1, 2), (1, 3, 0), (1, 4, 2)]",8.763333333333334
"[(0, 2, 4), (1, 0, 2), (1, 3, 2)]",8.82
"[(0, 5, 2), (1, 1, 4), (1, 4, 3)]",8.45
"[(0, 2, 4), (1, 2, 3), (1, 3, 2)]",9.013333333333334
"[(1, 0, 1), (1, 1, 4), (1, 2, 2)]",9.18
"[(0, 5, 2), (1, 0, 4), (1, 3, 1)]",8.943333333333333
"[(0, 5, 6), (1, 1, 4), (1, 3, 3)]",8.646666666666667
"[(1, 0, 1), (1, 2, 4), (1, 4, 4)]",8.073333333333334
"[(1, 0, 0), (1, 0, 4), (1, 3, 4)]",8.466666666666667
"[(1, 0, 0), (1, 1, 4), (1, 4, 2)]",8.446666666666667
"[(1, 1, 1), (1, 4, 1), (1, 4, 2)]",8.593333333333334
"[(0, 2, 4), (1, 0, 3), (1, 1, 2)]",9.58
"[(0, 1, 4), (1, 0, 1), (1, 2, 2)]",9.776666666666667
"[(1, 2, 1), (1, 3, 0), (1, 4, 2)]",9.136666666666667
"[(0, 5, 6), (1, 0, 3), (1, 3, 0)]",8.463333333333333
"[(1, 1, 2), (1, 2, 3), (1, 4, 1)]",8.663333333333334
"[(1, 2, 0), (1, 3, 0), (1, 4, 3)]",8.14
"[(0, 2, 4), (1, 3, 0), (1, 3, 3)]",9.02
"[(0, 4, 6), (0, 5, 6), (1, 3, 2)]",8.673333333333334
"[(1, 2, 0), (1, 3, 2), (1, 4, 1)]",8.07
"[(0, 4, 6), (0, 5, 2), (1, 4, 0)]",8.76
"[(0, 5, 2), (1, 0, 2), (1, 4, 0)]",8.246666666666666
"[(1, 0, 0), (1, 1, 3), (1, 4, 1)]",8.813333333333333
"[(0, 2, 4), (1, 0, 3), (1, 3, 2)]",8.79
"[(1, 1, 1), (1, 3, 2), (1, 4, 3)]",8.766666666666667
"[(1, 1, 0), (1, 2, 4), (1, 4, 0)]",8.25
"[(0, 4, 6), (1, 1, 0), (1, 2, 0)]",8.33
"[(0, 5, 6), (1, 0, 2), (1, 0, 3)]",8.263333333333334
"[(1, 2, 0), (1, 2, 1), (1, 3, 4)]",9.073333333333334
"[(1, 1, 1), (1, 1, 4), (1, 4, 2)]",8.883333333333333
"[(0, 1, 4), (1, 1, 4), (1, 4, 3)]",9.236666666666666
"[(0, 4, 2), (1, 0, 2), (1, 2, 4)]",8.133333333333333
"[(1, 1, 4), (1, 3, 2), (1, 4, 1)]",8.38
"[(0, 1, 4), (0, 5, 6), (1, 2, 4)]",9.16
"[(0, 4, 2), (1, 0, 3), (1, 4, 0)]",8.403333333333334
"[(1, 1, 1), (1, 1, 4), (1, 3, 1)]",8.943333333333333
"[(1, 0, 2), (1, 3, 0), (1, 4, 2)]",8.166666666666666
"[(1, 0, 1), (1, 2, 0), (1, 3, 1)]",8.06
"[(0, 5, 2), (0, 5, 6), (1, 1, 2)]",9.63
"[(1, 0, 0), (1, 0, 1), (1, 4, 1)]",8.146666666666667
"[(0, 5, 2), (1, 1, 2), (1, 3, 0)]",8.87
"[(1, 0, 1), (1, 1, 1), (1, 4, 2)]",8.56
"[(1, 3, 3), (1, 4, 1), (1, 4, 4)]",8.316666666666666
"[(1, 1, 4), (1, 3, 1), (1, 4, 0)]",8.36
"[(0, 5, 2), (1, 0, 3), (1, 0, 4)]",8.35
"[(0, 2, 4), (0, 4, 2), (1, 0, 1)]",8.76
"[(0, 4, 6), (0, 5, 6), (1, 2, 4)]",8.163333333333334
"[(1, 2, 1), (1, 3, 1), (1, 4, 2)]",8.95
"[(1, 0, 3), (1, 2, 3), (1, 4, 3)]",8.546666666666667
"[(1, 1, 1), (1, 1, 2), (1, 4, 4)]",9.183333333333334
"[(0, 4, 2), (1, 0, 1), (1, 3, 1)]",8.663333333333334
"[(1, 0, 2), (1, 0, 3), (1, 1, 1)]",8.77
"[(1, 0, 2), (1, 1, 0), (1, 3, 1)]",8.266666666666667
"[(0, 4, 6), (1, 2, 4), (1, 4, 4)]",8.143333333333333
"[(0, 2, 4), (1, 0, 0), (1, 2, 3)]",9.08
"[(0, 4, 2), (1, 0, 1), (1, 4, 0)]",8.206666666666667
"[(0, 5, 6), (1, 4, 0), (1, 4, 4)]",8.07
"[(1, 0, 3), (1, 1, 1), (1, 2, 0)]",8.76
"[(0, 2, 4), (1, 1, 4), (1, 3, 0)]",8.876666666666667
"[(1, 1, 4), (1, 2, 0), (1, 4, 3)]",8.333333333333334
"[(0, 5, 6), (1, 3, 2), (1, 4, 1)]",8.643333333333333
"[(1, 1, 2), (1, 1, 4), (1, 4, 2)]",8.666666666666666
"[(1, 0, 3), (1, 2, 3), (1, 4, 0)]",8.543333333333333
"[(0, 4, 6), (1, 0, 4), (1, 4, 3)]",8.59
"[(1, 0, 0), (1, 4, 0), (1, 4, 3)]",8.21
"[(1, 1, 1), (1, 3, 0), (1, 4, 4)]",8.776666666666667
"[(0, 2, 4), (1, 1, 0), (1, 4, 4)]",8.586666666666666
"[(1, 0, 4), (1, 3, 2), (1, 4, 4)]",8.35
"[(0, 5, 2), (1, 2, 0), (1, 4, 0)]",8.236666666666666
"[(1, 1, 1), (1, 1, 4), (1, 4, 1)]",8.883333333333333
"[(0, 2, 4), (0, 5, 6), (1, 1, 0)]",8.686666666666667
"[(0, 4, 2), (1, 1, 1), (1, 2, 2)]",9.86
"[(0, 1, 4), (0, 5, 6), (1, 4, 3)]",9.336666666666666
"[(0, 4, 6), (1, 0, 4), (1, 1, 0)]",8.496666666666666
"[(0, 1, 4), (1, 4, 1), (1, 4, 3)]",9.01
"[(1, 0, 4), (1, 2, 0), (1, 4, 2)]",8.23
"[(1, 2, 1), (1, 2, 3), (1, 3, 2)]",9.173333333333334
