modification,parent,index,visited_children,walls,special_cells,leaf,sum_reward,count,layer
6,0,21,"[22, 57, 95, 133, 148, 176, 184, 207, 241, 274, 295]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1)]",False,72.52666666666669,112,1
7,21,22,"[23, 351, 440, 522, 691, 705, 826, 898, 984, 987, 989]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (2, 2)]",False,13.033333333333333,16,2
10,22,23,[24],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (2, 2), (3, 0)]",False,0.6699999999999999,1,3
18,23,24,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (2, 2), (3, 0), (0, 3)]",True,0.6699999999999999,1,4
2,0,25,"[26, 74, 124, 188, 206, 270, 330, 376, 402, 455, 500, 534, 598, 601, 604]","[(1, 4), (2, 4), (4, 2), (5, 2), (5, 6)]",[],False,4.323333333333334,25,1
7,25,26,"[27, 764]","[(1, 4), (2, 4), (4, 2), (5, 2), (5, 6)]","[(2, 2)]",False,0.03666666666666707,2,2
9,26,27,[28],"[(1, 4), (2, 4), (4, 2), (5, 2), (5, 6)]","[(2, 2), (2, 0)]",False,0.013333333333333641,1,3
14,27,28,[],"[(1, 4), (2, 4), (4, 2), (5, 2), (5, 6)]","[(2, 2), (2, 0), (2, 4)]",True,0.013333333333333641,1,4
3,0,29,"[30, 54, 86, 104, 136, 159, 162, 180, 193, 210, 226, 238, 251, 271]","[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]",[],False,130.38333333333338,174,1
7,29,30,"[31, 311, 432, 539, 638, 716, 771, 807, 849, 921, 958]","[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2)]",False,17.009999999999998,18,2
13,30,31,"[32, 1075]","[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (1, 4)]",False,1.6333333333333329,2,3
18,31,32,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (1, 4), (0, 3)]",True,0.7866666666666671,1,4
16,0,33,[34],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 1)]",False,10.079999999999993,27,1
17,33,34,[35],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 1), (1, 2)]",False,10.079999999999993,27,2
18,34,35,[36],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 1), (1, 2), (0, 3)]",False,10.079999999999993,27,3
19,35,36,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 1), (1, 2), (0, 3), (0, 1)]",True,10.079999999999993,27,4
5,0,37,"[38, 72, 113, 158, 216, 263, 323, 369, 430, 476, 538, 608]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]",[],False,2.900000000000002,21,1
6,37,38,"[39, 729]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(2, 1)]",False,1.299999999999999,2,2
7,38,39,[40],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(2, 1), (2, 2)]",False,0.336666666666666,1,3
9,39,40,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(2, 1), (2, 2), (2, 0)]",True,0.336666666666666,1,4
1,0,41,"[42, 51, 85, 110, 145, 155, 183, 219, 254, 298, 329, 357, 389, 418, 458, 488]","[(1, 4), (2, 4), (4, 6), (5, 2), (5, 6)]",[],False,7.6800000000000015,33,1
2,41,42,"[43, 524]","[(1, 4), (2, 4), (5, 2), (5, 6)]",[],False,1.2033333333333331,2,2
3,42,43,[44],"[(2, 4), (5, 2), (5, 6)]",[],False,1.2033333333333331,1,3
7,43,44,[],"[(2, 4), (5, 2), (5, 6)]","[(2, 2)]",True,1.2033333333333331,1,4
15,0,45,"[81, 116]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3)]",False,4.236666666666665,21,1
9,0,46,"[84, 132, 192, 260, 309, 367, 431, 485]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 0)]",False,1.126666666666667,16,1
4,0,47,"[48, 69, 101, 151, 202, 264, 267, 308, 346, 396, 439, 479, 482]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]",[],False,5.773333333333337,27,1
5,47,48,"[49, 625, 1073]","[(1, 4), (2, 4), (4, 2), (4, 6)]",[],False,1.5399999999999991,3,2
9,48,49,[50],"[(1, 4), (2, 4), (4, 2), (4, 6)]","[(2, 0)]",False,0.35666666666666735,1,3
14,49,50,[],"[(1, 4), (2, 4), (4, 2), (4, 6)]","[(2, 0), (2, 4)]",True,0.35666666666666735,1,4
16,41,51,"[52, 653]","[(1, 4), (2, 4), (4, 6), (5, 2), (5, 6)]","[(1, 1)]",False,0.24666666666666615,2,2
17,51,52,[53],"[(1, 4), (2, 4), (4, 6), (5, 2), (5, 6)]","[(1, 1), (1, 2)]",False,0.24666666666666615,1,3
19,52,53,[],"[(1, 4), (2, 4), (4, 6), (5, 2), (5, 6)]","[(1, 1), (1, 2), (0, 1)]",True,0.24666666666666615,1,4
15,29,54,"[55, 321, 456]","[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3)]",False,7.98,11,2
17,54,55,"[56, 581]","[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (1, 2)]",False,3.1266666666666687,4,3
19,55,56,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (1, 2), (0, 1)]",True,1.5733333333333341,2,4
8,21,57,"[58, 403, 495, 697, 759, 912, 991, 999, 1033]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (2, 3)]",False,4.8533333333333335,9,2
16,57,58,[59],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (2, 3), (1, 1)]",False,0.3100000000000005,1,3
19,58,59,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (2, 3), (1, 1), (0, 1)]",True,0.3100000000000005,1,4
14,7,60,"[61, 615, 837, 918]","[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 4)]",False,1.6466666666666665,4,2
15,60,61,[62],"[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 4), (1, 3)]",False,0.3766666666666669,1,3
19,61,62,[],"[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 4), (1, 3), (0, 1)]",True,0.3766666666666669,1,4
14,15,63,"[64, 255, 508, 896]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (2, 4)]",False,0.8300000000000001,4,2
15,63,64,[65],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (2, 4), (1, 3)]",False,0.5899999999999999,1,3
16,64,65,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (2, 4), (1, 3), (1, 1)]",True,0.5899999999999999,1,4
16,2,66,"[67, 282]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (1, 1)]",False,8.579999999999998,12,2
17,66,67,"[68, 434]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (1, 1), (1, 2)]",False,4.440000000000001,6,3
18,67,68,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (1, 1), (1, 2), (0, 3)]",True,2.530000000000001,3,4
6,47,69,"[70, 623]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(2, 1)]",False,1.2133333333333347,2,2
12,69,70,[71],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(2, 1), (1, 0)]",False,0.4033333333333342,1,3
18,70,71,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(2, 1), (1, 0), (0, 3)]",True,0.4033333333333342,1,4
13,37,72,[832],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(1, 4)]",False,0,2,2
15,11,73,"[387, 718]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 0), (1, 3)]",False,0.3100000000000005,3,2
14,25,74,[831],"[(1, 4), (2, 4), (4, 2), (5, 2), (5, 6)]","[(2, 4)]",False,0,2,2
14,1,75,"[527, 816]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0), (2, 4)]",False,0.620000000000001,3,2
15,6,76,"[259, 472, 630]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 4), (1, 3)]",False,0.6866666666666674,6,2
9,19,77,"[78, 778]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3), (2, 0)]",False,0.16999999999999993,2,2
16,77,78,[79],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3), (2, 0), (1, 1)]",False,0.16999999999999993,1,3
18,78,79,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3), (2, 0), (1, 1), (0, 3)]",True,0.16999999999999993,1,4
15,20,80,"[395, 584, 1021]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 4), (1, 3)]",False,0.3333333333333339,4,2
16,45,81,"[82, 174]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (1, 1)]",False,4.236666666666665,13,2
17,81,82,"[83, 290]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (1, 1), (1, 2)]",False,2.856666666666662,7,3
19,82,83,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (1, 1), (1, 2), (0, 1)]",True,0.8699999999999974,3,4
14,46,84,[551],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 0), (2, 4)]",False,0,2,2
17,41,85,[728],"[(1, 4), (2, 4), (4, 6), (5, 2), (5, 6)]","[(1, 2)]",False,0,2,2
16,29,86,"[87, 349]","[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 1)]",False,7.17,11,2
17,86,87,"[88, 497]","[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 1), (1, 2)]",False,4.520000000000003,6,3
18,87,88,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 1), (1, 2), (0, 3)]",True,2.2600000000000016,3,4
11,2,89,"[90, 319, 444, 556, 619, 654, 751]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (3, 3)]",False,9.219999999999995,14,2
15,89,90,"[91, 929]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (3, 3), (1, 3)]",False,2.1999999999999993,2,3
19,90,91,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (3, 3), (1, 3), (0, 1)]",True,0.793333333333333,1,4
15,15,92,"[93, 340, 563]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (1, 3)]",False,0.9533333333333331,4,2
16,92,93,"[94, 1009]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (1, 3), (1, 1)]",False,0.9533333333333331,2,3
18,93,94,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (1, 3), (1, 1), (0, 3)]",True,0.47666666666666657,1,4
12,21,95,"[96, 360, 543, 656, 820, 980]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (1, 0)]",False,5.073333333333336,9,2
13,95,96,"[97, 1018]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (1, 0), (1, 4)]",False,0.8833333333333346,2,3
14,96,97,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (1, 0), (1, 4), (2, 4)]",True,0.4366666666666674,1,4
11,7,98,"[99, 662, 711, 948]","[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3)]",False,2.043333333333333,4,2
14,98,99,[100],"[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (2, 4)]",False,0.1533333333333342,1,3
19,99,100,[],"[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (2, 4), (0, 1)]",True,0.1533333333333342,1,4
13,47,101,"[102, 628]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(1, 4)]",False,0.0033333333333338544,2,2
16,101,102,[103],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(1, 4), (1, 1)]",False,0.0033333333333338544,1,3
18,102,103,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(1, 4), (1, 1), (0, 3)]",True,0.0033333333333338544,1,4
9,29,104,"[105, 407, 520, 720, 843, 845, 923, 974, 1060]","[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 0)]",False,4.526666666666667,9,2
10,104,105,[106],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 0), (3, 0)]",False,0.35999999999999943,1,3
13,105,106,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 0), (3, 0), (1, 4)]",True,0.35999999999999943,1,4
17,2,107,[108],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (1, 2)]",False,1.3800000000000026,6,2
18,107,108,[109],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (1, 2), (0, 3)]",False,1.3800000000000026,6,3
19,108,109,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (1, 2), (0, 3), (0, 1)]",True,1.3800000000000026,6,4
3,41,110,"[111, 651]","[(2, 4), (4, 6), (5, 2), (5, 6)]",[],False,0.9366666666666674,2,2
10,110,111,[112],"[(2, 4), (4, 6), (5, 2), (5, 6)]","[(3, 0)]",False,0.28666666666666707,1,3
18,111,112,[],"[(2, 4), (4, 6), (5, 2), (5, 6)]","[(3, 0), (0, 3)]",True,0.28666666666666707,1,4
7,37,113,"[114, 731]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(2, 2)]",False,0.4033333333333342,2,2
11,113,114,[115],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(2, 2), (3, 3)]",False,0.3000000000000007,1,3
19,114,115,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(2, 2), (3, 3), (0, 1)]",True,0.3000000000000007,1,4
17,45,116,[225],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 3), (1, 2)]",False,0,7,2
14,11,117,"[437, 580]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 0), (2, 4)]",False,0.3433333333333337,3,2
14,19,118,"[119, 585]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3), (2, 4)]",False,0.2833333333333332,2,2
16,118,119,[120],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3), (2, 4), (1, 1)]",False,0.2833333333333332,1,3
18,119,120,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3), (2, 4), (1, 1), (0, 3)]",True,0.2833333333333332,1,4
12,15,121,"[122, 397, 605, 1031]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (1, 0)]",False,0.32333333333333236,4,2
13,121,122,[123],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (1, 0), (1, 4)]",False,0.21333333333333293,1,3
16,122,123,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (1, 0), (1, 4), (1, 1)]",True,0.21333333333333293,1,4
17,25,124,[893],"[(1, 4), (2, 4), (4, 2), (5, 2), (5, 6)]","[(1, 2)]",False,0,2,2
16,1,125,"[126, 399]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0), (1, 1)]",False,0.9533333333333331,3,2
17,125,126,"[127, 789]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0), (1, 1), (1, 2)]",False,0.9533333333333331,2,3
18,126,127,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0), (1, 1), (1, 2), (0, 3)]",True,0.5800000000000001,1,4
17,6,128,[328],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 4), (1, 2)]",False,0,5,2
14,20,129,"[130, 281, 503, 882]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 4), (2, 4)]",False,0.3433333333333337,4,2
15,129,130,[131],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 4), (2, 4), (1, 3)]",False,0.3433333333333337,1,3
16,130,131,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 4), (2, 4), (1, 3), (1, 1)]",True,0.3433333333333337,1,4
15,46,132,[632],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 0), (1, 3)]",False,0.23000000000000043,2,2
14,21,133,"[134, 326, 463, 590]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (2, 4)]",False,3.8599999999999994,8,2
17,133,134,"[135, 766]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (2, 4), (1, 2)]",False,1.4800000000000004,2,3
18,134,135,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (2, 4), (1, 2), (0, 3)]",True,0.8433333333333337,1,4
12,29,136,"[137, 383, 489, 613, 755, 796]","[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 0)]",False,5.973333333333333,10,2
13,136,137,"[138, 979]","[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 0), (1, 4)]",False,1.3600000000000012,2,3
16,137,138,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 0), (1, 4), (1, 1)]",True,0.6533333333333342,1,4
12,7,139,"[140, 564, 854, 1040]","[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 0)]",False,1.3833333333333329,4,2
16,139,140,[141],"[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 0), (1, 1)]",False,0.5800000000000001,1,3
18,140,141,[],"[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 0), (1, 1), (0, 3)]",True,0.5800000000000001,1,4
12,2,142,"[143, 372, 411, 516, 573, 683]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (1, 0)]",False,6.339999999999998,11,2
14,142,143,"[144, 935]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (1, 0), (2, 4)]",False,0.9299999999999997,2,3
16,143,144,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 2), (1, 0), (2, 4), (1, 1)]",True,0.5966666666666658,1,4
7,41,145,"[146, 575, 726]","[(1, 4), (2, 4), (4, 6), (5, 2), (5, 6)]","[(2, 2)]",False,3.0600000000000005,3,2
13,145,146,[147],"[(1, 4), (2, 4), (4, 6), (5, 2), (5, 6)]","[(2, 2), (1, 4)]",False,1.0166666666666675,1,3
15,146,147,[],"[(1, 4), (2, 4), (4, 6), (5, 2), (5, 6)]","[(2, 2), (1, 4), (1, 3)]",True,1.0166666666666675,1,4
15,21,148,"[149, 353, 486]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (1, 3)]",False,6.979999999999999,10,2
17,148,149,"[150, 704]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (1, 3), (1, 2)]",False,3.0,4,3
19,149,150,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (1, 3), (1, 2), (0, 1)]",True,1.293333333333333,2,4
14,47,151,[645],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 6)]","[(2, 4)]",False,0.40000000000000036,2,2
15,1,152,"[153, 446, 894]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0), (1, 3)]",False,0.4366666666666674,3,2
16,152,153,[154],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0), (1, 3), (1, 1)]",False,0.4366666666666674,1,3
19,153,154,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 0), (1, 3), (1, 1), (0, 1)]",True,0.4366666666666674,1,4
15,41,155,"[156, 595]","[(1, 4), (2, 4), (4, 6), (5, 2), (5, 6)]","[(1, 3)]",False,0.3100000000000005,2,2
16,155,156,[157],"[(1, 4), (2, 4), (4, 6), (5, 2), (5, 6)]","[(1, 3), (1, 1)]",False,0.3100000000000005,1,3
19,156,157,[],"[(1, 4), (2, 4), (4, 6), (5, 2), (5, 6)]","[(1, 3), (1, 1), (0, 1)]",True,0.3100000000000005,1,4
17,37,158,[916],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2)]","[(1, 2)]",False,0,2,2
6,29,159,"[160, 291, 423, 435, 518, 609, 634, 713, 762, 769, 776, 809]","[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1)]",False,22.760000000000005,22,2
11,159,160,"[161, 848]","[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (3, 3)]",False,2.5133333333333336,2,3
17,160,161,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (3, 3), (1, 2)]",True,1.4399999999999995,1,4
8,29,162,"[163, 405, 461, 560, 649, 774, 828, 908, 966, 1027]","[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3)]",False,7.803333333333331,11,2
11,162,163,[164],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3), (3, 3)]",False,0.6133333333333333,1,3
15,163,164,[],"[(2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3), (3, 3), (1, 3)]",True,0.6133333333333333,1,4
13,15,165,"[166, 379, 466, 823]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (1, 4)]",False,0.8433333333333319,4,2
14,165,166,[167],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (1, 4), (2, 4)]",False,0.22333333333333272,1,3
16,166,167,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(3, 3), (1, 4), (2, 4), (1, 1)]",True,0.22333333333333272,1,4
15,19,168,[976],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 3), (1, 3)]",False,0.28999999999999915,2,2
2,7,169,"[668, 881]","[(1, 4), (4, 2), (5, 2), (5, 6)]",[],False,0.1999999999999993,3,2
